,text,rhyme,problem,file
740,"['drauf lies er heim sein silberhorn', 'von dach und zinnen schallen', 'herangesprengt durch korn und dorn', 'kam straks ein heer vasallen', 'draus zog er man bei man hervor', 'und raunt ihm heimlich ding ins ohr ', 'wolauf wolan seyd fertig', 'und meines horns gewärtig ']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
741,"['als nun die nacht gebirg und thal', 'vermumt in rabenschatten', 'und hochburgs lampen überal', 'schon ausgeflimmert hatten', 'und alles tief entschlafen war', 'doch nur das fräulein immerdar', 'vol fieberangst noch wachte', 'und seinen ritter dachte']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
742,"['da horch ein süsser liebeston', 'kam leis empor geflogen', 'ho trudchen ho da bin ich schon', 'risch auf dich angezogen', 'ich ich dein ritter rufe dir', 'geschwind geschwind herab zu mir', 'schon wartet dein die leiter', 'mein klepper bringt dich weiter ']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
743,"['ach nein du herzenskarl ach nein', 'stil da ich nichts mehr höre', 'entränn ich ach mit dir allein', 'dann wehe meiner ehre', 'nur noch ein lezter liebeskus', 'sey liebster dein und mein genus', 'eh ich im todtenkleide', 'auf ewig von dir scheide ']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
744,"['ha kind auf meine rittertreu', 'kanst du die erde bauen', 'du kanst beim himmel froh und frei', 'mir ehr und leib vertrauen', 'risch gehts nach meiner mutter fort', 'das sakrament vereint uns dort', 'kom kom du bist geborgen', 'las gott und mich nur sorgen ']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
745,"['mein vater   ach ein reichsbaron   ', 'so stolz von ehrenstamme    ', 'las ab las ab wie beb ich schon', 'vor seines zornes flamme', 'nicht rasten wird er tag und nacht', 'bis da er nieder dich gemacht', 'das herz dir ausgerissen', 'und das mir vorgeschmissen ']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
746,"['ha kind sey nur erst sattelfest', 'so ist mir nicht mehr bange ', 'dann steht uns offen ost und west ', 'o zaudre nicht zu lange', 'horch liebchen horch  was rührte sich ', 'um gotteswillen tumle dich', 'kom kom die nacht hat ohren', 'sonst sind wir ganz verloren ']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
747,"['das fräulein zagte  stand  und stand ', 'es graust ihr durch die glieder ', 'da grif er nach der schwanenhand', 'und zog sie flink hernieder', 'ach was ein herzen mund und brust', 'mit rang und drang vol angst und lust', 'belauschten jezt die sterne', 'aus hoher himmelsferne ']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
748,"['er nam sein lieb mit einem schwung', 'und schwangs auf den polacken', 'hui sas er selber auf und schlung', 'sein heerhorn um den nacken', 'der ritter hinten trudchen vorn', 'den dänen trieb des ritters sporn', 'die peitsche den polacken', 'und hochburg blieb im nacken ']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
749,"['ach leise hört die mitternacht', 'kein wörtchen ging verloren', 'im nächsten bett war aufgewacht', 'ein paar verräterohren', 'des fräuleins sittenmeisterin', 'vol gier nach schnödem goldgewin', 'sprang hurtig auf die thaten', 'dem alten zu verrathen']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
750,"['halloh halloh herr reichsbaron ', 'hervor aus bett und kammer ', 'eur fräulein trudchen ist entflohn', 'entflohn zu schand und jammer', 'schon reitet karl von eichenhorst', 'und jagt mit ihr durch feld und forst', 'geschwind ihr dürft nicht weilen', 'wolt ihr sie noch ereilen']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
751,"['hui auf der freiherr hui heraus', 'bewehrte sich zum streite', 'und donnerte durch hof und haus', 'und wekte seine leute ', 'heraus mein sohn von pommerland', 'siz auf nim lanz und schwert zur hand', 'die braut ist dir gestolen', 'fort fort sie einzuholen ']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
752,"['rasch rit das paar im zwielicht schon', 'da horch  ein dumpfes rufen ', 'und horch  erschol ein donnerton', 'von hochburgs pferdehufen', 'und wild kam plump den zaum verhängt', 'weit weit voran dahergesprengt', 'und lies zu trudchens grausen', 'vorbei die lanze sausen ']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
753,"['halt an halt an du ehrendieb', 'mit deiner losen beute', 'herbei vor meinen klingenhieb', 'dann raube wieder bräute', 'halt an verlaufne bulerin', 'da neben deinen schurken hin', 'dich meine rache strecke', 'und schimpf und schand euch decke ']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
754,"['das leugst du plump von pommerland', 'bei gott und ritterehre', 'herab herab da schwert und hand', 'dich andre sitte lehre ', 'halt trudchen halt den dänen an ', 'herunter junker grobian', 'herunter von der märe', 'da ich dich sitte lehre ']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
755,"['ach trudchen wie vol angst und not', 'sah hoch die säbel schwingen', 'hell funkelten im morgenrot', 'die damascener klingen', 'von kling und klang von ach und krach', 'ward rund umher das echo wach', 'von ihrer fersen stampfen', 'began der grund zu dampfen']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
756,"['wie wetter schlug des liebsten schwert', 'den ungeschlifnen nieder', 'gertrudens held blieb unversehrt', 'und plump erstand nicht wieder ', 'nun weh o weh erbarm es gott', 'kam fürchterlich galop und trot', 'als karl kaum ausgestritten', 'der nachtrab angeritten ']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
757,"['trarah trarah durch flur und wald', 'lies karl sein horn nun schallen', 'sieh da hervor vom hinterhalt', 'hop hop sein heer vasallen ', 'nun halt baron und hör ein wort', 'schau auf erblikst du jene dort', 'die sind zum schlagen fertig', 'und meines winks gewärtig']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
758,"['halt an halt an und hör ein wort', 'damit dich nichts gereue', 'dein kind gab längst mir treu und wort', 'und ich ihm wort und treue', 'wilst du zerreissen herz und herz', 'sol dich ihr blut sol dich ihr schmerz', 'vor gott und welt verklagen', 'wolan so las uns schlagen']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
759,"['noch halt bei gott beschwör ich dich', 'bevors dein herz gereuet', 'in ehr und züchten hab ich mich', 'dem fräulein stets geweihet', 'gib   vater   gib mir trudchens hand ', 'der himmel gab mir gold und land', 'mein ritterruhm und adel', 'gottlob trozt jedem tadel ']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
760,"['ach trudchen wie vol angst und not', 'verblüht in todesblässe', 'von zorn der freiherr heis und rot', 'glich einer feueresse ', 'und trudchen warf sich auf den grund', 'sie rang die schönen hände wund', 'und suchte bas mit thränen', 'den eifrer zu versönen']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
761,"['o vater habt barmherzigkeit', 'mit eurem armen kinde', 'verzeih euch wie ihr uns verzeiht', 'der himmel auch die sünde', 'glaubt bester vater diese flucht', 'ich hätte nimmer sie versucht', 'wenn vor des junkers bette', 'mich nicht geekelt hätte ']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
762,"['wie oft habt ihr auf knie und hand', 'gewiegt mich und getragen', 'wie oft du herzenskind genant', 'du trost in alten tagen', 'o vater vater denkt zurük', 'ermordet nicht mein ganzes glük', 'ihr tödtet sonst daneben', 'auch eures kindes leben ']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
763,"['der freiherr warf sein haupt herum', 'und wies den krausen nacken', 'der freiherr rieb wie taub und stum', 'die dunkelrauhen backen ', 'vor wehmut brach ihm herz und blik', 'doch schlang er stolz den strom zurük', 'um nicht durch vaterthränen', 'den rittersin zu hönen ']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
764,"['bald sanken zorn und ungestüm', 'das vaterherz wuchs über', 'von hellen zären strömten ihm', 'die stolzen augen über ', 'er hub sein kind vom boden auf', 'er lies der herzensflut den lauf', 'und wolte schier vergehen', 'vor wundersüssen wehen ']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
765,"['nun wol verzeih mir gott die schuld', 'so wie ich dir verzeihe', 'empfange meine vaterhuld', 'empfange sie aufs neue', 'in gottes namen sey es drum ', 'hier wandt er sich zum ritter um ', 'da nim sie meinetwegen', 'und meinen ganzen segen']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
766,"['kom nim sie hin und sey mein sohn', 'wie ich dein vater werde', 'vergeben und vergessen schon', 'ist jegliche beschwerde', 'dein vater einst mein ehrenfeind', 'ders nimmer hold mit mir gemeint', 'that vieles mir zu hohne', 'ihn hast ich noch im sohne']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
767,"['machs wieder gut machs gut mein sohn', 'an mir und meinem kinde', 'auf da ich meiner güte lohn', 'in deiner güte finde', 'so segne dann der auf uns sieht', 'euch segne gott von glied zu glied', 'auf wechselt ring und hände', 'und hiermit lied am ende ']",ababccdd,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
768,"['hurre hurre hurre', 'schnurre rädchen schnurre', 'trille rädchen lang und fein', 'trille fein ein fädelein', 'mir zum busenschleier']",aabbc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
769,"['hurre hurre hurre', 'schnurre rädchen schnurre', 'weber webe zart und fein', 'webe fein das schleierlein', 'mir zur kirmesfeier']",aabbc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
770,"['hurre hurre hurre', 'schnurre rädchen schnurre', 'in und aussen blank und rein', 'mus des mädchens busen seyn', 'wol dekt ihn der schleier']",aabbc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
771,"['hurre hurre hurre', 'schnurre rädchen schnurre', 'in und aussen blank und rein', 'fleissig from und sitsam seyn', 'locket wakre freier']",aabbc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
772,"['hoch klingt das lied vom braven man', 'wie orgelton und glockenklang', 'wer hohes muts sich rühmen kan', 'den lohnt nicht gold den lohnt gesang', 'gottlob da ich singen und preisen kan', 'zu singen und preisen den braven man']",ababcc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
773,"['der thauwind kam vom mittagsmeer', 'und schnob durch welschland trüb und feucht', 'die wolken folgen vor ihm her', 'wie wann der wolf die heerde scheucht', 'er fegte die felder zerbrach den forst', 'auf seen und strömen das grundeis horst']",ababcc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
774,"['am hochgebirge schmolz der schnee', 'der sturz von tausend wassern schol', 'das wiesenthal begrub ein see', 'des landes heerstrom wuchs und schwol', 'hoch rollten die wogen entlang ihr gleis', 'und rollten gewaltige felsen eis']",ababcc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
775,"['auf pfeilern und auf bogen schwer', 'aus quaderstein von unten auf', 'lag eine brücke drüber her', 'und mitten stand ein häuschen drauf', 'hier wohnte der zölner mit weib und kind ', 'o zölner o zölner entfleuch geschwind']",ababcc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
776,"['es drönt und drönte dumpf heran', 'laut heulten sturm und wog ums haus', 'der zölner sprang ins dach hinan', 'und blikt in den tumult hinaus ', 'barmherziger himmel erbarme dich', 'verloren verloren wer rettet mich ']",ababcc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
777,"['die schollen rollten schus auf schus', 'von beiden ufern hier und dort', 'von beiden ufern ris der flus', 'die pfeiler samt den bogen fort', 'der bebende zölner mit weib und kind', 'er heulte noch lauter als strom und wind']",ababcc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
778,"['die schollen rollten stos auf stos', 'an beiden enden hier und dort', 'zerborsten und zertrümmert schos', 'ein pfeiler nach dem andern fort', 'bald nahte der mitte der umsturz sich ', 'barmherziger himmel erbarme dich ']",ababcc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
779,"['hoch auf dem fernen ufer stand', 'ein schwarm von gaffern gros und klein', 'und jeder schrie und rang die hand', 'doch mochte niemand retter seyn', 'der bebende zölner mit weib und kind', 'durchheulte nach rettung den strom und wind ']",ababcc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
780,"['wann klingst du lied vom braven man', 'wie orgelton und glockenklang', 'wolan so nenn ihn nenn ihn dann', 'wann nenst du ihn o braver sang', 'bald nahet der mitte der umsturz sich', 'o braver man braver man zeige dich']",ababcc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
781,"['rasch galloppirt ein graf hervor', 'auf hohem ros ein edler graf', 'was hielt des grafen hand empor', 'ein beutel war es vol und straf ', 'zweihundert pistolen sind zugesagt', 'dem welcher die rettung der armen wagt']",ababcc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
782,"['wer ist der brave ists der graf', 'sag an mein braver sang sag an ', 'der graf beim höchsten gott war brav', 'doch weis ich einen bravern man ', 'o braver man braver man zeige dich', 'schon naht das verderben sich fürchterlich ']",ababcc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
783,"['und immer höher schwol die flut', 'und immer lauter schnob der wind', 'und immer tiefer sank der mut ', 'o retter retter kom geschwind ', 'stets pfeiler bei pfeiler zerborst und brach', 'laut krachten und stürzten die bogen nach']",ababcc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
784,"['halloh halloh frisch auf gewagt', 'hoch hielt der graf den preis empor', 'ein jeder hörts doch jeder zagt', 'aus tausenden trit keiner vor', 'der zölner vergebens mit weib und kind', 'durchheulte nach rettung den strom und wind ']",ababcc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
785,"['sieh schlecht und recht ein bauersman', 'am wanderstabe schrit daher', 'mit grobem kittel angethan', 'an wuchs und antliz hoch und hehr', 'er hörte den grafen vernam sein wort', 'und schaute das nahe verderben dort']",ababcc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
786,"['und kühn in gottes namen sprang', 'er in den nächsten fischerkahn', 'troz wirbel sturm und wogendrang', 'kam der erretter glüklich an', 'doch wehe der nachen war alzuklein', 'der retter von allen zugleich zu seyn']",ababcc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
787,"['und dreimal zwang er seinen kahn', 'troz wirbel sturm und wogendrang', 'und dreimal kam er glüklich an', 'bis ihm die rettung ganz gelang', 'kaum kamen die lezten in sichern port', 'so rollte das lezte getrümmer fort ']",ababcc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
788,"['wer ist wer ist der brave man', 'sag an sag an mein braver sang', 'der bauer wagt ein leben dran', 'doch that ers wol um goldesklang', 'denn spendete nimmer der graf sein gut', 'so wagte der bauer vielleicht kein blut ']",ababcc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
789,"['hier rief der graf mein wakrer freund', 'hier ist dein preis kom her nim hin ', 'sag an war das nicht brav gemeint ', 'bei gott der graf trug hohen sin ', 'doch höher und himlischer warlich schlug', 'das herz das der bauer im kittel trug']",ababcc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
790,"['mein leben ist für gold nicht feil', 'arm bin ich zwar doch ess ich sat', 'dem zölner werd eur gold zu theil', 'der hab und gut verloren hat', 'so rief er mit adlichem biederton', 'und wandte den rücken und ging davon ']",ababcc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
791,"['hoch klingst du lied vom braven man', 'wie orgelton und glockenklang', 'wer solches muts sich rühmen kan', 'den lohnt kein gold den lohnt gesang', 'gottlob da ich singen und preisen kan', 'unsterblich zu preisen den braven man']",ababcc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
792,"['wer bist du fürst da ohne scheu', 'zerrrollenzerrollen mich dein wagenrad', 'dein ros zerschlagen darf']",abc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
793,"['wer bist du fürst da in mein fleisch', 'dein freund dein jagdhund ungeblaüt', 'darf klau und rachen haun']",abc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
794,"['wer bist du da durch saat und forst', 'das hurrah deiner jagd mich treibt', 'entathmet wie das wild ']",abc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
795,"['die saat so deine jagd zertrit', 'was ros und hund und du verschlingst', 'das brod du fürst ist mein']",abc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
796,"['du fürst hast nicht bei egg und pflug', 'hast nicht den erntetag durchschwizt', 'mein mein ist fleis und brod ']",abc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
797,"['ha du wärst obrigkeit von gott', 'gott spendet segen aus du raubst', 'du nicht von gott tyran']",abc,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
798,"['mit dem nasgeweinten schleier', 'wisch ich meine zären ab', 'und mein auge schauet freier', 'durch das leben bis aus grab']",abab,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
799,"['geist erhabner prophezeihung', 'gottes geist erleuchtet mich', 'lebensodem zur erneuung', 'weht gewis auch über mich']",abab,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
800,"['jedes drangsal dieses lebens', 'so dein weiches herz gedrükt', 'zeuget da du nicht vergebens', 'oft nach trost hinaus geblikt']",abab,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
801,"['nein nicht schwelgenden gewürmen', 'ewig überlasner raub', 'noch ein spiel den erdenstürmen', 'bleibet guter herzen staub']",abab,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
802,"['hier in diese wüsteneien', 'sind wir ewig nicht gebant', 'keine zäre mag uns reuen', 'denn sie fiel in gottes hand']",abab,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
803,"['was auf diese dürren auen', 'von der unschuld thränen fält', 'wird gesamlet zu bethauen', 'die gefilde jener welt']",abab,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
804,"['die gefilde wo vom schnitter', 'nie der schweis der mühe ran', 'deren aether kein gewitter', 'und kein nebel trüben kan']",abab,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
805,"['seufzer deines grames zeugen', 'werden auf gen himmel gehn', 'werden einst von palmenzweigen', 'kühlung dir herunter wehn']",abab,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
806,"['von dem schweisse deiner mühen', 'der hier undankbaren quilt', 'werden dort einst blumen blühen', 'wie sie hier kein lenz enthült']",abab,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
807,"['wann verfolgung ihren köcher', 'endlich auf dich ausgeleert', 'wann dein gold sich vor den schwächer', 'seines glanzes rein bewährt']",abab,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
808,"['und zur erntezeit der saaten', 'da das korn geworfelt wird', 'ausgestreuter edelthaten', 'reine frucht im siehe schwirt ']",abab,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
809,"['heil der schönsten schöner stunden', 'die sich um dein leben drehn', 'die von sklaverei entbunden', 'dich zur freiheit wird erhöhn ']",abab,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
810,"['zeuch mich dir geliebte fromme', 'an der liebe banden nach', 'da auch ich zu engeln komme', 'zeuch du engel dir mich nach']",abab,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
811,"['mich begleite jede warheit', 'so du schmeichelnd mir vermält', 'zu dem urquel aller klarheit', 'wo kein reiz sich mehr verhehlt']",abab,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
812,"['algütiger mein hochgesang', 'frohlocke dir mein leben lang', 'dein namen sey gebenedeit', 'von nun an bis in ewigkeit']",aabb,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
813,"['o gott an meiner mira brust', 'durchschauert mich die fromme lust', 'den du erschufst der traube saft', 'giebt meinem liede schwung und kraft']",aabb,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
814,"['im wonnetaumel thut mein mund', 'du geber deine gaben kund', 'kus freudenmal und becherklang', 'entweihen keinen frommen sang ']",aabb,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
815,"['dies füsse mädchen welches mir', 'den himmel küsset danket dir', 'dir dankt es feurig mein gesang', 'wie meine liebe flamt mein dank']",aabb,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
816,"['die tenne zolt mir ihre gift', 'mir zinsen garten forst und trift', 'von mancher edlen kelter fleust', 'für mich der traube feuergeist']",aabb,0,<_io.TextIOWrapper name='rhyme_corpus\\BБrger_GottfriedAugust_1778_gold_p34_s360_TEI-P5.xml' mode='r' encoding='utf-8'>
