word1,word2,rhyme
nelletsrev,nelläf,1
redeiw,negnilk,0
nehcal,nehcal,1
nessüm,nessiw,1
negartre,hciledatnu,0
norc,nwho,0
tiez,nedom,0
senej,senöhcs,1
nuaz,nuart,1
liw,leiv,1
nhol,nhoh,1
rim,ehcäb,0
ednäh,ednes,1
hcid,ihcts,0
tsurb,dnah,0
seduäbegtlew,desielkneklow,0
telhef,nehciezrednuw,0
hcielgos,hcielb,1
nuahcsbmu,neloiv,0
dnum,dnuk,1
nesar,nesalb,1
gnunhow,gnunholeb,1
thcin,icphftl,0
tlah,aktl,0
nemmorf,nmokeemg,0
netlhäzre,laasedlämeg,0
anrecul,anrebat,1
negart,thcan,0
rettälb,etuel,0
nehcsiz,teknis,0
nebrotseg,nebrowre,1
dnik,idns,0
trod,dnik,0
tztes,tzetl,0
etükegleiv,tseül,0
neraw,ebualg,0
edlab,ldeaw,0
nebel,negalk,0
nehcerb,nehcets,1
elhümniets,thcarbeg,0
rutaerc,rtuan,0
nehets,nehew,1
sednub,sednuf,1
eil,rhafeg,0
tsul,tsurb,1
neselre,sneewlebaf,0
nedroweg,dneroweg,0
nednüztne,negua,0
retnum,retnutim,1
ztnark,nehegffua,0
nedre,nedrew,1
neztrekslemmih,znetremhcs,0
htum,tednibrev,0
nyes,nie,1
roht,ropme,1
tsul,tsurb,1
tennirrev,ntenigeb,0
ehcsirf,dnelhartsneges,0
neüf,neüb,1
nenoigel,nenhow,1
neffahcs,fenfartne,0
diel,dnats,0
essük,tludeg,0
nebeirhcseg,nbeeil,0
neztir,erhesrev,0
zreh,thcan,0
neriffas,nerhüfuz,1
ebiehcsretsnef,ebeiw,0
nebag,nennih,0
nhoh,nemmasuz,0
nehülgnepla,nehürpsrev,1
tiertssebeil,eitkgilörf,0
trhezrev,trhegeb,1
gnugihureb,raw,0
ethcad,nie,0
dnik,neierf,0
ehcam,ehcal,1
lieht,lyeh,1
tiez,diehcs,1
tniehcs,nebel,0
ssor,knabnesar,0
rhokre,negüngrev,0
niew,neiledäl,0
nedre,dnuf,0
hci,ihc,0
beidneglag,laas,0
ierp,yeps,1
elliuqtne,ellits,1
nednuts,ndenufpme,0
thcan,thcam,1
nednufpme,nednuts,1
tulf,nielegue,0
ierf,tfahcsnediel,0
feihcs,feilhcs,1
nettahcs,nettatsuzba,0
ehtülbdneguj,ethülgnegegtne,1
thcal,catnh,0
tnniseg,tnnük,1
dlef,tläh,1
tiehnemmokllovnu,iditekgrüw,0
nebank,eniah,0
negnaw,negnafegffua,1
ehcas,ehcar,1
thcelhcseg,thcer,1
nellaluzhcan,nella,1
nhüm,nürg,1
ednur,nehcälf,0
nessaleghcan,assfen,0
niella,nyha,0
etkcürd,rehcüb,0
dnats,ahc,0
reh,her,0
tne,enhg,0
rewhcs,erh,0
reuam,netepmort,0
nebrewre,nebrets,1
tllehcseg,tllehre,1
nednibledniw,endnif,0
tulb,gat,0
etrah,rteaw,0
lleuqremmulhcs,leluqremmulhcs,0
neuarb,rad,0
nekcörhcsre,gam,0
nelleuq,ednik,0
nekcnuseg,nenhöhrev,0
neuarf,euthneab,0
etteb,ettek,0
negat,negaheb,1
negozeb,gneob,0
tdnawegna,tnnakeb,1
dnäh,gat,0
nerri,nerrink,1
ednürg,ednüts,0
dien,eitz,0
ttsüregsua,neuarg,0
neztähcs,neztelf,1
llewhcs,llets,0
tgietsna,tgiez,0
tegnirb,tegnis,1
tiew,tieleg,1
retieh,uz,0
nerholrev,teheiz,0
ehcuar,ceuhab,0
ethcisegna,thcanrettim,0
negnageb,nebiertrev,0
gnung,tlew,0
tlatseg,wgltea,0
remmizneknark,ermmilfeg,0
negua,negual,1
negaj,dnas,0
nettahcssebiel,etntagehe,0
reihlla,reiz,1
raats,ehcröts,0
elees,elewuj,1
tsul,dnah,0
tröd,bual,0
nennen,guneg,0
teuabeg,eartrtuev,0
tkcets,kctewre,0
nerhom,nreho,0
tiez,yes,0
reueht,ztremhcs,0
reiz,nella,0
dgam,aetsgg,0
rim,reigeb,1
nebart,nebank,1
tats,dnegut,0
niella,nyes,0
ressölhcs,ressörg,1
ennow,redeil,0
lleh,llef,1
nenalp,nnhaef,0
tah,egiles,0
hcuab,hcua,1
nyerhcs,thcadre,0
hur,tnnen,0
dnis,dnik,1
trow,trof,0
neknilb,kennis,0
tlleseg,tlletseg,1
raahcssgnilbeil,rad,1
tgerpeg,getgle,0
tennertuz,neretntne,0
neläkop,elnhefeb,0
thcil,teink,0
nirebeg,tual,0
nenrits,nenrid,1
nebürteb,ebebnlieg,0
nessaf,nessal,1
tremmihcseg,tremmürtrez,1
nebrats,egat,0
gnaseg,gnawz,1
laahcs,alhtsedot,0
nie,nekkilb,0
tströheg,tstrhel,1
nezipsrediw,eszni,0
etsörf,negnageg,0
etnan,tkcedeb,0
errunhcseg,errunkeg,1
tsi,tseikre,1
thcerresiak,thcenk,1
tnnök,tennn,0
nevalks,nefarts,1
nhes,nhehcseg,1
negnagrev,rim,0
hcub,ucht,0
remmizneknark,eniatnof,0
tsul,urtsb,0
egulf,ugez,0
ropme,ovr,0
hcim,hciw,1
negalhcs,negaj,1
uat,haru,0
neleesrerueht,nelhezuz,1
nettek,netterre,1
na,dlefredef,0
gnasegbol,nlkagreblis,0
nuht,tessah,0
nemmorf,nessefua,0
tsil,nedrew,0
negnerpseb,negnärd,1
neknusrev,neknurt,1
ehcäwhcssgnurmmäd,ehcälfrebo,1
netiez,etniereb,0
thcin,thcin,1
dnarb,tannrek,0
thcansedot,chtam,0
tsüregua,tsi,1
ehcsit,ehcsif,1
nih,uert,0
netrag,trwnea,0
dluhcs,htar,0
thcaftnehtulg,chnta,0
nebelk,nebel,0
netaht,trhüf,0
nelletsuzrov,tdot,0
hur,ednil,0
rehcök,cherebtsullow,0
ediel,ediehcs,1
ttiw,nti,0
nereilrev,nekniw,0
ztiw,tzih,0
nnam,ank,0
nreuam,nreuadeb,1
thcarp,hctart,0
tsul,nessah,0
na,tgereg,0
dnalretav,dnahrehcär,1
tuerts,tuehcs,1
ednarts,nesda,0
thureg,ugt,0
rebürt,hcaw,0
gat,mhur,0
raw,raah,1
thcirb,nehcierre,0
nie,ttuk,0
tfignegeg,fftirtrebü,0
hcue,hcier,1
hcan,nedernnishcjnednuts,0
etsüw,setüm,0
biel,wieb,0
na,kabat,0
thcin,los,0
etffärksnebualg,teffähcseg,0
nenhes,gitlaweglla,0
dnub,dugnes,0
tnabeg,dnah,1
eröh,edielknetdot,0
eztäs,eztäwhcseg,1
redeinreh,redeilnegeiw,1
nehez,nezzühcseb,0
ettew,hcis,0
sella,sellap,0
htrew,nedrew,0
efoh,efoz,1
tsbeig,tlapsneslef,0
tdnaweg,tnnareg,1
thcanrettim,tcham,0
nietsrebe,negier,0
nednufpme,nednubeg,1
nedniw,uz,0
rim,nak,0
tkcin,nemärbrev,0
reihtregeiht,ierz,0
eniella,niree,0
albnehciel,negnaw,0
gnaseg,nkad,0
on,nhöts,0
lepmexe,lpemet,0
legüz,sellap,0
tmmiwhcsrev,itmkml,0
nessüm,tgeimhcs,0
nehcam,nehcal,1
edyeb,delike,0
etsef,ehan,0
eman,aemrg,0
nebohre,nebol,1
fual,suahrettum,0
tläh,nelye,0
nenha,nenham,1
yelefföl,nhur,0
nhülb,llaroc,0
nedrewhcseb,nedre,1
reuef,leery,0
erablednawnu,raelkrednuw,0
nehcub,esncheub,0
tnnarbrev,hcis,0
nerhafegba,nie,0
tsbot,nies,0
thcansedot,thcam,1
nreuam,retsüd,0
nennerb,nkeeennb,0
tednepseg,tednelbrev,1
neber,ebneg,0
tegrosrev,bterogeg,0
hciredeirf,tsop,0
nietseglede,nierf,1
ednum,dunwe,0
dnik,tnügrev,1
deir,rewhcs,0
negnirps,gnenirps,0
nefah,efntasr,0
etfärk,eshtfcäeg,0
tsuahcs,tsuarb,1
nebel,nrbee,0
tiehnetles,nehcier,0
nietsneslef,nie,0
tztes,tzteh,1
lhats,elbaürl,0
eiseop,egnuwhcs,0
tahca,rtat,0
nehciewre,nehcierre,1
nuht,htümeg,0
netlah,netla,1
tnner,dne,1
saw,das,0
edieh,eruedf,0
tfurg,tfur,1
esierkrebuaz,esiew,1
lopnedron,tennertegua,0
tlew,nedieneb,0
thcus,theg,0
snebuar,esnbualg,0
nnam,nak,1
dot,htoregrom,1
ediemhcseg,eleid,0
neuanemulb,eduerf,0
renerazan,enjre,0
netsitats,tnesirhc,0
uert,tiez,0
na,kna,0
zierlegne,zuerk,1
negnaw,ulfrebü,0
fua,egnuz,0
nihad,tettierhcs,0
nednuts,nednum,1
netrag,netraw,1
nelhef,thcirb,0
nedre,ewndre,0
gnugueb,htum,0
edrew,edreh,1
tiekgillib,tiez,1
nelhükleknud,lenhüf,0
trahneslef,trstrrae,0
gnab,anglklemmort,0
stulb,nyes,0
negalk,antgre,0
nyah,nenreftne,0
elleh,negnaw,0
kcilbnegua,iweg,0
rhu,nerrank,0
tsieh,tsielfeb,1
nyerhcs,nedre,0
eniew,eniehcseb,1
nhaz,nalp,1
telhämrev,lethewre,0
tganeg,ggesta,0
tsi,iftles,0
rid,thcan,0
gnaltne,ednurgnellöh,0
nlebeu,nlebeiwz,1
teztilb,rzpitetsrev,0
tmmitseb,tmmin,1
ebarg,ebah,1
tgietsrebü,tegiz,0
netterre,trow,0
tehcam,tehcark,1
nrets,nrreh,0
letiehcs,letie,1
nerhüpsuzsua,nekcnadeg,0
tekcedeg,tekceleg,1
nehülgnepla,sühprnerev,0
tiw,is,0
trri,rüfad,0
nhets,nheg,1
nedies,run,0
hcamegnu,nahteg,0
tllürb,lees,0
edalokohcs,hcilredröm,0
mmurk,mtmus,0
dnik,nemuärt,0
negnal,norknetdot,0
leipsnetrak,nehcam,0
nehcuarb,tiekgignabsneztreh,0
hafpmu,aj,1
thcil,ekcelf,0
neztreh,egnal,0
nebrets,bnerere,0
gitref,giträweg,1
nelohuzba,nalp,0
nebeg,biel,0
hcan,emmorf,0
tlegnätseg,tlegnäg,1
nemmolgeg,neeokmmg,0
dlaw,tgniwhcs,0
hcielg,nedahcs,0
nehes,nehegrev,1
negozegffua,oerngetb,0
nekcretsrev,tleh,0
nhes,nennorrev,0
ebualnesor,nerobeg,0
nehcierts,nehcierre,1
diew,diel,1
ereiv,fua,0
ierf,niellaleesrettum,0
nerhaj,neraah,1
laasedlämeg,lgaahsmttim,0
telhehrev,nehcaw,0
tiekhcilrreh,trhekegmu,0
tuarb,raeruttv,0
nehesegna,tneesh,0
nremmiz,iebrov,0
tnnök,ntnög,0
nennis,pnsienn,0
netulb,ehntulg,0
tsurb,ustl,0
nednif,thcarp,0
tuah,mruht,0
thciel,tcirhree,0
niesnessegrev,nessegrev,0
tlew,eduerf,0
nebegrevnu,heberen,0
nemhen,nemärg,1
tsul,nak,0
zrehrettum,nemrawre,0
neliefp,neffualtne,0
niella,nief,1
ednatsrev,ednarts,1
zreh,dnis,0
negalhcstne,negas,1
zremhcs,zhre,0
nyes,neys,0
edieh,ilede,0
org,tiehnessaleg,0
rho,ellah,0
neffahcs,neffartne,0
fpok,fport,1
nhan,ekcülg,0
ednäh,dnee,0
nyes,thcin,0
ttas,hat,0
retläheb,retläk,1
tteud,muart,0
sua,suareh,1
netseb,netsäg,1
tgazrevnu,tganetofp,0
hcid,negnirre,0
nremmük,mirzmneslemmih,0
treilrev,eiztr,0
zreh,tum,0
nesseseb,ttog,0
rahcs,raw,0
tiehnedeirfuz,ekcüruz,0
thcan,neduerf,0
lham,hcue,0
ztrehcs,trhetne,0
neraw,thcadeb,0
nohcs,nto,0
nefeit,nefeilhcs,1
nellitseb,nellüfre,1
retuednehciez,retdiehcseg,1
tgiez,tgiewhcsrev,1
nedniwrebü,fnnide,0
nrov,nrod,1
gnalk,agln,0
etbeb,negie,0
nhos,nohcs,1
etsrüf,etsrüd,1
hcis,hcid,1
nethcit,hrcitne,0
thcuelf,hueczt,0
hut,reihtrednuw,0
tnhörd,tnötre,1
tleips,nekcnadeg,0
esor,esor,1
neniburehc,nyer,0
znat,galhcslesma,0
ednats,nemmalf,0
egas,egartre,1
negnulkeg,hcarb,0
tra,traahcseg,1
negromrebü,dnuk,0
tedniwhcsrev,detnib,0
tnötre,trebil,0
neknurt,kennufreuef,0
neppilkruprup,tmmats,0
dnumrupvup,unrd,0
thcan,thcarp,1
neeirps,ebierteg,0
am,rad,0
negüngrev,enrid,0
hcarps,hcan,1
negnid,negnis,1
nedre,nedrew,1
kabat,trittort,0
dielk,nahteggew,0
thcan,thcarb,1
nekcolk,tremmihcs,0
nies,ielfnfeähcs,0
thyemba,eseiw,0
nyezehporp,tlläfeg,0
nebuat,uaehnb,0
negalk,negalk,1
nies,ellets,0
nettahcs,etntag,0
gnaseg,ngawhcsre,0
neladnasthculf,nelhaksegreb,1
netunim,netulb,1
nessorps,nessolhcsegfua,1
nednüs,nednibrev,1
egnis,genis,0
teeihcs,nih,0
nie,nezrehcs,0
nehümeb,ehblnü,0
nettireg,tentis,0
tfuäh,utfäl,0
negnafegna,negnaw,1
teuertsrev,suarbsemruts,0
nemmalf,mnredamev,0
lednahretierts,htar,0
tsop,naanac,0
tztnälg,tsi,0
etsäg,etsetsneztreh,1
dlibnellöh,hcim,0
retnu,ertnum,0
tsugua,tsul,1
nezzilg,thut,0
tgiez,dlef,0
raap,tllahcsredeiw,0
neheiz,ehnez,0
tla,dalb,0
tkcertsegnih,nnikleppod,0
dnuts,tebürteb,0
na,na,0
redein,erlid,0
resuäh,dnas,0
neffahcs,neffartne,1
hcilgärtrenu,hcilgöm,1
namsettog,neawg,0
enroh,enrov,1
thcadeghcan,racbth,0
nhol,norc,1
tfunkeg,znerever,0
negalk,negas,1
esöteg,esöb,1
nebegeg,benel,0
nöhcsdnesuat,nhöh,1
thcam,yereteop,0
snebegrev,tiehnedeirfuz,0
neffrud,etseb,0
edies,edielk,1
nietsnehciel,nyes,1
riwhniregnüj,nednäh,0
enömac,tdnawtnenu,0
nrettiw,nrettiz,0
redifeg,negnageg,0
negalhcsba,egnasrev,0
edrew,eerd,0
ztreh,hsetrcz,0
eenhcsreztiwhcs,bual,0
trhewrev,rihstceb,0
nhateg,eholf,0
dnur,nrmkdeucuz,0
erhaj,erhab,1
ualb,tau,0
nessegrev,nesse,1
tsieg,isteh,0
rerhel,errhekeb,0
rutan,run,1
negnalrev,grnfaneednv,0
tsar,tsah,0
neffoh,tlaweg,0
nednifpmetsbles,endniwrev,0
ezrüksgnuruad,ezrüw,0
legeips,gleeis,0
negiewhcs,negie,1
trhegeb,rtherev,0
negnarp,wnenag,0
suamhcsdneba,reuerteg,0
tär,täps,1
znalgnemulb,znarknesor,1
tuweg,tkcüreg,0
lemmibeg,retsnef,0
negnagrev,ngenaw,0
enomena,enhos,1
iewz,thcaw,0
tlew,tlletsegrad,1
senroz,senrohtsullow,1
dnugrub,dnuh,1
etölf,edtörenba,0
niem,ines,0
uert,tffahdnegut,0
nehcopsua,nöhcs,0
gnas,tug,0
tedielkeb,tereiz,0
nehcielb,nehcielb,1
tekcnesrev,netlarev,0
nednähredröm,lelnndeov,0
tlew,tlläfeg,1
thcin,thcin,1
refuät,efruäk,0
tiewztne,flenemulb,0
netsrüf,tnesrüd,0
suah,suam,1
gattiezhcoh,gartrev,1
neeilfrez,eneilhcsrev,0
nnis,nib,1
ethcuar,alretnu,0
ehtümeg,gtüe,0
treiel,ltiehercsmu,0
reiamlednem,reierhcs,1
tsnuk,tsnus,1
nedlem,endleh,0
nesar,nesab,1
reuef,reyerf,1
znivorp,znirp,1
negnafeg,zreh,0
ellez,ellets,1
tlos,odlh,0
tsseigre,tedniw,0
teniehcs,tyerhcs,0
negiez,wngeihecsrev,0
nenöhcs,sarg,0
nebelremmaj,ebnegeg,0
nebeirhcseg,bneeilb,0
reuahcs,dnurgsnezreh,0
nerhaj,nerhafre,1
nyes,hsenci,0
ebiehcs,ebiert,1
muraw,urawm,0
nebah,nbaerg,0
etsa,estamad,0
dlab,ttlgaes,0
edieweg,diese,0
tebürteb,hur,0
ttiw,tkremg,0
nal,nnam,1
sua,suaheffak,1
hcurpsrediw,enhesre,0
tzögre,tzew,1
trow,rfot,0
nekcür,nekcüztne,1
thcirbredein,tchilnennos,0
ttib,tin,1
nih,nnis,0
rewhcs,räw,1
nebel,egnireg,0
tguez,tugäseg,0
dlef,ethciseg,0
negesdneba,egniwhcs,0
tssier,nyah,0
edieh,eidel,0
nessaf,nref,0
nerhüf,nereilrev,0
nefarts,hlecafns,0
raahcs,rowhcsrev,0
negiez,negiewhcs,1
kcapedgäm,nak,0
nehcets,crbheen,0
niewhcs,tebeltne,0
nref,ezrewhcs,0
thcarp,neluäs,0
rutan,niah,0
nednif,dneniwhcsrev,0
niereh,hcis,0
niehcsnennos,dnis,0
htum,thut,0
nherd,nöhcs,1
nednib,enidfn,0
ebeilb,eebil,0
nellirb,niltsle,0
tgieneg,thcin,0
horf,nehcorpseb,0
esiepsretierts,esie,1
nezremhcs,eznreh,0
nehcuarrev,ednewnie,0
ednuts,ednub,1
tnnen,neknt,0
thcan,neherd,0
neraps,rnehaf,0
egüz,egül,1
tekcivqre,nyes,0
tsul,tusrb,0
ropme,ediah,0
negartre,rebürov,0
nedeineih,nedeihcseb,1
negüngrev,nelhamad,0
trepseg,trräneg,1
lhaz,larom,1
tuart,tuartegna,1
enrid,rneits,0
hcid,hcim,1
tfalhcsrev,tlew,0
negniwhcsre,negnis,1
tegärt,tegel,1
ei,trow,0
trhäf,eletr,0
esöb,nak,0
ethelfre,etertrez,0
netfül,rhi,0
ellew,ellew,1
hcid,seratla,0
nennidajan,dnub,0
tah,nairolf,0
nesserfuz,tsurb,0
tnnakre,tnnabrev,1
thcin,thcam,0
tdäl,chhmtäsrev,0
nief,niella,1
llatem,lhaf,1
nredna,gnuger,0
netrhelegluhcs,netrhe,1
nediel,nehcal,0
neppilruprup,tednum,0
triwhcs,netahtlede,0
hcid,hcim,1
dniw,dnis,1
nemmolgeg,tsah,0
thets,trhüreb,0
ednäh,edne,1
na,ank,0
ttew,ttäh,1
tiekhcilrreh,ekcüts,0
nuarg,nuahcs,1
leips,tiez,0
gew,trimaslab,0
nezten,thcan,0
nebel,tkcümhcs,0
nednif,reih,0
neneren,nenöhcs,1
am,a,1
thcil,itsghec,0
kcrats,rüf,0
emma,lefamm,0
lleuq,netnnan,0
telliuq,tellüf,1
intnnekre,indnätseg,1
negniwhcs,negnirdrev,1
repmütsnefrah,ümetrps,0
enoklab,henos,0
nahteg,negiewhcs,0
gnarps,thcelhcs,0
eztnäwhcsnegnalhcs,teznärkrettub,0
negnaw,fnmgnaeu,0
nedromreklöv,denroweg,0
ethcaw,ethcad,0
na,na,1
nheizrev,lleuq,0
höh,nekcilb,0
thcan,thcaweg,1
eenhcs,tser,0
nednief,nednuerf,1
thets,nyes,0
retsüd,tresiwhcseg,0
ginew,ginöknerhom,1
eraah,bhaer,0
ebeil,nareh,0
egat,egartre,1
leffiewz,lefuet,1
sua,uash,0
medo,oedmrb,0
ieh,iwe,0
niets,nienih,1
egalhcsregies,nessim,0
nyes,niella,1
tah,tiehnegeleg,0
nedeirf,nedimaryp,1
nemharretsnef,lefmman,0
thcam,thcas,1
raap,rad,1
trhesrev,hrtew,0
nekcülfp,nekcülgeb,1
tsul,tsurb,1
gnaltne,nenha,0
tmmök,mmnti,0
thcirpsrev,nedeirf,0
niew,nuerf,1
nreterb,wtenertrennod,0
räw,mree,0
netiew,ir,0
nih,tlletseghcan,0
nhets,ohcs,0
retlaf,tiekhcilrrehremmos,0
enruhtok,llabnedre,0
thum,thulb,1
negnird,gennirb,0
neyerf,nesier,0
ediew,reudfe,0
ednuts,nedub,0
tlew,delg,0
thcuateg,thcuar,1
nnis,nib,1
ebah,ebag,1
nyes,eni,0
gnig,nhgi,0
miek,mieh,1
diel,dielk,1
nehcas,eahcln,0
effuah,effual,1
nöhcs,nhets,0
nielk,nier,1
negnalrev,negnaw,1
ethcer,htecän,0
tguezeg,neneib,0
tztähcseghcoh,zttesffua,0
tfalhcsre,nedüm,0
tnnen,nntek,0
hcier,hcielg,1
leik,ielps,0
llagithcan,lalhcs,0
ztlohsneges,nnis,0
treiger,nheg,0
ennitirahc,ennis,0
nehcorbegfua,ttas,0
tleihre,tleips,1
nefuahretiehcs,nefuat,1
tieleg,thcirpsrev,0
ualb,tuha,0
thcan,thcameg,0
eniehcsnednom,nieleffötnap,0
ena,hnhae,0
etsef,etsea,1
netaas,netahtnedleh,1
dlaw,lloabsdla,0
nretsnef,nrnsteef,0
nehcal,nehcam,1
essüs,üsesk,0
tsirhc,nehcets,0
tahca,tsallap,0
teyeps,na,0
tuarg,tuahcsre,1
neielg,neieh,1
tiekgiwe,nemrabre,0
tsnuk,tsnug,1
reivalk,reipap,1
thets,nib,0
nied,nyes,1
ebank,bgea,0
ellovnetnif,ettew,0
nekcez,nekcetsrev,1
thcin,thcisegna,1
nellahcsrebol,nellawleges,1
netaksum,entarbnehcsrih,0
rid,thcil,0
sginöhcseb,sginök,1
egeirksunevned,geeis,0
ttasremmuk,atmt,0
hew,neniew,0
nierd,nyes,1
netoz,serom,0
nenöhcs,hnöenweg,0
nielretsnef,einreh,0
nekcer,kenecleb,0
aj,aj,0
negnaw,ethcisegna,0
nehcorpseg,nehcorbeg,1
tekküzrev,tekkürd,1
negnirbetülb,gnsein,0
ropme,vro,0
edö,edönhcs,1
zremhcs,zreh,1
tlots,htar,0
thcannenrets,thcahcs,1
redeinrad,redeifeg,1
neneihcs,saitarg,0
nehcälf,ediew,0
thcus,dnurg,0
tsuwnednüs,tsuht,1
nekcets,ekncerts,0
dlibnebe,tllühtne,1
netfüh,ntefül,0
nerhafeg,renhaweb,0
dnawhcs,nehciez,0
nellaw,nellafeg,1
niets,nyes,1
nerhe,neröh,1
neuarb,eunahtredein,0
nak,nebierhcs,0
rüht,suanih,0
nedeirf,iamrendyp,0
rednestiehrhaw,edrnepsneges,0
ehcsat,echsalf,0
tmmilg,mötkm,0
nema,nettahcs,0
ekcnehcsegtsirhc,ekcnäbnehciel,1
troh,trow,1
dnehcierts,enaeco,0
dnatsebnv,nehülb,0
enrib,stiern,0
tegiez,gtehiewcs,0
muart,muak,1
eduerf,edyew,1
teniew,neuerf,0
nehciewtne,teröhegba,0
lhuts,tsrüfnehcrik,0
efeit,neholf,0
tsi,ftris,0
nefual,neniehcs,0
tsul,tsurb,1
nekcürgreb,thcawrev,0
feil,etleeseb,0
enötsebeil,rhunetdot,0
hcamhcs,thcin,0
niehcsnennos,hcsirfnesor,0
nies,negat,0
nennot,ennnogeb,0
hcad,yes,0
serom,serotidua,1
tro,ortp,0
dnefpüh,dnefpünk,1
nhets,nheg,1
esor,esor,1
tniehcsre,tniew,1
enietslede,eemin,0
thcam,thcan,1
niew,eni,0
hcierretseo,hcielg,1
nerri,enrriwhcs,0
egüz,üelg,0
nenärht,nenösrev,1
reigeb,tdnif,0
trof,uz,0
legülf,tmuärt,0
thcin,tchilf,0
tsul,tsurbnejlil,1
enrid,tesnri,0
nehesre,nehegrev,1
thcam,thcadeb,1
enorht,tuahcseg,0
thcan,yerehcsif,0
teknärkeg,thcin,0
ethcer,ethcelhcseg,1
negnisnemlasp,hcuarehiew,0
edönhcs,döelb,0
nebeil,esor,0
muab,esollepsileg,0
theis,tsom,0
lhafeb,efrewrev,0
llov,llos,1
gnab,nessogeb,0
nedre,wedern,0
netier,nessalegsua,0
ttog,eztiew,0
eröheg,nak,0
nahteg,miarhpe,0
tdnakeb,tnnabrev,1
remmilhcs,remmi,1
ropme,rov,0
nenieweb,neniehcsre,1
trhesrev,thräfeg,0
sremmiz,sremmilfnepmal,1
nnamsednubnedang,ad,0
ebeilb,nessaf,0
negnarp,tkcirtseg,0
negnuz,na,0
tin,iwtt,0
tbeig,ebag,0
täl,nnam,0
nerhaf,haaenrcs,0
thcin,itlch,0
tmuärt,tmuäsrev,1
raahcs,suareh,0
yerf,ennen,0
nedrewhcseb,rdnee,0
tsnurb,stgnu,0
muraw,muzruk,1
tsag,tsah,1
nebewhcs,nebel,1
hcue,chielb,0
dlef,tlew,1
hcanrad,neyewztne,0
nnis,hcan,0
yerf,tebel,0
negie,neztreksebeil,0
dnat,dnas,1
llohcs,llouqrebü,1
nezremhcs,drom,0
ediel,seedcih,0
niehcs,nyes,1
nemmoktne,fnmomre,0
eholf,ehoz,1
nemmok,enmmonegsua,0
neties,trenteis,0
nerobeg,nerolrev,1
thcan,hctam,0
nellafeg,ehiewsedot,0
neknedeghcan,neknärk,1
dnah,dnal,1
terrahcsegnie,atersrtre,0
nak,dleg,0
ebeilnegeg,elebbi,0
essaam,reuab,0
negnid,igenns,0
nebehretsbles,reebegnv,0
nezreh,negegtne,0
retierts,rewite,0
nrih,nritseg,1
mhur,thcil,0
nemmalf,hcod,0
teilf,ednar,0
nreielb,enrief,0
tegiezeg,tegiets,1
lemmihcs,mihmle,0
neknirt,lekaro,0
neztips,niezst,0
nedeirf,nedeirf,1
tiehnielk,eithnie,0
rim,rezi,0
nellahcs,nellasav,1
rediel,derie,0
nehcetsneznal,znat,0
nenoitatnemmoc,arepo,0
rulf,run,1
tniehcsre,ntiew,0
nessolhcseg,nessogegnie,1
nekcets,nekcerts,1
negaheb,re,0
draw,ardw,0
tual,thescuagmu,0
negobnenärht,negolfrev,0
nlegülfreieg,thcawre,0
tnematset,tdorblemmih,0
rim,idr,0
knad,knart,1
tebewhcs,tebeleb,1
retsieregreh,retsieleflih,1
dnil,sndi,0
egalk,lhats,0
nreielb,nreief,1
tulb,uhtgl,0
ethciregnrets,hüm,0
tsuerfre,tsiezehporp,1
etug,etulb,1
tgnir,inwtzg,0
tellitseg,negoseg,0
dlognednüs,nehcsiz,0
murd,sgun,0
tgnirb,nemmnkeb,0
ehuhcsrednik,ehur,1
teneid,hcod,0
redein,redeiw,1
ekcräts,rwereckednuw,0
nie,nietsegslef,1
nenied,neniets,1
nekcütretärrev,nekcürd,0
nebel,nebeg,1
treief,etetrhueb,0
thcin,netla,0
eniemeg,nsetei,0
zloh,negeib,0
nella,lenlafegnie,0
neneiht,hcsar,0
tednarbmu,tdenartseg,0
niehcsrediw,ihnedeg,0
hcielb,ssan,0
tllits,tlliuq,1
ztäwhcseg,zteseg,1
nehcal,ellerok,0
tgnir,tgniwz,1
retiew,nennürbnemulb,0
gam,thcarbeg,0
reem,reh,1
nehes,henergelhow,0
egarf,ages,0
nhegeb,zhusnnea,0
fual,fau,0
nietsneslef,nierad,1
tsugua,tsul,1
nehcawhcs,hencam,0
thcarbllov,thcameg,1
tlatseg,abld,0
neläuq,nelhez,1
negas,tiekgirdein,0
reel,theis,0
niella,niets,1
nnamsednubnedang,kna,0
nehümeb,nehülb,1
fua,fual,1
nnis,lüwhcs,0
hcus,nerabrettög,0
tiezsnebel,tiekmasnie,1
eleips,dlef,0
retiew,retieh,1
gra,grabrev,1
nebel,ebnbe,0
nelees,nelhämrev,1
leips,liev,0
tuarb,ol,0
nerho,retäv,0
nak,na,1
muh,mu,0
nehtülbathpan,nehtüw,1
ehcaw,ehcas,1
tier,teirp,0
rid,rmi,0
tekcürd,lhaw,0
teztögre,tlew,0
niets,nyes,1
nierd,nsrcehiehcar,0
tsul,tleips,0
terhüfrev,threür,0
retiew,ehtire,0
nehcbiel,nehcbuäts,1
tbal,tartb,0
negalk,negas,1
hcildne,hcildnätsrev,1
hcim,hics,0
ahdnegut,negnageghcan,0
nebel,nebeg,1
nesierp,nesiewre,1
uert,nebewhcs,0
ekcrew,cekräts,0
ekcrew,ckeräts,0
tnniweg,dsin,0
nednürgre,nednüs,1
neknadeg,neknas,1
ztahcs,ztalpehur,1
niehcs,yesn,0
nuht,nun,1
tuh,edien,0
