,text,rhyme,problem,file
344,"[' einst blühtest du im jugendglanz ', ' vom ganzen dorf gepriesen ', ' die schönste maid am erntetanz ', ' dort unten auf der wiesen ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Lenau_Nikolaus_1832_gold_p8_s49_TEI-P5.xml' mode='r' encoding='utf-8'>
345,"[' folgt keiner dir der bursche nach ', ' die dort mit dir gesprungen ', ' wohl längst die muntre fidel brach ', ' die dort so hell geklungen ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Lenau_Nikolaus_1832_gold_p8_s49_TEI-P5.xml' mode='r' encoding='utf-8'>
346,"[' g uitarre wie du hängst so traurig ', ' die saiten tönen nimmermehr ', ' die längst zerrissnen wanken schaurig ', ' im abendwinde hin und her ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Lenau_Nikolaus_1832_gold_p8_s49_TEI-P5.xml' mode='r' encoding='utf-8'>
347,"[' auch deine saiten sind zerrissen ', ' es schweigt dein süer liederklang ', ' seit in des busens finsternissen ', ' mir jede frohe saite sprang ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Lenau_Nikolaus_1832_gold_p8_s49_TEI-P5.xml' mode='r' encoding='utf-8'>
348,"[' mir sank der freund voll jugendblüthe ', ' hinunter in die todesfluth ', ' die meiner lieb entgegenglühte ', ' nun bei den kalten todten ruht ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Lenau_Nikolaus_1832_gold_p8_s49_TEI-P5.xml' mode='r' encoding='utf-8'>
349,"[' doch will ich euch nun frisch besaiten ', ' dich meine leier dich mein herz ', ' rückbannen die entflohnen zeiten ', ' die alte lust den alten schmerz ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Lenau_Nikolaus_1832_gold_p8_s49_TEI-P5.xml' mode='r' encoding='utf-8'>
350,"[' hinaus ins dunkel jener eichen ', ' dort findet sich der alte lauf ', ' dort stören wir die liederleichen ', ' aus ihren stillen gräbern auf ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Lenau_Nikolaus_1832_gold_p8_s49_TEI-P5.xml' mode='r' encoding='utf-8'>
351,"[' wenn erst die lieder nur erwachen ', ' dann ruft dann zieht ihr lauter chor ', ' die lieben all in meinen nachen ', ' aus dunkler todesfluth empor ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Lenau_Nikolaus_1832_gold_p8_s49_TEI-P5.xml' mode='r' encoding='utf-8'>
352,"[' es klingt  doch fliehn im scheuen fluge ', ' die töne auf von meiner hand ', ' so eilt verspätet nach dem zuge ', ' das vöglein übers heideland ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Lenau_Nikolaus_1832_gold_p8_s49_TEI-P5.xml' mode='r' encoding='utf-8'>
353,"[' nun bin ich meines herzens meister ', ' nun rauscht wie einst der sturmakkord ', ' nun springen die versunknen geister ', ' herauf herauf an meinen bord ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Lenau_Nikolaus_1832_gold_p8_s49_TEI-P5.xml' mode='r' encoding='utf-8'>
354,"[' o du mein freund so treu und bieder ', ' wohl mir du bist mir wieder nah ', ' dein sües wort auch hör ich wieder ', ' mein holdes mädchen bist du da  ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Lenau_Nikolaus_1832_gold_p8_s49_TEI-P5.xml' mode='r' encoding='utf-8'>
355,"[' doch nein mich höhnten finstre mächte ', ' wo ist der freund das blonde kind ', ' der nebel reicht mir keine rechte ', ' durch blonde disteln saust der wind ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Lenau_Nikolaus_1832_gold_p8_s49_TEI-P5.xml' mode='r' encoding='utf-8'>
356,"[' han laufft dear graita noh ell tritt ', ' vnd wills haun jst er nit gscheid gnuog ', ' grait will da hana kurtz vmb nitt ', ' jscht suy nit gscheider liebar luog ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
357,"[' okönig dessen haupt den weltkrai zu regieren ', ' vnd dessen faust die welt zu sigen allein gut ', ' o herscher dessen hertz her dessen grossen muht ', ' gotsforcht gerechtigkeit stärck maa vnd wei   heit zieren ']",abba,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
358,"[' o held für dessen schwert die verfolger die wuht ', ' jhr klagen forcht gefahr die verfolgte verlieren ', ' mars götlichen geschlechts v der erötter blut ', ' wehrt vber tyranney vnd stoltz zu triumfieren ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
359,"[' welchen der götter schatz der natur beste kunst ', ' des himmels köstlichkeit allhie zu sehen söhnet ', ' der segne sein gesicht durch die schön deren   gunst ', ' erquicket meinen gaist vnd diese welt beschönet ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
360,"[' doch kommet er nicht bald so komet er vmbsunst ', ' dan schon ein jeder got begihrig nach jhr göhnet ', ' damit in purer lieb vnd gantz hayliger brunst ', ' er werd mit ehr von jhr vnd sie von jhm gekrönet ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
361,"[' der tugent süsse krafft der lieb vn schönheit prob ', ' mit der holdseeligkeit vnd götlichen geberden ', ' jn eines engels leib er sehen wird auff erden ']",abb,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
362,"[' bekennend da allein des süssen engels lob ', ' von eines engels mund kan recht gesungen   werden ', ' vnd da ohn sie die welt gantz ellend arm vnd   grob ']",aba,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
363,"[' prin cessin gleichlo an gestalt ', ' vermehrend meines sohns gewalt ', ' jhr deren haar stirn vnd augbrawen ', ' darunder himmelische blick ', ' entdöcken aller hertzen glick ', ' wie triumfbogen anzuschawen ']",aabccb,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
364,"[' jhr deren schönheit ehr vnd zucht ', ' jst nu mein trost schutz vnd zuflucht ', ' weil niemand euch kan widerstreben ', ' zu euch kom ich mit meinem sohn ', ' euch vnsern apfel scepter cron ', ' vnd schönheit selbs zu vbergeben ']",aabccb,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
365,"[' dan ja ein jede vnder euch ', ' so götlich schön so wei so reich ', ' den güldin apfel kan begehren ', ' jch juno vnd pallas zu mahl ', ' schamroht ab dem streit vnsrer wahl ', ' euch alle nu mehr billich ehren ']",aabccb,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
366,"[' darumb jhr nymfen keusch vnd rein ', ' jhr deren hertzleuchtender schein ', ' kan alle hertzen bald enttrüben ', ' vermehret mein vnd ewer lob ', ' vnd fahret fort mit süsser prob ', ' keusch vnd beständiglich zu lieben ']",aabccb,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
367,"[' jhr deren augen klarer prei ', ' den sehlen pfleget jhre spey ', ' mit lieb zu nemen vnd zu geben ', ' verkündet da das gröste layd ', ' verkehret sich durch lieb in frayd ', ' vnd das recht lieben ist recht leben ']",aabccb,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
368,"[' jhr deren hertzen noch gantz frey ', ' mit vnversprochner freyer trew ', ' sich hin vnd widerfliegend vben ', ' wisset da alle frewd vmbsunst ', ' wa man nicht hat der liebe gunst ', ' vnd das wol leben ist wol lieben ']",aabccb,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
369,"[' mensch bist du klug ', ' vnd wilt recht wissen was dein leben ', ' so merck das wörtlein leben eben ']",abb,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
370,"[' da hast du gnug ', ' li es zu ruck so wirst du sehen ', ' was es vnd wie es thut vergehen ']",abb,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
371,"[' oder lieb wahrer hort vnd port ', ' jhr meiner schönen myrten augen ', ' wan anderst ein so schlechtes wort ', ' kan euch zu nennen gnugsam taugen ', ' zwar augen kan man euch weil jhrem angesicht ', ' jhr klare augen seit zu sein verläugnen nicht ', ' doch darff man euch kaum augen nennen ', ' weil jhr so schön vnd tugenthafft ', ' sondern von wegen ewrer krafft ', ' mu man euch himmelisch bekennen ']",ababccdeed,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
372,"[' zwar mit so wundereichem pracht ', ' damit sich diese augen zieren ', ' kan es sey gleich tag oder nacht ', ' der himmel selbs niemahls prachtieren ', ' wan schon dem himmel gleich jhr haitter glatte stirn ', ' erleuchtet dise welt durch euch als ein gestirn ', ' so ist jedoch in euch vermischet ', ' das braun vnd liecht mit solchem schein ', ' da es ja mu ein wunder sein ', ' wie jhrer jedes vns erfrischet ']",ababccdeed,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
373,"[' so darff auch mein warhaffter mund ', ' euch mit der sonnen nicht vergleichen ', ' weil jhr glantz wie dem vmbkrai kund ', ' mu ewerm glantz vnd würckung weichen ', ' vnd zwayer sonnen schein bedeutet krieg vnd layd ', ' da ewer zwilling liecht erwöcket frid vnd frayd ', ' die sonn durch jhre brunst beschweret ', ' die sie anschawen mit verdru ', ' da jhr mit süssem lusts eingu ', ' durch das gesicht das hertz versehret ']",ababccdeed,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
374,"[' wer sich glickseelig kan in euch ', ' besehen wirt reichlich gesegnet ', ' dan jhr gantz wunderlich liebreich ', ' sein hertz mit frewden vberegnet ', ' die strahlen ewers liechts vnd ewers anblicks glantz ', ' seind zugleich der lieb pfeil vnd auch der keuschheit   schantz ', ' dan sie mit lieb vnd lust entleben ', ' vnd dan mit süsser forcht vnd ehr ', ' widrumb belebend vns die lehr ', ' den engeln gleich zu leben geben ']",ababccdeed,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
375,"[' daher o augen braun vnd klar ', ' schwartzlecht vnd hell wie plitz vnd dunder ', ' der schönheit vnd lieb wieg vnd bahr ', ' der natur schatz vnd gröstes wunder ', ' gantz vbermenschlich schön mu ich mit layd vnd   wohn ', ' bekennen euch zugleich der götter straff vnd lohn ', ' dan jhr könt ja mit ewern blicken ', ' der schönheit lieb vnd tugent sitz ', ' wie durch geschütz hitz spitz vnd plitz ', ' das hertz zerstücken vnd erquicken ']",ababccdeed,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
376,"[' das glick ist allen gleich vnd gut ', ' ja auch beständig heut vnd morgen ', ' den reichen gibt es forcht müh sorgen ', ' den armen hofnung sinn vnd muht ']",abba,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
377,"[' dein anschlag ist zu frech zu schwach dein wider   stand ', ' o torecht stoltzer feind die warheit dir zusagen ', ' mu dises helden lieb vnd dein layd dir behagen ', ' weil seine gnad dein trost wie sein zorn deine   schand ']",abba,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
378,"[' mit weiheit muht vnd macht sein wehrtes haupt   hertz hand ', ' gezieret krieg vnd ruh sig vnd gnad zugleich   tragen ', ' mit jhm ist nur ein werck zu sigen vn zuschlagen ', ' nichts kan vnmüglich sein für sein schwert vnd   verstand ']",abba,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
379,"[' so soll nu billich sich dz reich mit brissach naigen ', ' mit wahrer huld vn bitt o du der tugent sohn ', ' nem vns glickseelig auff dieweil wir nu dein   aigen ']",aba,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
380,"[' ro deine schönheit ist dahin ', ' dein aug gläntzet wie alte scherben ', ' kein knecht will deine haut mehr gerben ', ' er wissz dan vor was sein gewin ', ' vnd solt sich einer ja verfahren ', ' vnd stöllen als ob er dir hold ', ' glaub du er lieb nicht deiner haaren ', ' sondern nur deines beuttels gold ']",abbacdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
381,"[' der lustig wolte mich gern lehren ', ' da der hof gleich dem paradi ', ' dem greüner den spruch zuverkehren ', ' jst der hof wie die höll gewi ', ' weil da kein vnderschid sprechen sie der personen ', ' jch sag der hof ist hof nicht höll noch himmel   reich ', ' da man weil sünd der tugent gleich ', ' was bö nicht strafen will noch auch was gut   belohnen ']",ababcddc,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
382,"[' glickseelig bin ich wol weil sie mir jhre hand ', ' hand vnsers vertrags zeug vnd vnsers fridens   zaichen ', ' auch jhrer gunst vnd lieb vnverwürfliches pfand ', ' numehr nach meinem wunsch zu küssen will   daraichen ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
383,"[' o hand die du zuvor mein hertz mit taussent straiche ', ' gefoltert du bist nu für meine wund ein band ', ' o hand ab deren schnee man mich oft sah ver   blaichen ', ' zuvor ein brad der lieb du bist nu mein wolstand ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
384,"[' wan du dan so wol kanst beleben vnd entleiben ', ' vnd kanst den göttern selbs der lieb vnd ehr   gesatz ', ' fürschreibend frewd vnd layd mitthailen vnd   vertreiben ']",aba,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
385,"[' sjh wie schnell dise schaf ', ' durch deiner rawheit straf ', ' durch deiner anblick tröwen ', ' sich fliehend selbs zerströwen ', ' von jhrer wayd vnd schlaf ']",aabba,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
386,"[' hör wie die lämblein blöcken ', ' vnd klagen au vnlust ', ' weil der schnee deiner brust ', ' vnd deine blick sie schröcken ']",abba,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
387,"[' mjt tugent vnd mit ehr die fraw ist wol gezieret ', ' wer darff doch sagen da sie wirt bö vnd ver   führet ', ' täglich sie kommet fromb mit dem gebet für got ', ' selten au jhrem man sie machet einen spot ', ' allzeit dem man will sie wol dienen vnd gefallen ', ' niemahls das gantze hau mu v jhr widerschalle ', ' tag vnd nacht jhr gemüht gleichet sich jhrem mund ', ' nicht wei ist der die fraw nur liebet eine stund ']",aabbccdd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
388,"[' nein jhr seit noch nicht alt so zart so schön   so klar ', ' pfleg ich stehts ewer flaisch farb vnd aug zuer   fahren ', ' dz jhr mir billich jung frisch hurtig sü ist zwar ', ' der glatten jugend lieb vn früling vnsrer jahren ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
389,"[' da vnser somer auch gantz liebreich sey ist wahr ', ' doch ist die hitz so gro da sein gedranck zu   spahren ', ' jhm kaum kan möglich sein daher er matt vnd   bahr ', ' durch der lieb starcke brunst in taussenten ge   fahren ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
390,"[' wan nu weil noch zu jung fruchtlo die frühlings   zeit ', ' der sommer vil zu heissz jst weder zu ver   schweigen ', ' noch zu erhöb gnug des herbsts lustreiche beut ']",aba,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
391,"[' dan er ergötzet vns mit so liebreiffen feigen ', ' mit solcher wollusts frucht da er ohn allen   streit ', ' die ander vbertreff jhm gnug an zweyen zeugen ']",aba,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
392,"[' kom myrta der lieb wohn vnd wohnung ', ' der schönheit pracht der tugent cron ', ' vnlangst meiner trew werther wohn ', ' jetz meiner wehrten trew belohnung ', ' kom myrta dises frülings ruhm ', ' vnd aller blumen schönste blum ', ' dich zu mir auff das grün zusötzen ', ' da du dich in der blumen zier ', ' da jch der blumen zier in dir ', ' besehend wir vns beed ergötzen ']",abbaccdeed,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
393,"[' weil amor nu allein zu gegen ', ' der stehts durch deine augen mich ', ' der stehts durch meine augen dich ', ' kan allein halten vnd bewögen ', ' so will jch ja so kan ich nicht ', ' wendend mein fliehen dein gesicht ', ' sondern der blümelein zu ehren ', ' die als stern dises element ', ' machen ein blumenfirmament ', ' begehr ich dein gesang zu hören ']",abbaccdeed,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
394,"[' solt ich zu singen mich bemühen ', ' von andern dan den blümelein ', ' die vnder deiner augen schein ', ' jn dir frisch vnverwelcklich blühen ', ' die gilg vnd rosen die gewi ', ' ein wahres blumen paradi ', ' auff deinem leib vns mahlen zwingen ', ' mich auch der natur gunst vnd kunst ', ' jn dir betrachtend nichts mehr sunst ', ' dan dich der blumen ruhm zu singen ']",abbaccdeed,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
395,"[' vnnöhtig lieb ist dein liebkosen ', ' weil wir nu vnder einem joch ', ' wan ich dir dan lieb so sing doch ', ' jetzund von diesen süssen rosen ', ' sing von den rosen edler schatz ', ' vnd ich will dich mit einem schmatz ', ' vnd nicht zuvor reichlich belohnen ', ' vnd wie lieb du mir auch solt du ', ' enthaltend deine hand in ruh ', ' jhn vor zu haben mir verschonen ']",abbaccdeed,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
396,"[' o rosen die kein frost kan tödten ', ' durch welche ich widrumb gesund ', ' o rosen die den schönsten mund ', ' vnd wangen liebfärblich beröhten ', ' euch rosenmund vnd allein euch ', ' gebühret in der schönheit reich ', ' auff der lieb thron befelch zugeben ', ' mir aber euch die jhr gleichlo ', ' vnd aller rosen schönste ro ', ' dienstlich gehorsamend zu leben ']",abbaccdeed,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
397,"[' wie in dem himmel so auff erden ', ' kan nichts dan deine herlichkeit ', ' an schönheit vnd an süssigkeit ', ' der rosen gleich gefunden werden ', ' daher dan wan die frülings zeit ', ' die welt zu der lieb streit vnd beut ', ' behertzet vnd das erdreich zieret ', ' erhebet sich die ro mit wohn ', ' allda weil sie der blumen cron ', ' sie vnder allen triumfieret ']",abbaccdeed,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
398,"[' die morgenröhtin newgeboren ', ' der sonnen kind von thränen nassz ', ' doch schmollend bald durch lieb vnd hassz ', ' von jhr verfolget vnd verloren ', ' wan sie sich will mit höchstem pracht ', ' vnd in der newest schönsten tracht ', ' beklaiden mu sie alle morgen ', ' sich zu beschönen zwar ohn scham ', ' au dem lieblichen rosenkram ', ' all jhre anstreichfärblein borgen ']",abbaccdeed,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
399,"[' dan früh albald wir nur erwachen ', ' vnd für dem jungen sonnenglantz ', ' die stern vns jhren schein vnd dantz ', ' verbergen vnd vnsichtbar machen ', ' mit lieblichen pomp vnd geruch ', ' gleichsam des blumentags anbruch ', ' die ro den lufft vnd vns ergötzet ', ' vnd vns des himmels frische ehr ', ' als ob sie himmelisch selbs wer ', ' mit wunder für die augen sötzet ']",abbaccdeed,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
400,"[' der rohte morgen mu verblaichen ', ' verliebet ab der rosen zier ', ' vnd küssend lasset er auff jhr ', ' der süssen küssen feuchte zaichen ', ' verbuhlet auch der lufft vnd wind ', ' durch lieb vn d eyfer taub vnd blind ', ' mit jhr offt jhre küssz vermischen ', ' vnd frech sich selbs vnd andre auch ', ' mit jhrem gleichsam süssen rauch ', ' zu mahl erfrewen vnd erfrischen ']",abbaccdeed,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
401,"[' albald entknöpfend sie auffstehet ', ' au jhrem läger grün vnd new ', ' albald sie jmmer frisch vnd frey ', ' als eine kleine sonn auffgehet ', ' da sihet man sie bald von zorn ', ' beschützet zwar von manchem dorn ', ' so jhre quardy wol zu nennen ', ' warnemend da jhr wie dem gold ', ' schier jederman gefährlich hold ', ' schamroht vnd züchtig gleichsam brennen ']",abbaccdeed,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
402,"[' jn jhrem vrsprung war vorzeitten ', ' die ro so weissz da mit jhr kaum ', ' des schnellen wassers frischer schaum ', ' noch auch des morgens frost könt streitten ', ' noch könt des silbers purer schein ', ' der milchrohn noch das helfenbein ', ' bey jhrer weissin wol bestehen ', ' ja weisser war die süsse ro ', ' dan auff der kalten erden scho ', ' der newgefalne schnee zu sehen ']",abbaccdeed,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
403,"[' als aber venus hie auff erden ', ' durch jhrer schönheit gegenwart ', ' mit jhren brüstlein zart vnd hart ', ' mit hertzentzündenden geberden ', ' mit seelergründend süsser gunst ', ' mit gaistverblindend gailer kunst ', ' mit küssen nectargleich befeuchtet ', ' mit jhrer augen liebem glantz ', ' mit frölichmüdendjungem dantz ', ' das volck bereichet vnd erleuchtet ']",abbaccdeed,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
404,"[' da sah man sich die menschen naigen ', ' vnd lieb zu sein auff alle wei ', ' sich freindlich höflich sitsam wey ', ' auch wacker statlich kühn erzaigen ', ' bald sah man dise fro au lieb ', ' vnd durch lieb jene kranck vnd trüeb ', ' die eine sah man jhre schmertzen ', ' beklagend ohn trost hofnung hail ', ' vnd andre frisch kurtzweilig gail ', ' sich hertzend mit einander schertzen ']",abbaccdeed,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/Weckherlin_GeorgRodolf_1641_gold_p37_s117_TEI-P5.xml' mode='r' encoding='utf-8'>
