word1,word2,rhyme
flucht,allen,0
ziehr,ihr,1
pein,eysn,0
lust,verbinden,0
erfasst,ungehasst,0
beginnt,erkalten,0
kommen,wirst,0
hausen,schmausen,1
bläht,spät,1
gehn,hnets,0
voll,auffhört,0
martercrone,bekräntzt,0
zwo,bach,0
beute,spiegeln,0
füssen,gsnseüne,0
blätterrahmen,enadm,0
lust,brtus,0
flieder,eewrid,0
geschrei,vorbei,1
eden,sdeencwh,0
fort,fährte,0
nacht,gewacht,1
schicksalschlägen,erlegen,1
hinein,allein,1
allen,gealelfn,0
angesehen,hseent,0
verbinden,finden,1
sturme,thurme,1
gefunden,verschwunden,1
menschentrösterin,spricht,0
sonnenschein,sorgen,0
flaum,mgau,0
feuer,straen,0
spruch,jahren,0
heer,meer,1
vertreiben,bleiben,1
groll,macedone,0
schwärzten,scherzten,1
blut,glut,1
schild,ritterhaufen,0
hält,wtel,0
glieder,nieder,1
gebühren,ziehrne,0
giebst,zerrissen,0
schienen,gratias,0
gährt,blut,0
glauben,berauben,1
erlöst,jsrael,0
liebesschein,ien,0
briefe,raihvec,0
sie,sie,1
schrei,schnürt,0
keifen,heranzureifen,1
alleine,spanierwenei,0
beschränckt,pflegt,0
mund,bund,0
plagen,waegn,0
traurigkeit,entzweit,1
lustalleen,glauben,0
hin,sinn,1
kan,an,0
haus,uas,0
durchzuschieen,verdrieen,1
kan,hertze,0
warum,warum,1
welt,behält,1
kind,sind,1
beygesellt,qualen,0
gahrt,gspatr,0
dort,rtfo,0
seele,liebeshöle,1
ist,sbti,0
muth,lutb,0
scherze,flanken,0
gemacht,schlacht,1
gehen,matten,0
weiten,gleiten,1
aus,blut,0
sein,ich,0
befahl,nahm,0
poeten,detötn,0
zecher,köcher,1
gedancken,ungefähr,0
bücher,weichen,0
verlangst,aufzuhaschen,0
felsenhaine,beine,1
leib,bewi,0
lust,flur,0
brate,fascikelsatt,0
bahn,riffen,0
umarmen,erwnrmea,0
an,jungferschafft,0
hum,warum,1
gesund,mund,1
feldpanier,anverwandten,0
bunt,blütenstrauch,0
faust,ruh,0
vollbracht,erden,0
brust,lust,1
orte,worte,1
blumengefild,schild,1
verzichten,nichten,1
hören,vetröensr,0
geben,gab,0
sehr,dahre,0
lechzt,ächzt,1
geblieben,ebleni,0
verbrennt,angestecket,0
rosenreihn,fein,0
ende,stände,1
baum,uarm,0
wiederfinden,scedwinnh,0
prächtig,lenzesiähgmtc,0
unterwelt,erheltl,0
laugen,saugen,1
ehemann,kan,1
raubte,brust,0
ferdinand,rüsten,0
verschliesst,entfliesst,1
hören,statten,0
erden,freudigkeit,0
beygesezzet,ezgtreez,0
meer,daher,1
klar,paar,1
wagen,sagen,1
alten,haletn,0
tagt,versagt,1
verstreichen,gleichen,1
wette,henriette,1
mauren,bedauren,1
ort,durrbhohtc,0
armenwagen,schinder,0
denket,versenket,1
sand,valedtnra,0
hitze,schwitze,1
wieder,gefieder,1
herz,meinet,0
ein,inegbe,0
schnee,glauben,0
erden,ednrwe,0
gehabt,lagbet,0
streichen,erreichen,1
zugethan,nak,0
schlimmer,frauenzimmer,1
freuen,verlassen,0
zurücke,trauerblikce,0
morgenstunde,sunde,1
er,liegt,0
geist,eshit,0
auf,rath,0
laube,traube,1
stöhn,wunderschön,0
fliesset,ergiestes,0
kreise,an,0
pflicht,nihtc,0
sey,stärcke,0
lobenswerth,plügelnswerht,0
groll,schmerz,0
erwerben,blumenscherebn,0
zwingt,bnritg,0
geleite,seiet,0
trübe,furth,0
haben,gaben,1
entweichen,gnadenzeichen,1
freun,wil,0
minder,kinder,0
barsch,trauermarsch,0
chore,ersparen,0
sonne,blumenschönewonne,0
brust,lust,1
geduld,glieder,0
für,nit,0
gefreut,gesessen,0
gleich,prangen,0
ziehn,nihlef,0
sonnenblicke,glücke,1
haus,aus,1
schreibt,auff,0
hochgeliebten,mächtiglich,0
verflucher,nicht,0
da,kranz,0
fühlen,gebricht,0
blut,gut,0
haupt,glabtu,0
sein,töchterlein,0
meinetwegen,gnees,0
blut,riefen,0
geführt,ühgtebr,0
richten,wercke,0
erz,grumbireli,0
gebrannt,land,1
blickt,schickt,1
an,unanertht,0
wunderklar,jrah,0
liegen,umliegnef,0
bliebe,lieeb,0
fehlt,erwehlt,1
nicht,kann,0
gehäuse,leise,1
halten,hauffen,0
seyn,hernie,0
deichesrand,land,1
seyn,hin,0
siegt,kriegt,0
gesungen,dreyeinigkeit,0
holze,bock,0
pein,seyn,1
hof,philosoph,1
seele,erweehl,0
haben,sitzen,0
rein,nein,1
gebracht,geschlechter,0
gemacht,gebracht,1
licht,nhtic,0
herum,sein,0
erreicht,schwanken,0
bewust,bekandt,0
füllet,stillet,0
scherzen,durchdringet,0
gewollt,otsll,0
walde,bergaleehsd,0
herrligkeit,breit,1
umschlingen,isgenn,0
wille,hülle,0
wird,schön,0
gruft,luft,1
bethört,ströt,0
sehr,schwer,1
lebens,vergebnse,0
sclave,strafe,1
leiden,freuned,0
taufen,sagt,0
traun,schwer,0
wohlgefällt,unterhält,1
kauf,seyn,0
geleget,nennen,0
prei,erklungen,0
unvollkommenheit,niedrigkeit,1
glimmen,stimmen,1
ersterbe,wettbewerbe,0
zweigen,wetterstreit,0
strahl,auf,0
gelichter,dichret,0
mahlen,bezahenl,0
entzünden,sünden,1
tröwen,zerströnew,0
liebstreu,verspüren,0
werden,eredn,0
tagen,verklagen,1
lande,bande,1
wunden,empfunden,1
heldenmuth,donnerschlag,0
jugend,gdeunt,0
blutte,dran,0
ergiebt,libet,0
pfeilen,beklagen,0
sehen,geschcenh,0
schneeglöckchen,nur,0
gleicht,hicetw,0
mich,dihc,0
hertz,gesagt,0
gebüsche,erfrische,1
gegossen,erglüht,0
stadt,gliedern,0
sterbe,herbe,1
schacht,nathc,0
getrieben,belien,0
her,gnung,0
wählte,beseetle,0
nicht,bricht,1
gethan,kan,1
tod,otnh,0
nieder,lieder,1
bin,inh,0
krank,dank,1
wunden,gefunden,1
stehn,prächtig,0
gebricht,du,0
federkiel,venusspile,0
wegen,ungelegen,1
begehrt,ernehrt,1
liebe,verhüllen,0
mori,potatori,1
zeit,seeligkeit,1
gras,sass,1
verwachte,student,0
rinnen,hinnen,1
niederlage,lo,0
schädelstäte,leichgeeärth,0
schämen,nehenm,0
oben,nennt,0
schlangen,vergangen,1
netzen,fortzusetzen,1
tragen,zeichen,0
leben,widerstreben,1
da,nah,1
sinnend,hinde,0
leibe,bewei,0
geblüt,mehr,0
schauen,wahr,0
vergilt,triebe,0
sahn,sakristan,1
pein,sney,0
todt,haaserchtsno,0
fall,eblrlaü,0
umbschliessen,geniessen,1
zuviel,aufzuhören,0
wangen,schlangne,0
ansahen,umfaehn,0
strümpfe,federpsfeümt,0
wut,btlu,0
vergnügt,wunden,0
thräne,gemach,0
weisen,efeben,0
reichen,dergleicnhe,0
reiten,herzensbangigkeiten,0
grund,fund,1
umstecket,bedecket,1
besen,gewesen,1
gründen,finedn,0
verstehn,flecken,0
rennt,mann,0
leben,sage,0
zeit,freuden,0
steigen,gewitterhusch,0
gut,thut,1
belaubt,winden,0
ab,seyn,0
beide,leied,0
erzittern,tirteng,0
kaiserin,kaiserin,1
kertze,eingetroffen,0
streit,zetih,0
pein,allnie,0
hier,treu,0
schlagen,schlagen,1
letzten,versetzten,1
überkommen,geoenmmn,0
natur,nur,1
zusammenkünften,fünfnet,0
welt,nach,0
lieder,thron,0
dir,zeugenwolck,0
land,mich,0
streiter,etiwer,0
mein,kindelein,1
leben,nach,0
brüder,wieder,1
höhen,seneh,0
geschickt,eqitukrc,0
gebeine,nweeeib,0
leben,sein,0
linde,gesecwhdni,0
erneut,vereinigt,0
leben,ebhener,0
sternennacht,norden,0
machen,sachen,1
kind,rintn,0
alt,zurissen,0
verschwand,wissen,0
entschlieffen,wissen,1
patiente,brennte,1
gegeben,zurück,0
leben,schweben,1
erfreuet,verleihet,0
füssen,nanicress,0
krönet,versöhten,0
verstummen,summen,1
webt,cewstbh,0
golde,edloh,0
mären,lehren,1
füsse,genüess,0
gesund,vwuertnd,0
kan,spagalan,1
stunde,werden,0
frei,vorbei,1
belieben,berenbtü,0
ohren,lenoren,1
sitz,bztil,0
hin,ihn,1
gönnte,theilen,0
edelstein,sich,0
zeit,sterbekleid,1
welle,hleel,0
bluten,gluthen,0
bilde,gefilde,0
nicht,bctirh,0
raum,rennen,0
füssen,wissen,1
heist,kan,0
schienet,noch,0
flug,genug,1
auszuspühren,gedancken,0
zeigen,wezgeni,0
arm,geberde,0
vergehen,hegt,0
gethan,lust,0
dämmerschein,eniw,0
breit,blo,0
zeigen,verscehiegnw,0
gedenk,machen,0
illusionen,kanonne,0
verwundert,vierhundter,0
gut,tuht,0
gelegt,ptlgfe,0
letter,blätter,1
kan,affectinagnaol,0
reich,blecih,0
machte,glieder,0
acht,bedahtc,0
geniessen,müssen,1
laster,pflaster,1
nacht,höhen,0
möge,je,0
welt,hin,0
hoch,ergehen,0
habe,gabe,1
heldengeist,knüpfend,0
küssen,fliessen,1
brent,himmelsfitemarmn,0
traf,scafh,0
lilgen,vertilgen,1
blüht,bemüht,1
verflucht,schaar,0
nieder,wieedr,0
todt,nhto,0
verliehn,schien,1
ebenbild,enthüllt,1
überwinden,finden,1
fernab,grab,1
freuden,weinde,0
gerühret,aufgeführet,1
eilen,weinle,0
gewesen,erlesne,0
pracht,macht,1
welt,hält,1
bitter,ungewitter,1
jugend,männertugend,1
gewohnt,verschont,1
hegt,singen,0
niedergesunken,getrunken,1
bitte,gemahl,0
lesen,verwesen,1
gnadenbundesmann,kan,1
hat,zeit,0
ein,vermählt,0
reich,engelzungen,0
sonnenstrahls,bäumen,0
bande,tiberstrande,1
gewühlet,ülheft,0
zieren,führne,0
hoffen,land,0
exempel,tempel,1
newgebohren,wacht,0
entziehn,rechenbanck,0
graus,sua,0
hand,stutzt,0
menge,gedränge,1
dir,imr,0
hetäre,fassen,0
rom,strom,1
flissen,blüht,0
wasserquelle,erquickt,0
geschrieben,früh,0
gossen,rain,0
lebet,schwebet,1
macht,entsteh,0
schmeichelt,gestreichelt,1
brüder,gern,0
schreyn,seyn,1
pfühl,pfühl,1
schuppenschild,wild,1
kräfte,geäcfthse,0
mühen,bhüeln,0
geben,versäumet,0
verbunden,stunden,1
nider,wider,1
tantz,glaztn,0
kron,thron,1
hangts,hand,0
ahi,rosenmund,0
kranckenbette,hätte,1
heyl,hertzenstheil,1
seyn,frune,0
gleicht,erltibche,0
voll,soll,0
ward,zart,1
ziele,behält,0
klagen,zagen,1
lachen,machen,1
flecken,erschrecken,1
ein,ines,0
rost,egktso,0
hirt,wird,1
lager,schwager,1
seiten,streiten,1
sohn,zuzunehmen,0
fort,fühlet,0
gingen,scglihnen,0
geist,heist,1
georgen,besiegen,0
tisch,ihsc,0
schafft,liebeskraft,1
buch,klar,0
reget,leben,0
alsdenn,dir,0
nah,kertzen,0
mund,nkdu,0
erlaubt,hatub,0
eis,gries,0
pein,lüfften,0
huld,schuld,1
stört,blick,0
schmerz,herz,1
schlürfen,dürenf,0
stab,niabh,0
reben,leben,1
rhein,wein,1
vergossen,verdrosnse,0
verletzen,gesetzen,1
rose,dierose,1
stärcke,ein,0
gewissen,zerrisens,0
tiberstrande,vaterlande,1
dämpffen,anzukämpfnfe,0
schlu,gepriesen,0
blüht,an,0
schönen,zwist,0
mit,zierden,0
fei,verbannt,0
wald,ahlt,0
schaden,lebesnaednf,0
vergehen,stenhe,0
atalante,wetetranet,0
baum,gipfeln,0
höllengrunde,schludne,0
winden,krabble,0
lacht,macht,1
daneben,leben,1
moose,rose,1
hütte,tritte,1
rhein,stine,0
lassen,erblassen,1
gab,garb,0
schmücken,entzücken,1
verklagt,untersagt,0
schrei,rhibee,0
erzehlen,beenhelf,0
birken,wirken,1
braut,angetraut,1
gekühlt,spielt,1
sehn,nheg,0
erden,gebauet,0
kiel,splei,0
eisen,weisen,1
uberflu,quälen,0
sieht,lied,0
besiegelt,zuzehlen,0
schwer,zähr,1
bitter,ungtewitre,0
schicken,benükcleg,0
gesteckt,mu,0
fu,blitzt,0
hält,steigt,0
jahren,götterbaern,0
geist,gute,0
du,urh,0
wein,eyns,0
mundet,gaum,0
auch,auch,1
linden,welt,0
mori,ori,1
ein,oellichtschein,1
heil,gegründet,0
augenstrahl,höllenquaal,1
mächtig,nimmer,0
pracht,thmac,0
todesreigen,neigen,1
rosen,kones,0
freude,eyedw,0
junge,zuneg,0
entführen,schöne,0
dumm,weise,0
verbannt,geleget,0
warheit,ktairlhe,0
bächen,freude,0
wald,zeigen,0
must,gewinnen,0
an,kan,1
erhöht,zonen,0
mir,hier,1
lenkt,ketdn,0
ein,seyn,1
brüste,vielgekteü,0
bleich,sogleich,1
befeuchtet,erltecthue,0
stehen,spital,0
geschwinde,wild,0
hieng,ruhebette,0
streit,lipppensafft,0
kammer,ajemrm,0
mahlen,stralen,1
di,band,0
höleschranken,diegedanken,1
gehn,stneh,0
lieben,beün,0
tannen,wannen,1
kranz,natur,0
geht,führt,0
gewässer,gesinde,0
wäre,gehöre,1
lang,zurücke,0
zielen,zauberbann,0
gesellen,erhellen,1
bald,freunde,0
kühlt,leipts,0
leben,schuld,0
verpflicht,gebricht,1
wandeln,mund,0
kinde,finde,1
blüht,hir,0
schmalen,schalen,1
umlaubt,hpuat,0
hunger,junerg,0
höfligkeit,gibt,0
käfer,sfhlräec,0
erquickend,bescheinet,0
erhöht,hauche,0
riskire,erfüerh,0
reihn,rosenreihn,1
streichen,land,0
fand,umschleiert,0
hangts,scskntahw,0
schicke,gebühren,0
mann,aennbg,0
mauer,vogelbauer,1
gesichte,gewichte,1
nachtigallen,ersallcneh,0
wissen,ersehn,0
gespeiset,leichen,0
nur,toenhdrut,0
seyn,bestand,0
schwächt,burgund,0
arm,garten,0
wechselküssen,wissen,1
facht,drange,0
lust,brstu,0
unverstand,erkandt,1
hin,sin,1
neigen,floh,0
ein,oberherren,0
lust,wust,1
pracht,felder,0
phantasie,offen,0
raum,mayenlust,0
treu,siege,0
meer,her,0
dich,ihcd,0
beygesetzt,abtegetzm,0
vertrauen,schauen,1
stab,undwandte,0
je,fleh,1
angefangen,gewi,0
prunkgewand,vandarlte,0
süsse,ksesü,0
hat,groll,0
daran,kann,1
nach,schwach,1
werde,edre,0
ermatten,etntha,0
nach,brhca,0
beten,treten,1
treten,beten,1
machen,empfinde,0
tausendschön,gehn,1
umbgewendet,verpfändet,0
steigen,reigen,1
wegen,legen,1
seyn,dein,1
muth,ein,0
reicher,speicrhe,0
braut,laut,1
wang,gagn,0
abendrot,kahne,0
gestorben,unverdorben,1
knabe,dar,0
mengen,hat,0
zünde,feuersndhüecl,0
um,uhrme,0
gethan,mir,0
eisen,nwesei,0
angesicht,dabey,0
nein,snye,0
geschickt,erquickt,1
glanz,licht,0
nach,mach,1
wahn,feuer,0
vergnügen,trügne,0
erzittert,splitttre,0
angeflogen,tockaier,0
strau,kampf,0
selinde,seufznwieerd,0
man,grabe,0
mir,an,0
epigonenthum,teutonenthum,1
gut,btul,0
reissen,heissen,1
dame,naem,0
fentchen,händcneh,0
gewagt,menschenkinder,0
ergötzlichkeit,strtei,0
psalliren,veünrrspe,0
obgesiegt,flitge,0
fluthen,bluetn,0
strahl,lhfa,0
amt,stammt,0
dein,töchtleenri,0
schaun,lauben,0
epigonenthum,teutohmnetun,0
ackerkrume,wehtume,0
an,wanderer,0
werden,bescdrewenh,0
erzählen,vermählen,1
amme,lamme,1
thal,gesinde,0
glas,das,1
gehen,verstehen,1
wäldern,feldern,1
leiche,thöne,0
brennet,verkennet,1
schar,klar,1
entwürfen,bdferenü,0
fast,hast,1
für,ruh,0
weiden,lust,0
kan,dran,1
wort,tro,0
rom,diplom,1
gestirn,schwele,0
tauben,glauben,1
haben,angezogen,0
sünde,rachesang,0
schalle,aflle,0
morgenlande,straden,0
vollbracht,dort,0
gärten,gefährten,1
wallen,falenl,0
regiert,gehn,0
hyrkans,plans,1
erschüttern,gewittern,1
sitten,mäandern,0
wiegen,lieeng,0
seyn,eyfer,0
tagen,alt,0
zügen,flügen,1
wiederkommen,abgenommen,1
nent,verbrennt,1
haus,umschwärmet,0
verscheuchen,gneicelh,0
seyn,cseyhnr,0
verläst,fest,1
leides,beides,1
haus,hinsua,0
angesicht,aptheckerspricht,1
auch,kan,0
schwein,brauch,0
bruder,todt,0
ergetzet,verletzte,0
leine,silberscheine,1
sagen,auffgeschlaegn,0
list,ist,1
an,kan,1
heere,thut,0
habe,dir,0
seyn,betrübe,0
liebesbund,hertzensgrnud,0
augenweide,götter,0
gemacht,gebracht,1
weibes,hangen,0
hast,verpasst,1
erz,hrze,0
dienen,ausgedacht,0
gast,rast,0
mag,nicht,0
ein,du,0
vollkommenheiten,bestreiten,1
glühend,sprühend,1
wohlan,wohlgethan,1
lieben,bebrtüen,0
edelknaben,haben,1
hart,art,1
hertz,verbrennt,0
mann,trost,0
machen,hsecan,0
flüchen,grau,0
vergnügt,hervor,0
mute,gute,1
wonne,sonne,1
crönet,gehöhetn,0
zeigt,egttru,0
einsamkeit,leben,0
schlich,bitterlihc,0
liebesstreit,fröligktie,0
sterben,verrdneeb,0
alt,gewalt,1
putzt,duzt,0
flut,mut,1
linnen,nenin,0
dort,hort,1
erweckt,zier,0
haus,bruas,0
gebraucht,rautch,0
verdru,mag,0
erhaben,sehn,0
satt,hofgelichter,0
kaum,verstummen,0
brennen,reu,0
küssen,kümmernisnes,0
allermeist,heist,1
mir,hutt,0
kommen,pfühl,0
kunkel,schlagen,0
frieren,spazieren,1
heut,portal,0
wieder,nieder,1
sein,rhein,1
entweihn,ehre,0
gelehnet,gesehnet,1
angesichts,nichts,1
prägen,wilt,0
gebeten,apportiert,0
flieen,gehalten,0
wie,ise,0
steht,verletzet,0
schmisse,seyn,0
soll,apllo,0
verkleinet,schäfer,0
ein,inbeeg,0
fluth,stürmen,0
leichenstein,seyn,1
linden,seelenruh,0
vergessen,alpenglühen,0
leise,weise,1
zielen,lepsnie,0
schein,hain,1
daher,ungefehr,1
gotte,spotte,1
roth,zu,0
dieb,lieb,1
dirne,stiner,0
verneigen,gewand,0
oft,unverhtof,0
hat,wagen,0
erdgeschosse,heut,0
stein,allein,1
schu,bestrichen,0
gewahren,lunten,0
such,knallt,0
schier,nicht,0
schlaaffgemache,lache,1
umdrehn,kopf,0
lust,btsru,0
trauer,schauer,1
dichterkraft,schaftf,0
mann,wenig,0
erz,rappen,0
auff,begegnen,0
bänke,schränke,1
auff,laffu,0
dein,allnie,0
sitzt,umbliztt,0
wunden,mittagsstunden,1
maus,schmaus,0
fürstenfinn,schäfernin,0
wieder,eingenommen,0
wege,möge,1
wahr,wahr,1
geht,besteht,1
schmählige,unzehlegi,0
end,händ,1
bist,ist,0
gewinnen,weide,0
seiden,verbleibet,0
nach,schwhac,0
gehäuse,schleuse,1
nackten,packten,1
bestatten,hatten,1
da,anh,0
schätzet,ezgeertt,0
brillen,antillen,1
tagen,aehgenb,0
werth,werden,0
gläntzt,bekränttz,0
preis,hochgeboren,0
friedensföhren,stöenr,0
danieder,glieder,1
bestand,hand,0
fröligkeit,ziet,0
gruft,kammerad,0
halten,will,0
gold,hold,1
gebricht,nicht,1
vberwunden,gebunden,1
verderben,nimmersterben,1
mund,nduzit,0
scheuen,bereune,0
vorbey,frey,1
deckte,hecekt,0
ein,syne,0
hand,rnad,0
verzehrt,rgbeeth,0
durchdringt,beswthgnic,0
sternenschaar,morgenklaar,1
beziehn,erhöhn,0
nacht,schauer,0
roth,tdot,0
schelten,gelten,1
schelmerei,konterfei,1
her,her,1
dich,mich,1
exempel,zungen,0
leben,vmbgeben,1
geschmeid,ehrligkeit,1
salome,balsamiren,0
fest,wieder,0
wird,irrt,1
neide,kühner,0
mehrhemmt,steigen,0
charitinne,sinne,1
hayn,erzittert,0
vergangen,gefangen,1
schaal,moral,1
sein,mein,1
weib,leib,1
seyn,ein,1
eben,lenbe,0
blühn,hecken,0
erschienen,gerührt,0
gut,leute,0
zelter,freudeeltekrn,0
fliegen,liegen,1
strande,adsen,0
lentzen,lorbeerkräntzen,1
krumm,um,1
nicht,spricht,1
entlang,gesang,1
herzen,scherenz,0
reichen,vorzugszeicneh,0
sünden,finden,1
klar,genug,0
zart,gewart,0
bücherschrein,latein,1
geschlecht,gewann,0
vermissen,zufliessen,1
erbarmen,blödigkeit,0
kümmernissen,wissen,1
verwanternicht,hochzeitkommen,0
zelten,melden,1
erfreut,verspricht,0
liederklang,zerrissen,0
irt,rosen,0
silberschein,seyn,1
myrtenkränzen,singen,0
gönnet,ennket,0
flüge,hunünegenz,0
thut,gut,1
schwell,mund,0
mund,uudbgnr,0
erretten,wort,0
dicht,zeigen,0
entwischen,zelle,0
betrübt,zeit,0
gehen,steht,0
vberwunden,vednruebn,0
an,angesicht,0
her,er,1
wund,ufnpd,0
bey,wort,0
gedanken,schranken,1
kalt,eichenwdla,0
kehrt,gewehrt,1
ma,dri,0
versincken,blincken,1
friedengassen,ungewitter,0
augenblicke,zurücke,1
braut,gäst,0
voll,llso,0
gemacht,acht,1
gefiel,nil,1
sträuchen,schleichen,1
hält,wlet,0
fort,tro,0
gegründet,finedt,0
las,trinkt,0
feyren,steuner,0
todt,verheeret,0
schwachen,ende,0
glück,bogen,0
fein,seyn,1
quell,verlassen,0
hin,ibn,0
zeiten,semiramis,0
erblickt,an,0
schöne,thöne,1
ordensbändel,händel,1
luft,gurft,0
erreichen,sold,0
schicht,stund,0
vergnügen,liegen,1
bestrickt,erblickt,1
bin,ihn,0
seins,nesi,0
ungestüm,ihm,1
geben,missethat,0
sonnenblicke,hatten,0
rast,last,1
streit,war,0
werden,erdne,0
kan,discretiongalan,1
jnformatores,moers,0
verspürt,geführt,1
schencken,lencken,1
quell,hlel,0
tiefen,riefen,1
geist,alpaster,0
roth,lebensbrodt,1
lauf,auf,1
erlauschen,rauschen,1
regt,bein,0
traube,laeub,0
schiessen,gedenckt,0
gefällt,wetl,0
sein,erweckt,0
beyde,seelenweedy,0
leget,brust,0
zier,dir,1
leise,kreise,0
segen,weneg,0
geschrieben,gebliebne,0
kennt,nnten,0
undtahl,umzogen,0
schlu,weh,0
gret,steht,1
geehrt,gabe,0
erwähne,gedenke,0
gedeihen,freuen,0
hereingetreten,gebente,0
hohn,todtenknro,0
zweck,schein,0
mutterbrust,zu,0
durchstreichet,beschleicteh,0
geleitet,bereitet,1
abzuschaffen,pfafefn,0
gehn,schön,1
an,kan,1
sterben,saget,0
sinn,hin,1
überfallen,alnel,0
lohne,reokn,0
weinen,deinen,1
schmerz,ein,0
dehnen,sehnen,0
welt,friedensheld,1
treten,beetn,0
schreit,weit,0
geschichte,niceth,0
scheitern,moscheen,0
verjüngt,bringt,1
augen,saugen,1
sank,trkna,0
tod,geschehen,0
stehn,hegn,0
ermatten,schatten,1
tiefbetrübten,vielgeliebten,1
kan,an,1
rhein,wnei,0
zukränken,sein,0
an,kan,0
erfand,märchentand,1
höhen,stehen,1
dich,dich,1
fortgegangen,fangen,1
allesüberwinder,kinder,1
gold,hold,1
blut,gluth,1
herdes,pferdes,1
ie,wort,0
grund,gesndu,0
schäumen,auszmuäenur,0
pfetzen,anzusehn,0
draus,dahin,0
singen,überbrineng,0
nicht,bricht,0
erheitert,errewteti,0
gebracht,stunden,0
schlu,winterszeit,0
kennen,enennn,0
gestritten,etilrent,0
kan,an,1
pracht,an,0
umfieng,wiebrausend,0
jugend,gassen,0
tanz,kranz,0
heerde,geschwungen,0
klage,tage,1
seide,dilee,0
fühlet,vatertreu,0
sachen,macneh,0
amalien,tanz,0
seyn,einw,0
drein,rachecnsrihe,0
braut,ferne,0
hält,lösegeld,1
bekommen,weggenommen,1
ferne,glanz,0
befreyn,zärtlichkeiten,0
ziehet,entihelfte,0
habe,gabe,1
denn,wenn,1
ein,gekommen,0
klang,gehen,0
dir,hire,0
wüterich,williglich,1
erschlagen,verklagen,1
empor,liese,0
beklage,missethat,0
haaren,jahren,1
bellen,stund,0
excellenz,parlnsetma,0
macht,nur,0
lieget,gewieget,1
rang,lgnka,0
monarchie,liturgie,0
aus,haus,1
ein,seyn,1
gla,ein,0
flügel,hügel,1
schied,gestehn,0
wort,fort,1
loberschallen,segelwallen,1
bahn,haupt,0
widerstreben,ergeben,1
na,mitternacht,0
welt,vorgegangen,0
stimmt,einsamkeit,0
quell,trautgesell,1
lehren,zehner,0
kranz,jahr,0
brüderheer,du,0
gute,muthe,1
nicht,helle,0
dr,hund,0
leichenstein,seyn,1
sich,sprhic,0
verlängt,unterziehn,0
lernt,entfetrn,0
bliebe,liebe,1
glücke,seufzerbrüekc,0
gruft,wettersee,0
wizz,liebeshizz,1
schmückt,pracht,0
haupt,lust,0
provinz,prinz,1
neigen,werth,0
fu,wald,0
wind,verrint,1
weicht,erlangt,0
dir,hier,1
angesicht,sonnenlicht,1
duft,luft,1
geben,leben,1
dienerschaft,vole,0
schneeglöckchen,röckchen,1
machen,wieder,0
funken,getrunken,1
kind,dsin,0
dencket,versencket,1
zeiten,eingeewihnet,0
herbei,geschrei,1
kind,wind,1
gefühlt,gekülht,0
gesendet,werden,0
leben,gegeben,1
bin,reichen,0
feiern,enefri,0
mann,kan,1
geschrieben,prophezeyn,0
an,may,0
allzuviel,seid,0
geht,hain,0
bin,hni,0
knallen,melodey,0
zahl,schellt,0
mir,liebgebsier,0
lockerleben,erheebn,0
wer,ehsrcw,0
wehrt,gefähtr,0
wette,bette,1
vorrathskammern,jammern,1
heilgenschein,sein,1
fliet,rande,0
plaget,satge,0
sollt,glätte,0
verharrt,schertz,0
stand,gewand,1
gegangen,wangen,1
machen,scherz,0
tropen,oyspne,0
gnaden,schaden,1
natur,schwur,1
gehe,whee,0
jugendtagen,plagen,1
betreten,schaamerrötne,0
stute,gute,1
brand,sand,1
land,panacee,0
wiegen,liegen,1
sitten,bestritten,1
lohne,kreno,0
gehn,sthen,0
wand,hand,1
her,mehr,1
band,schicke,0
nieder,wieder,1
zeit,irsett,0
dämmerung,verstümmelnug,0
thut,btul,0
nun,thnu,0
strahl,abedlnahm,0
verschonen,bewohnen,1
ackerland,grün,0
toll,siegesflug,0
wachte,dachte,1
hölle,lagerstelle,1
angesaget,gklate,0
leid,allezeit,1
spritzen,sitnze,0
fohren,verdorren,1
bild,barmherzigkeit,0
mundt,entbinden,0
noth,lassen,0
stehn,hinaus,0
lerchenschwingen,gsnnie,0
verwahrt,rat,0
macht,cehdtra,0
gnadenzeichen,weltgetümmel,0
judithe,stahlhart,0
leiert,umscreheitl,0
aufgethan,na,0
daher,brüllt,0
sommerhaus,sbrua,0
stunden,vberwunden,0
krieger,pflüger,1
mongolenhorden,hunnenzüge,0
leben,gbnee,0
blicken,hand,0
tönen,thränen,1
gesunden,edunnw,0
eisenbahnen,bahnen,1
späten,beten,1
sinnen,verkappen,0
sache,lache,1
geist,bewetsi,0
erkannt,getroffen,0
allen,eingefallen,1
ich,undtahl,0
heget,rubinen,0
tagen,preist,0
dingen,snnegi,0
richten,ncetthi,0
figur,tropf,0
schwer,er,1
schönen,tönen,1
sey,kan,0
hiess,veilsres,0
geht,shett,0
haben,laneb,0
donnerhertze,seehrtcz,0
gestein,schein,1
land,hdna,0
gefällt,wlet,0
gefüllt,bllrüt,0
kömmt,stehn,0
vertraut,laut,1
erden,werden,1
seyn,schrein,1
gelassen,erblassen,1
mich,leid,0
bergen,liebe,0
schieben,belieben,1
galgedieb,gut,0
weite,geletie,0
haus,aus,1
hoffen,eingetnorfef,0
ab,licht,0
rein,chiens,0
geschehn,stich,0
frage,sage,1
lust,brust,1
steigen,nacht,0
thor,hervor,1
trennt,bekennt,1
verbleiben,treiben,1
zinken,trinkne,0
qual,hinüber,0
schlo,blitz,0
