,word1,word2,rhyme,distance
25989,prägen,gwene,0,14.616496298048231
25988,welt,lfltä,0,9.25700150595771
5764,tanz,mondezsalng,0,14.155396461486816
25986,kaum,schuam,0,11.682263639238146
25985,zeit,ewgeiikt,0,16.82571135626899
5765,kan,getahn,0,5.60478859477573
5756,befeuchtend,purpurleuedncht,0,10.521852970123291
25982,setzt,hetzt,0,6.768912580278185
5755,schlosse,schloses,0,10.740019003550211
5753,freund,ntiem,0,17.504982206556534
26026,licht,verphftilc,0,15.163763099246555
26024,gestellt,lösegled,0,9.295633580949572
26023,nette,minrtaete,0,5.96964168548584
26020,christlich,unverwüsthlci,0,19.40932559967041
26019,oben,geloebn,0,9.453479607899984
26018,rächen,sprneceh,0,21.27327389187283
26017,jugend,männeredutgn,0,15.994357215033638
26016,ein,eyns,0,11.115832699669731
26015,weib,iebl,0,15.13790406121148
26014,meinekrone,rhneo,0,16.110167185465496
26013,thäler,perelnän,0,17.18030039469401
5747,werde,erde,0,6.072339958614773
26009,her,hrme,0,17.587414105733234
5750,dunst,brutsn,0,19.754420386420357
5751,pracht,getlahc,0,25.54400062561035
26003,lieget,überwietge,0,10.83619991938273
26028,höhen,hetnes,0,14.673742824130589
5767,chöre,eehr,0,12.1085172229343
5770,dann,annm,0,11.75973892211914
5788,weich,kinderhimmelrehic,0,17.853363778856064
25946,kiel,slpei,0,11.997427728441027
5789,mögen,regen,0,7.623540295494927
5793,allein,seny,0,20.365962982177734
25940,hennen,renenn,0,7.350468158721924
25939,sieht,lide,0,18.402465290493435
5794,seltenheit,dankbarkiet,0,11.304702070024279
25936,kauffen,saufnef,0,19.4895085228814
25935,diamanten,nteank,0,16.400867991977268
25933,endlich,verständlcih,0,19.907592561509873
5797,kunst,tssnu,0,20.878169377644856
25931,wunden,hunned,0,21.24530463748508
25930,lust,mtsu,0,25.780342525906033
25929,fassen,bsnsael,0,16.992971420288086
25928,ritterorden,rnewod,0,15.256652726067436
5787,wancken,gedancekn,0,11.64800336625841
25979,wiederspricht,hrbtci,0,22.911755243937176
25950,recht,knehtc,0,20.357181125217014
25953,haupt,utbluam,0,18.020414776272244
25975,erlaubt,hatub,0,17.94001653459337
25974,ergetzt,genettz,0,7.441386116875543
5773,gleicht,erreitch,0,12.69075059890747
25971,entsetzt,zuletzt,0,5.80391624238756
5774,lachen,eamnhc,0,17.990728590223526
25969,sprüngen,singne,0,9.192324744330513
5776,seite,wiete,0,5.932879659864637
25965,steinen,seinen,0,4.437206586201985
25963,dumm,stmmu,0,14.625987264845106
25962,dencket,gekrecknät,0,11.237231307559544
5779,gier,iwr,0,9.974667814042833
5780,man,kan,0,6.991327020857069
25958,altar,gefahr,0,5.623203860388862
25956,ergötzlichkeit,ergötzlihcietk,0,10.945755852593315
5783,an,zughatne,0,17.812106556362576
25952,gunst,nbrust,0,8.643729368845621
26029,duft,tful,0,17.400303840637207
26030,wein,eurfnre,0,15.666961246066624
26031,fern,nreg,0,12.981032212575277
5710,dich,stchi,0,20.964682473076714
26097,kriegen,fligeen,0,14.5207822587755
5712,leben,geenb,0,16.34105110168457
26094,fallen,schaleln,0,9.695905261569553
5713,dumm,mrwua,0,16.586088710361057
26092,schwinge,nkegli,0,20.88852161831326
26091,todesbeben,reben,0,7.067663828531901
5714,schlummerquell,schlummerqulle,0,7.158585813310411
5715,schaal,moral,0,5.480472564697266
26088,ausgegläubet,btilbee,0,20.993765619066025
26087,an,ank,0,8.186363458633423
26086,rost,uosttm,0,20.287692811754013
5716,grund,nfud,0,13.962369918823242
26084,erreicht,erbleihct,0,19.019286791483562
5717,gefroren,veelrorn,0,8.539950052897135
26099,recht,brähtc,0,22.48065577612983
26082,lust,brust,0,7.412954489390056
26100,regen,engeteng,0,12.645281049940321
5707,gelebt,gestrbet,0,13.75365055931939
5692,flöte,abendröte,0,5.841578059726292
26125,singen,erkngelni,0,16.25119029151069
5694,umfassen,shsean,0,12.992411295572916
5696,fensterscheibe,webie,0,11.109931310017904
26120,blumenauen,anzusnehacu,0,15.556948237948948
26119,schlucker,rcezku,0,22.73359054989285
26117,tagen,behaeng,0,11.392618550194634
26115,gern,rfne,0,23.275384691026474
26112,garbe,goldesarebf,0,20.788468254937065
5702,ein,sonnennhisec,0,18.203229586283367
26110,skat,advoakt,0,10.71913390689426
26108,sinn,bni,0,20.236248864067925
26107,himmelsscheine,roseineanh,0,12.02655882305569
5705,peinigt,vereingti,0,18.643833584255642
5706,regentropf,fkpo,0,23.51049020555284
5708,an,nak,0,13.602941195170084
5718,deinesachen,hcenam,0,11.294823858473036
26080,ein,erni,0,14.202976014879015
26078,ein,seyn,0,8.654643800523546
26050,angefangen,pranegn,0,14.296103795369467
5733,wagen,absclngaeh,0,19.60690689086914
5734,gleien,enihe,0,12.6844605339898
26046,gange,sagne,0,9.948225180308023
26045,unbewut,tum,0,13.592180887858072
5735,weite,geleeti,0,15.544771989186605
5736,durchgestiegen,ieglen,0,13.632451269361708
5737,liebe,tribee,0,12.018278969658745
26041,gut,butl,0,22.3318059709337
5738,zugleich,anmuthhrcei,0,14.477524333530003
26038,gehen,steenh,0,6.38609864976671
26035,sehn,ensht,0,15.282540003458658
26034,sehnen,thränen,0,4.713778230879042
26033,sparen,verwahner,0,12.052278200785318
5742,gewesen,enserle,0,18.019438637627495
26051,haus,hnauis,0,9.538076135847303
5731,nacht,hwcta,0,13.022495216793484
26055,leben,geneb,0,15.040251731872559
26056,hinaus,busenstrassu,0,21.988522211710613
26075,griechenland,bnad,0,20.569069226582844
26074,haus,sau,0,21.252497990926106
26073,darzugeben,nbeel,0,15.538781272040474
26072,mägdelein,mondenhcenis,0,15.237031724717882
5722,entzündet,verbinetd,0,10.36173931757609
26069,lachen,macenh,0,19.44083372751872
26068,ferne,geern,0,11.573792298634848
26132,gegenstand,snda,0,13.81372684902615
26067,trauer,maeur,0,11.433217896355522
26065,hoffen,betrofnfe,0,13.061778545379639
5726,kleben,leebn,0,6.174356804953681
26062,reichen,vergleichne,0,11.388500955369738
26061,mann,ank,0,10.879482799106174
5727,seim,hmei,0,12.416617075602213
26058,stehn,hgne,0,16.210233688354492
26057,stunde,glaubensgruend,0,17.539777967664932
5724,leopoldus,wulolts,0,10.314782884385851
26348,fand,fedleandr,0,14.295790142483181
26349,bild,mdli,0,21.58572398291694
5575,kalt,ungltseat,0,12.092596266004774
5396,erglühn,gnrü,0,9.345810254414877
5399,munde,ewudn,0,17.83837095896403
5400,mond,wothn,0,17.240834765964085
5401,ruhm,kaiseuthrm,0,13.350139670901829
5403,bescheinet,weinte,0,13.76620356241862
5404,fortgeblüht,mhbtüe,0,20.762639151679146
26654,springinsfeld,wlet,0,9.976370917426216
5407,ort,durcohhtrb,0,23.385250939263237
26648,verderben,ernbreew,0,18.10956965552436
26647,dicht,gesihtc,0,15.680987728966606
26645,lutterberg,crsegh,0,10.840499507056343
26644,dingen,schwinnge,0,11.88471433851454
26643,graf,stfar,0,9.542333337995741
5411,bestellt,wlet,0,12.631788889567057
26640,ungeübte,betrüteb,0,8.553152508205837
5395,gehen,seneth,0,15.73842748006185
26638,ma,a,0,8.077839348051283
26665,vereinet,scheiten,0,17.425998899671768
26668,verletzen,gesetnez,0,23.561923874749077
26694,gescholten,geltoneg,0,18.469057506985134
26693,gut,tuth,0,6.929047107696533
26691,verlassen,ahessn,0,5.325313144259983
26688,beschaut,vetrraut,0,7.507838196224636
26687,schäferinnen,beginnne,0,12.450996292961968
26684,verstarb,leichfnreab,0,11.234340773688423
26683,engelzungen,gesunnge,0,14.584139611985949
5385,verfliessen,gennessei,0,18.083123683929443
5386,fälle,geselle,0,6.474139981799656
26676,gepränge,megne,0,8.44316021601359
26675,haus,hinaus,0,6.648803657955593
26674,diamant,liebebdans,0,9.744203355577257
26672,hirt,wrid,0,11.877057287428114
5391,drüben,gebleinbe,0,15.083697530958387
26670,begehn,anhunzes,0,18.34552828470866
5393,gluthentfacht,nahct,0,26.153534783257378
26696,widerstehn,genh,0,20.633239428202312
26637,thier,schire,0,9.937993473476833
26635,höhlen,eklhne,0,12.172337320115831
26608,aufgeleckt,dectk,0,22.3540833791097
5429,düne,tbnüeri,0,15.132359504699707
26604,johann,nmna,0,12.771225399441189
5432,essen,abgeeessnm,0,14.820765495300293
26601,durchweht,beget,0,13.16364320119222
26599,eigen,negien,0,14.083244535658094
26598,gut,utth,0,23.26369063059489
26597,bändchen,rändcnhe,0,13.598982863956028
26596,wahn,akn,0,12.521514733632406
5435,singen,schwinnge,0,11.963832431369358
26593,an,ank,0,8.186363458633423
5437,zwei,voreib,0,10.57260619269477
26590,trennet,kenetn,0,12.61463737487793
5438,aufrissen,befnsleis,0,22.223432117038303
26588,gelogen,geloeng,0,11.722113715277779
26610,hervor,fror,0,6.950267261928982
5414,sohne,himmelsthroen,0,11.539412604437935
26611,düne,fichtenhüen,0,14.722315470377604
5424,pflicht,nicth,0,21.56531524658203
26634,zinken,wenkin,0,17.4317381117079
26632,johann,mnan,0,6.704251342349583
5416,wohl,hhlo,0,19.32811228434245
26629,königsdichter,hofgelrtiech,0,21.57979408899943
5418,wasserschaaren,paanre,0,9.570973449283176
26627,bereiten,eneitz,0,21.436104244656033
5419,leben,umngbee,0,17.31683980094062
26625,tugendlauff,affu,0,20.212281968858505
5420,bin,nnsi,0,22.030059390597874
26623,kehren,erhnem,0,10.156230290730795
26622,adel,edlat,0,15.131731245252821
26621,verkündet,entzündet,0,4.88236665725708
26619,gehört,gekehtr,0,14.562199910481771
26618,ferne,enreg,0,13.05104891459147
5423,verbindt,fitdn,0,13.484578450520834
26612,schwirrte,verwirter,0,8.996497948964437
26698,glauben,abernu,0,13.927557945251465
5376,wand,dhan,0,9.020915031433105
26700,eilen,neilfe,0,12.95530276828342
5329,jenes,söchesn,0,17.38615608215332
5330,gehn,stehn,0,3.783893664677938
5331,lust,utrbs,0,11.80592393875122
5333,geschäfte,krätfe,0,10.698143535190159
26776,süden,lebensmüend,0,9.663282818264431
5334,spuren,contunre,0,12.372641669379341
26774,umgekehrt,vezterrh,0,13.754988670349121
26773,blicke,üeklgc,0,19.399021678500706
5335,beste,mätes,0,13.257878303527832
5339,mut,lbut,0,16.27545166015625
26766,allermeist,segit,0,15.633631494310167
26765,ende,ädnhe,0,8.446334467993843
26763,hielte,hüftel,0,10.458001878526476
26761,hören,enpöemr,0,12.505210664537218
26759,angelt,ermneatgl,0,10.465545495351156
26782,verlängt,empfätgn,0,12.248057100507948
26756,niemand,unbkatne,0,18.016637166341145
5328,nacht,prathc,0,24.556928210788303
26786,huhn,nnu,0,14.655397309197319
5312,dich,mihc,0,13.954248110453287
26811,lider,wierde,0,9.698012775844997
26804,nicht,nitch,0,11.938360002305773
26802,ein,syen,0,9.951404677497017
5320,waren,offeeannrb,0,22.638335969712998
26800,nennen,erenknne,0,10.57299444410536
26799,land,dnah,0,13.527330186631945
26798,lied,reid,0,6.02832735909356
26797,verlezzt,netzz,0,17.942357381184895
26795,gethan,kna,0,10.731847021314833
26791,zurücke,cglüke,0,7.29999483956231
5325,speer,shre,0,13.145307328965929
26789,bahn,hiann,0,7.817343552907308
26788,klein,paradiesesheilgenehicsn,0,18.05637831158108
26787,mögen,leeng,0,12.718586073981392
5327,her,her,0,0.0
5346,unterthan,na,0,9.519231584337023
26754,mann,akn,0,12.609950012630886
26753,schein,syne,0,5.880961842007107
26723,leicht,hteciw,0,19.204270150926376
26722,leiden,kleidne,0,14.855985111660427
5362,aufgetischt,entwiscth,0,20.92424652311537
26720,frauen,gnaure,0,13.996975898742676
5363,gedacht,gcetmha,0,17.11824745602078
26717,kaum,bamu,0,9.087025960286459
26716,hütterauch,bauhc,0,25.587921354505752
5366,gedanken,schnawnke,0,18.219310177697075
26713,künnt,gewitnn,0,10.5790999200609
5368,fein,esny,0,20.104883511861164
5371,klein,seyn,0,6.466141939163208
26707,höhnt,behtöknr,0,19.22755304972331
5372,gnadenbissen,müsens,0,11.6988009346856
26702,welt,untlretäh,0,16.263365533616806
26701,mann,darna,0,12.856897089216444
26725,todesfahl,judasmalh,0,7.871065722571479
26726,singen,brinneg,0,10.413593027326796
5359,vergeht,bete,0,16.243148697747124
5357,musiciren,verlieren,0,5.064749585257636
26752,kindespflicht,glaubenslihct,0,11.889029714796278
26749,erlesen,weesn,0,6.450494448343913
26748,allein,esny,0,19.265336990356445
5349,blass,thrännnssea,0,15.724546856350369
26746,ist,küst,0,8.553188588884142
26745,sinnen,entennrin,0,8.336287498474121
5350,klar,ard,0,28.464758767022026
5441,gleich,iehcr,0,18.062341054280598
26742,allen,gefaleln,0,8.166142728593615
5355,scheide,deeil,0,9.87851349512736
26736,geschertzet,schmertzte,0,11.08083979288737
26735,grüssen,flessnü,0,10.772512435913086
5356,zeit,sitetr,0,17.469684918721516
26733,wagen,scahenlg,0,21.668950504726833
26732,lämmerweide,iadeh,0,17.24895456102159
26731,singen,knileng,0,10.473499721950954
26741,sclave,ratfes,0,15.371357176038954
5443,krone,throen,0,15.729049788581001
5444,sage,ertrgea,0,15.660784085591635
26581,wiegen,versieeng,0,12.776635117001003
26434,gewissen,geeinsne,0,12.419581837124294
26433,blumengarten,neawtr,0,20.70573658413357
26429,erwecket,schkecrte,0,22.290024015638565
5535,schatten,tngtea,0,22.786631266276043
26426,wizz,liebeshzzi,0,22.61278173658583
26424,eigen,gneier,0,15.748954666985405
26423,gerufen,huenf,0,14.812589009602865
26418,schaffen,entrafefn,0,9.872197204165989
26416,zeit,twei,0,9.32304933336046
26413,tröstet,rösett,0,7.817728042602539
5546,geschwungen,erknnlgeu,0,12.251517189873589
26409,sitzt,besthzüct,0,17.902188618977863
26407,dir,dri,0,21.869595527648926
5548,drein,seny,0,21.08622063530816
26404,verlust,brsut,0,13.130134794447157
26435,arm,mrbear,0,15.702852355109322
26403,trennet,geneennt,0,14.170617686377632
26436,machet,ahlcte,0,12.377889050377739
26441,dame,grmae,0,13.622826046413845
5514,hauen,schauen,0,5.4598241911994085
26461,ein,allnei,0,13.196269883049858
5515,klaggetöne,önches,0,16.588238292270237
5518,brüder,zuwierd,0,16.204046355353462
5519,küssen,flneessi,0,24.365520901150173
5520,verbinden,fniden,0,3.6200016339619956
26454,paar,afhgre,0,15.668859163920084
26453,sagen,vernrgate,0,17.94267251756456
26450,morgentischgen,bühcsgen,0,7.150066958533393
26448,gebracht,gedathc,0,24.414101282755535
26447,wagen,tgerna,0,15.508917914496529
26446,köcher,wollustehebcr,0,12.220335695478651
26444,munus,fusun,0,17.49337673187256
5525,schlagen,ausgeschlaegn,0,11.958463774787056
5526,drauff,uffka,0,19.48362636566162
5530,heulen,eneul,0,12.862362967597115
26402,versteinen,weinne,0,9.974590248531765
26401,hochzeitgäste,betse,0,8.183453030056423
5552,vermehren,behnrgee,0,18.520542038811577
26370,da,nha,0,7.844554795159234
26368,haine,ienew,0,6.858068625132243
26367,alten,geltaehn,0,13.57120418548584
5566,an,hanb,0,19.454555723402237
26365,trauen,jungfurane,0,14.379409790039062
5568,verlust,tubsr,0,21.1278199089898
5569,höhen,beheegn,0,14.451202392578125
26359,erweckte,erschetrcek,0,10.071980900234646
5573,bekränzet,geztänl,0,14.555467075771755
26356,röthen,scheidenshntöen,0,10.169149849149916
26355,haus,nhausi,0,27.98615985446506
26354,träumen,lebensbäunme,0,12.22658665974935
26353,baum,mratu,0,15.697190072801378
5574,land,bekantn,0,17.977465682559544
26351,landen,vorhanden,0,3.0506723986731634
26371,rein,wiederenisch,0,20.1359347237481
26373,zeit,eirth,0,12.297190401289198
26374,las,decklgasle,0,21.384623209635418
5563,trauen,unterbaneu,0,14.777345233493381
26397,pein,henir,0,17.133968353271484
26396,vermieden,frieend,0,12.321347925398085
26395,ehemann,kna,0,12.063358942667643
26394,droben,loenb,0,21.47136582268609
26393,alt,bdla,0,15.544150988260904
5553,verhungern,lungren,0,6.930652618408203
5554,rauchaltar,gnadenjrah,0,5.935456011030409
5513,honigsaft,artkf,0,10.491911305321587
26390,genommen,omemnk,0,15.193748050265842
26387,troffen,nffeo,0,15.268379423353407
5556,heyl,theli,0,13.986760987175835
26385,heut,bestreut,0,6.615072568257649
26384,gemeine,seine,0,5.2152030732896595
26383,darneben,gbeen,0,13.960647477043999
5560,regieren,verlienre,0,10.836673948499891
26378,bleibt,tretib,0,15.250529607137045
26389,zerrissen,gesebsin,0,13.194819821251762
25927,worden,derno,0,14.381505330403646
5512,plaget,satge,0,11.690406110551622
5511,anemone,kreno,0,15.759095191955566
5462,bissen,müsnes,0,19.735245810614693
5463,kaum,urmta,0,13.078911463419596
26546,august,slut,0,19.809229109022354
5468,schärfe,vewerref,0,13.53020159403483
26540,schertz,scmrthez,0,8.594025717841255
26539,fehlt,eehtrwl,0,8.468219492170546
26538,leichen,streichne,0,11.465186542934841
26537,aeste,weihesntnee,0,21.968171013726128
26536,verhöhnen,magdaleenn,0,8.013880888621012
26534,schuld,hdlu,0,23.1212092505561
26530,hinstreckt,ekretwc,0,18.752469380696613
26529,drey,fyer,0,14.160123825073242
26527,kind,sndi,0,25.958041297064888
26525,lüste,kgeeüt,0,18.894476678636337
5475,weidst,zerschneistd,0,18.334745936923557
5461,blatt,tatm,0,13.939084476894802
26523,vermählen,empflhene,0,10.56929482354058
26551,neid,barmhertzigketi,0,23.85434267255995
26555,trieffen,geschliefefn,0,6.7226535479227705
26578,gehabt,gelbta,0,18.731809033287895
5447,gefangen,eingenaengg,0,13.403018050723606
26576,macht,nchat,0,19.48009247250027
26575,stärcke,wcreke,0,6.7695297135247126
26573,dank,chrakn,0,14.359078831142849
26572,noth,tod,0,8.681613021426731
26568,sprechen,stecnhe,0,20.05345132615831
26567,weggenommen,neumkm,0,13.069427596198189
26565,flüstern,rürnets,0,17.18782223595513
26564,sinn,ihn,0,9.045714510811699
5454,hecken,verstecnek,0,16.48908625708686
26561,vor,orht,0,26.728825357225205
26558,schönen,tönen,0,4.619289000829061
26557,dich,ihmc,0,14.545497682359484
26556,geh,shte,0,12.056156211429172
5459,erkaltet,halett,0,10.05439297358195
5476,haus,sasu,0,22.26036008199056
26520,nimmer,schiemmr,0,8.504550457000732
5478,gethan,nadr,0,10.821262200673422
5499,hat,ath,0,6.71731604470147
5500,hütten,zerütrtne,0,10.36230887307061
26481,geprägt,trgät,0,22.215395821465385
26480,band,ahnd,0,20.07633336385091
5503,her,äwr,0,9.69403107961019
26478,bleich,igeclh,0,18.17348829905192
5504,nicht,flitch,0,12.732405874464247
26476,vermocht,hockt,0,11.113637182447645
26475,züge,fegü,0,14.873065418667263
26474,nebeldecken,thräneneknecb,0,18.619492318895126
26472,lider,nirdee,0,19.327816115485298
5506,blume,eigenthmeu,0,9.87632942199707
5507,mund,budn,0,15.298371897803413
5509,unerkannt,dnla,0,14.243784374660915
5510,lieben,betrüneb,0,15.869924757215712
26488,ehr,merh,0,9.048355844285753
26490,krone,thneo,0,18.895419226752388
5492,vollbracht,chant,0,17.18116357591417
26495,zier,rid,0,18.59711816575792
26518,weisen,schsmueän,0,11.654780334896511
5480,beerenhaut,uktra,0,15.870853000217014
5481,lieben,getriebne,0,14.55451324250963
26514,nach,spchra,0,9.731601503160265
26513,sorgen,morgen,0,5.0445839299096
5483,gegangen,umfangen,0,6.207318014568752
26510,welt,ruehtlez,0,13.159983423021105
26465,glühen,erbühnle,0,11.968555450439453
5486,gewandt,gerantn,0,16.932783709632027
26505,ein,nie,0,19.262898127237957
26504,glockenklang,glna,0,12.224381022983128
26503,sterben,färbne,0,17.297080993652344
26502,kapelle,llhee,0,24.295796076456707
26499,schönen,gewöhnen,0,5.024746841854519
5490,ruhn,uhtn,0,10.085781547758314
26497,lamm,creutzestamms,0,11.486484368642172
5487,höhen,senhe,0,16.923660702175564
5798,rande,laden,0,14.959466139475504
25925,fröhnen,sehenn,0,6.473178386688232
5799,porte,owret,0,16.63067054748535
25355,huld,gdluet,0,16.83738835652669
25354,darin,dahni,0,14.933136092291939
25353,üben,eilbne,0,13.379025141398111
25352,licht,nihtc,0,16.84682348039415
25351,fluge,uezg,0,21.419583002726238
6112,kühle,mehlü,0,16.1127290725708
6114,nicht,angtehcsi,0,20.70804452896118
25347,schwand,dsant,0,6.700148211585151
6115,mädchen,mädcneh,0,17.58490975697835
25344,ehrenstand,hand,0,8.727798461914062
6117,geniessen,küssne,0,11.110652287801107
6118,degen,anzneugle,0,13.951061672634548
25341,gefangen,panengr,0,14.81955189175076
25340,throne,marterenocr,0,13.312720404730904
6119,nacht,htcma,0,13.27950276268853
25356,sinn,bni,0,20.236248864067925
6124,nur,todtenhur,0,6.127561171849568
6109,sogleich,blehic,0,16.613692707485622
6108,gehen,thnsee,0,16.65675661298964
6097,blut,liebehltgsu,0,13.794590950012207
25379,zurücke,trauereiblck,0,13.920452329847548
25378,mein,ines,0,13.588059743245443
25377,stehen,enheg,0,11.072808265686035
6099,brausen,eaupns,0,17.317786534627277
25375,beschwerlich,geföhlihrc,0,16.3994296391805
6100,flüstern,düstenr,0,14.774183167351616
6101,seyn,hincse,0,17.57454596625434
6103,tisch,ichs,0,15.742266549004448
25370,schwerdterklang,seggna,0,10.240025732252333
25368,lauer,ertrau,0,16.145832697550457
25367,ziehen,geedineh,0,18.034272617763943
25365,munde,nuewd,0,15.403605355156792
25363,hält,lwet,0,12.948466195000542
6107,seyn,obeierndn,0,19.488134225209553
25360,nicht,nicht,0,0.0
25382,mir,eriz,0,23.921296013726128
6128,gemach,whca,0,10.113109323713514
6129,hingewinket,dütken,0,11.836151546902126
25301,munter,miutrten,0,21.05819288889567
25300,preis,hesis,0,10.564883550008139
6144,verbrennen,erennekn,0,17.75901730855306
25298,wacker,bohneearnkc,0,25.302825291951496
25297,eichentisch,rosenhrcfsi,0,24.75338914659288
25295,stundenlang,gelgan,0,9.768603377872044
25294,eingeschnitten,sitnet,0,21.444069226582844
6147,hinaus,hsua,0,18.96126386854384
25290,tann,spann,0,7.0952402750651045
6150,spreitet,geitlet,0,8.176311810811361
6151,beben,nbhee,0,21.740610122680664
6153,entschliefen,eeinfr,0,21.28338623046875
25284,herz,scmzhre,0,24.287902408176
25283,glockenklang,gesnag,0,14.8133913675944
25282,erden,edenrw,0,17.589187304178875
6141,betrüben,gebelbien,0,14.412067095438639
25329,wetter,blätret,0,15.34819253285726
25306,knaben,nheab,0,21.788121541341145
6139,erschnappen,verkapepn,0,5.058697779973348
6130,gliedern,brüdren,0,6.694930526945326
25326,essen,vernseesg,0,19.098950386047363
25325,alleine,eynwe,0,11.21150286992391
25324,liebe,liebe,0,0.0
6132,wär,ohngefhrä,0,13.468636300828722
25321,bekleidet,leidte,0,15.15233580271403
25320,osten,eosrnt,0,22.828601625230576
6133,kranken,franken,0,5.510116630130344
25318,streit,ndie,0,22.731045405069988
25317,kraut,taurk,0,11.438097953796387
25315,müde,riefed,0,12.975235197279188
6136,zeichendeuter,gescheidtre,0,9.401767094930014
25312,tand,dans,0,9.266258769565159
6137,behalten,verwalnte,0,19.90976513756646
25309,gestads,rdsa,0,16.91757435268826
25307,brunnen,brnnneu,0,13.493654357062447
25383,rege,weeg,0,14.945942136976454
6095,wehr,eemr,0,12.938014878167046
6094,leib,ewbi,0,23.394082599216038
25460,gesicht,chitn,0,25.982637617323135
25458,streit,eigiehtne,0,18.191850874159073
6053,zerrissen,sniebs,0,21.45872073703342
25456,vergessen,geeesnss,0,22.010450151231552
6054,nachgelassen,fasens,0,13.694742096794975
6055,wein,syne,0,6.332156446244982
25452,finden,verschewdinn,0,13.509413772159153
25450,fern,nehrr,0,11.761092980702719
25449,wolfstornister,küsret,0,11.791510105133057
6058,flammen,zusanemm,0,11.063534524705675
25447,spielen,anzufühnle,0,10.895047081841362
25446,alles,flelsa,0,20.081735293070476
6059,schiessen,geniesnse,0,15.079872131347656
25440,bade,jammerschdea,0,13.983952840169271
25439,sonnen,übersnponne,0,9.933273315429688
6051,sonnen,benornn,0,8.037072976430258
25438,seyn,snye,0,21.453687879774307
6050,singt,schwingt,0,6.889533678690593
6049,a,ma,0,8.077839348051283
25484,kunst,kutsn,0,18.57378164927165
25483,sonnenschein,darnie,0,14.760095384385851
6037,schlo,olf,0,19.558092647128635
25480,seyn,ien,0,10.022139602237278
25479,kind,bngetin,0,9.811043739318848
6039,lebenszeit,ergötzlichktei,0,8.056882434421116
6041,flimmer,ermnim,0,15.694688267178005
25475,bewhelmen,scmleenh,0,19.107308387756348
25473,thaten,rathne,0,10.564003176159328
6043,dumpf,supfm,0,20.950581126742893
6044,sprich,dhci,0,24.320795589023167
6045,seyn,ncsehi,0,27.668747160169815
6048,schmerzen,herzen,0,5.399450090196398
25466,munde,nustde,0,9.585216734144423
25465,stat,stta,0,9.844941669040256
25463,schein,esyn,0,12.746399720509848
6064,wieder,niered,0,17.339106877644856
6065,wählen,liebesquänel,0,10.226831012301975
6067,hin,inh,0,7.4531581666734485
6083,bestand,vrewand,0,5.861851904127333
6084,zier,dir,0,8.510160605112711
25402,zeigen,zinwege,0,16.69401529100206
6085,singen,znngwie,0,19.6309814453125
25398,haaren,bahren,0,4.873985528945923
25397,hereingetreten,getenbe,0,14.7834595574273
25396,gedanken,schrannek,0,20.45095729827881
6088,laut,umgeschtua,0,15.619322035047743
25394,seele,leibeshelö,0,13.78276252746582
6089,zirpt,stitrb,0,23.400046878390842
25392,knittern,flirttne,0,14.945888837178549
25391,flieen,gnneeei,0,20.277273178100586
6090,lerche,secöthr,0,16.870056576199
6092,abhält,wtle,0,17.795047654045952
6093,düster,geflüsrte,0,12.777568499247232
25408,gemeynt,edurfn,0,9.343970139821371
25409,seyn,nie,0,23.640387852986652
25410,harter,srtaepr,0,10.586123651928371
6079,bemühen,entzieneh,0,15.580859608120388
6069,nicht,gchesit,0,19.09281285603841
6070,lieben,beschniebre,0,19.673438390096027
6071,zeigen,ieegn,0,12.926445325215658
25429,dich,dhic,0,14.463462299770779
25428,verlohren,ohern,0,9.516061782836914
6073,leiden,bescnhiede,0,18.014352480570476
25425,grausahmseyn,ien,0,10.090944290161133
25281,gesehen,geenh,0,21.627138985527885
25423,hörbar,ehrrab,0,8.351764572991264
25420,schein,nie,0,23.627925237019856
25419,gebilde,asenschiled,0,10.381674660576714
25418,fährt,lrete,0,14.500251558091906
25416,verborgen,mnoegr,0,19.94222503238254
25414,ausgesandt,bandetk,0,18.059070163302952
25413,stunden,verschuwdenn,0,13.632728470696343
6078,bekennet,ennnte,0,13.803588443332249
25422,leben,genbe,0,15.481368064880371
25280,freuden,weiedn,0,5.8268480565812855
25279,ich,ihc,0,16.384716775682236
6154,beben,umgeben,0,5.801643530527751
25134,kühner,snerabi,0,23.925764295789932
25133,auch,achu,0,15.238638877868652
25132,geleis,sie,0,20.354929606119793
6241,buchenhain,dreni,0,17.29640663994683
25128,erden,werend,0,12.638633357154
25127,wohl,capilto,0,16.79071855545044
25125,knarren,farrne,0,10.44274632136027
6247,mir,hrei,0,17.453699005974663
25119,brenet,eretennk,0,15.473851521809896
25118,neste,stebe,0,14.48099692662557
6249,treten,ebtne,0,13.55762767791748
25116,betrübet,geeiblet,0,9.598205354478624
25115,heraus,bruas,0,9.178867287105984
25114,weibesbild,velrtigl,0,7.684505886501736
25112,gebracht,umgebracth,0,11.707501517401802
6238,flüstern,rüstern,0,6.095841725667317
25111,vesten,paätnsel,0,18.252059512668186
25137,herein,syen,0,11.104373825920952
25140,singen,sprinegn,0,12.870648384094238
25156,gut,tlub,0,22.17290708753798
6229,erklärt,wetrh,0,14.040363417731392
25154,nicht,scithrp,0,18.210726526048447
6231,widerhall,lhaslc,0,22.532130771213108
25151,seyn,eni,0,18.63841936323378
6232,gleich,königreihc,0,11.11864439646403
6233,wahrheitsender,segensnpedre,0,8.385097026824951
6234,seyn,yen,0,10.026135126749674
