,word1,word2,rhyme,distance
3647,verzeihe,iereh,0,14.122199906243218
3648,mehr,reh,0,14.583748075697157
3650,haynen,scheinen,0,4.495602528254191
3651,freuen,strneeu,0,21.9281890657213
3653,sinnen,bennigne,0,10.368455780877007
3654,aus,hsua,0,20.76754315694173
3655,flügel,eülzg,0,19.163697984483505
3657,bleiben,briene,0,12.87940067715115
3658,stehet,geeht,0,16.563657654656303
3662,macht,gebhtarc,0,13.51275470521715
3663,träumchen,dänmcehu,0,15.937793731689453
3667,aus,hasu,0,20.009077707926433
3668,wissen,nsebsü,0,13.622204992506239
3669,bild,quiltl,0,10.85577498541938
3672,geruht,tug,0,21.645679897732204
3674,gericht,nhict,0,16.10962920718723
3675,frieden,pyramiend,0,13.146032545301649
3678,sind,abendndiw,0,18.69742880927192
3679,schalmei,meloedi,0,20.666718906826443
3680,schulgelehrten,hnetre,0,22.37221802605523
3683,sage,tega,0,13.787153561909994
3685,entdeckt,erwekct,0,19.06693543328179
3686,wehen,kränhe,0,13.425253444247776
3688,eigenthum,siegrhsemu,0,8.391023688846165
3689,überspringen,kngelni,0,22.03666220770942
3690,füssen,narsnsice,0,17.257415559556748
3691,gehst,stesth,0,26.185909907023113
3695,vermögen,bewöeng,0,10.822875181833902
3697,verkleiden,freuned,0,16.69191837310791
3698,seyn,isench,0,14.2760009765625
3702,weide,fredue,0,13.656389130486382
3705,worden,dmonre,0,16.426882319980198
3707,linde,geschediwn,0,14.743707868787977
3708,lästerung,verherlichgnu,0,12.4087356461419
3709,tisch,fishc,0,22.232631577385796
3710,kan,namn,0,7.5729433165656195
3711,stillen,antileln,0,9.408238993750679
3712,tage,erretga,0,16.398815155029297
3715,lied,tshie,0,10.046484470367432
3716,scherzen,herzne,0,9.225462754567465
3720,heimathland,wiederenkartn,0,15.899059030744764
3722,blut,tulg,0,15.939236852857801
3727,fragen,traegn,0,7.172002686394586
3728,dublone,neohb,0,17.480056020948624
3730,ehren,nkereh,0,14.47827402750651
3733,leichen,erbleicenh,0,17.124699274698894
3735,getroffen,fofnhe,0,10.727021058400473
3736,lang,gnab,0,8.199267811245388
3737,cumpanei,zrieeög,0,19.647247632344563
3739,traum,hmacus,0,17.603316730923122
3741,versagt,pfotntaeg,0,18.995779461330837
3742,rippen,kenplip,0,16.31277084350586
3743,dich,hci,0,20.676613171895344
3749,dir,mir,0,8.50146492322286
3751,sache,crhae,0,25.444144354926216
3752,setzt,wetzt,0,5.702309025658502
3753,kranz,ntza,0,23.80531597137451
3754,bange,gafen,0,17.149143430921768
3756,gesprungen,milunnge,0,15.13946459028456
3757,schenken,gedencekn,0,11.301790343390572
3758,geist,heits,0,11.104860093858507
3765,aubreittet,bestreittet,0,6.487510575188531
3768,geregt,geltge,0,15.61137384838528
3770,betroffen,hofnef,0,19.045222494337295
3771,winken,neksin,0,14.675864007737902
3772,gluth,htut,0,7.583238919576009
3774,spihl,hivl,0,9.10596842235989
3777,baum,truam,0,11.929181151919895
3779,schlugst,trsgut,0,17.499551984998917
3780,gemeint,fenid,0,15.301451471116808
3781,gehauen,marmorlnuaek,0,14.173084576924643
3782,fieber,herürbe,0,15.021187676323784
3786,gedecket,geclekte,0,12.847066667344835
3788,trauet,batue,0,9.946591006384956
3794,schwingen,brineng,0,13.905422316657173
3795,wer,swrehc,0,17.594058142768013
3796,braut,vertatur,0,16.17540497250027
3801,wunderkraft,geshtfac,0,12.074112097422281
3808,hauffe,fuefla,0,10.800748878055149
3810,dich,chis,0,11.199293030632866
3811,zweige,sonneinegen,0,17.195179515414768
3812,drin,hni,0,27.25182427300347
3814,ein,abendhensci,0,22.629938549465603
3815,versahe,aenh,0,16.08587423960368
3817,blühen,ziehne,0,12.109819677140978
3818,zerbrechen,zechne,0,11.584031581878662
3821,rand,sand,0,5.091995292239719
3822,dorngesträuch,hceu,0,16.859927495320637
3823,fällen,nachstleeln,0,7.555914666917589
3824,bog,togebr,0,23.44186062282986
3825,gründen,dfinen,0,11.60069857703315
3826,liebe,grüeb,0,13.379076745775011
3828,stand,gewdna,0,14.298736890157064
3829,voll,olls,0,26.346723768446182
3830,tragen,sagne,0,15.280111736721462
3832,ligen,vegüfner,0,17.312648985120987
3833,gränzen,geälnzn,0,13.475011348724365
3836,gewohnt,versthcno,0,13.911088519626194
3838,verlust,brsut,0,13.130134794447157
3839,schweigen,neiegn,0,10.166077136993408
3841,preise,eiwse,0,5.913748211330837
3842,schalle,lafle,0,9.448606067233616
3844,entrollt,flittergdlo,0,20.197194205390083
3846,sonnenglanz,strahlekrnzna,0,18.653915935092503
3851,superna,taernba,0,9.494287649790445
3852,nein,nsei,0,9.293759134080675
3853,um,mu,0,11.837025960286459
3854,vollermaienpracht,acnht,0,23.394060558742947
3860,sind,widn,0,15.353402561611599
3863,licht,cithn,0,17.490856488545734
3868,lebet,scewbeht,0,9.846025413937038
3869,flammen,beysammen,0,6.9245913823445635
3871,besessen,fssenre,0,21.817523108588325
3872,streifend,schleifden,0,13.29187446170383
3873,berücken,tücnke,0,18.45572058359782
3874,aeserknochen,zerbrocneh,0,19.529695510864258
3877,prahlet,strahtel,0,10.983478016323513
3881,sünden,dnnfei,0,23.14516279432509
3883,muth,rhtu,0,17.541093402438694
3886,mayen,reineh,0,15.022895601060656
3888,pfaden,baumarkande,0,15.372440497080484
3889,sich,dhci,0,22.57240104675293
3890,brust,lust,0,7.412954489390056
3896,seht,versteth,0,6.540658473968506
3897,nur,todthuren,0,12.68285486433241
3899,willen,ervöllen,0,5.935140927632649
3904,streun,ernfeur,0,13.015915287865532
3905,kennen,verbrenenn,0,6.785925388336182
3907,wald,wdla,0,15.11371103922526
3908,ori,hrcoi,0,14.824810875786675
3911,lüstern,flüstner,0,12.281512843237984
3913,geschlagen,tragen,0,5.984932581583659
3914,verschwunden,stunedn,0,5.968671109941271
3916,leer,rehm,0,13.38585811191135
3918,kleine,reien,0,10.939831680721706
3919,theurerseelen,zunezlhe,0,13.208776791890463
3922,will,ilstl,0,7.667288038465712
3923,schmerzen,scenerhz,0,15.030930995941162
3924,lebens,vergebens,0,6.5373570919036865
3926,haaren,bewahern,0,8.118574407365587
3929,wird,rrtkil,0,17.687918133205837
3934,fern,nrher,0,16.32944615681966
3935,bekriegt,besiget,0,16.78038544125027
3937,eberstein,nsye,0,20.67257817586263
3940,hasten,rasetn,0,8.429331885443794
3941,siegen,fliegne,0,13.69291083017985
3942,schicket,schmüctke,0,9.914106792873806
3943,gehalten,erkalnte,0,20.187612957424587
3944,sachen,macehn,0,15.384170320298937
3946,mein,snie,0,15.180624749925402
3950,vonallen,jüngsthingefalenl,0,9.345313919915093
3951,seyn,shncie,0,24.918193605211044
3953,flohen,droehn,0,8.458040290408665
3954,gehen,gescneheh,0,15.637180752224392
3955,bestricket,beecüktr,0,17.217592027452255
3957,giebst,tslibe,0,17.98087724049886
3958,bezalen,hunderttausendmaenl,0,12.14570230907864
3961,weil,heli,0,17.398109012179905
3963,dämmerschein,newi,0,20.846100489298504
3964,knappen,wappne,0,14.296885702345106
3965,gleicht,reithc,0,19.733455234103733
3969,verblühn,grnü,0,12.06758944193522
3972,fort,gnaretdon,0,14.78912713792589
3973,begehen,widereetsnh,0,13.370377010769314
3975,brust,lust,0,7.412954489390056
3976,versteht,gteh,0,23.88235600789388
3977,zehen,nennen,0,6.899007267422146
3978,lehren,hören,0,6.056630108091566
3980,welt,dargetetsll,0,15.31191741095649
3983,schmücken,entckeznü,0,13.395876142713758
3984,schützt,schützt,0,0.0
3985,hand,rnda,0,16.065496550665962
3986,leben,schwebne,0,15.71209388309055
3989,geschlagen,trange,0,12.985276381174723
3990,stund,unsgd,0,21.491611692640518
3991,schanzen,zetnna,0,22.48625267876519
3994,bette,keett,0,14.573471281263563
3995,weib,lieb,0,20.80120383368598
3996,geben,lenbe,0,13.895657751295301
3998,scherz,hrez,0,10.513941552903917
3999,geschicke,gelücke,0,5.593067857954237
4000,zären,höenr,0,18.444173600938583
4008,frauen,niedersaunhec,0,17.692706531948513
4009,erfüllet,entquillet,0,5.667312939961751
4011,gaben,hebna,0,17.080338690016006
4012,erfrischet,gemisceth,0,12.596252971225315
4013,nieder,eeidrw,0,22.023412068684895
4018,schien,khün,0,8.619922902848986
4020,scherze,keezr,0,10.468206193712023
4022,ehrbarkeit,zeit,0,8.21807336807251
4025,rips,spli,0,21.066903432210285
4028,grunde,endmu,0,18.04378859202067
4029,kron,sohn,0,5.43138575553894
4031,seyn,nesy,0,23.367357042100693
4032,schlagen,taeng,0,10.490364869435629
4033,leyd,ewigkite,0,7.30375952190823
4035,pracht,getdcah,0,14.39360507329305
4038,seyn,sney,0,10.783961084153917
4039,waidgeselle,schweell,0,10.109123441908094
4041,mehr,erh,0,13.608810424804688
4044,noth,dto,0,17.463960647583008
4047,leier,tokaire,0,8.925400151146782
4048,ehren,renhö,0,12.907257980770535
4049,wasserfalls,hsla,0,21.202709197998047
4050,zielst,fühlts,0,6.812711980607775
4051,nachzugehn,hsetn,0,14.14808209737142
4052,lieben,getrienbe,0,13.528937074873182
4056,lüften,ktlnfüe,0,23.50391239590115
4063,scherz,smrezhc,0,24.501095030042862
4067,minnejahren,waern,0,7.635600195990668
4068,sprieen,verfliene,0,11.982946978674995
4069,lohn,schon,0,5.1383158100975885
4072,ehen,gnhee,0,18.843509462144638
4073,sternenprangen,engnaw,0,13.512136300404867
4077,dann,amnn,0,11.651146358913845
4081,feind,indef,0,17.585102823045517
4082,vaterland,vatenarld,0,10.345785882737902
4086,gegeben,leenb,0,17.28817229800754
4089,reichen,glichene,0,12.410739792717827
4092,epigonenthum,teutonthunem,0,15.87745443979899
4093,wein,nepi,0,26.37076907687717
4097,pein,snye,0,19.35155815548367
4098,beygesetzet,geschätetz,0,19.006331867641872
4099,auffgebaut,schaut,0,8.508226500617134
4100,zeigt,stetgi,0,22.109100977579754
4101,durchdringen,bringen,0,6.112960497538249
4104,aus,kaffehusa,0,22.371486239963108
4106,cha,a,0,8.246594058142769
4111,alle,alfle,0,6.659209145439996
4114,luftgefild,lidb,0,12.931699011060926
4115,schimmern,zimmrne,0,10.416890621185303
4118,schämen,gränem,0,8.273231771257189
4119,bewegt,gelegt,0,6.55343770980835
4120,heran,knna,0,13.70614735285441
4121,himmel,weltgetümeml,0,7.480257723066542
4122,schwer,wär,0,7.037739011976454
4123,mann,knan,0,8.589854028489855
4126,reisen,kreinse,0,12.47946638531155
4127,angesaget,aekglt,0,20.86453988817003
4129,mann,akn,0,12.609950012630886
4130,aufgekläret,gentärhe,0,16.493965254889595
4133,an,nka,0,17.987714343600803
4136,genossen,verfelnoss,0,21.336815516153973
4140,hoffen,nofef,0,16.286603609720867
4144,leise,wseei,0,25.215489281548393
4147,nicht,spihtcr,0,19.948418405320908
4148,garten,arent,0,16.856309784783257
4149,violen,abzoehnlu,0,13.02463271882799
4151,begraben,scwbneha,0,16.65817356109619
4153,war,jrha,0,9.954250865512424
4154,sonntagsruh,bliudnhke,0,20.638651212056477
4155,altar,klar,0,7.0747641457451715
4157,sind,btnid,0,12.9856186442905
4158,a,ma,0,8.077839348051283
4161,glieder,ewredi,0,21.666174570719402
4163,drauf,hinafu,0,20.024621221754288
4165,nacht,gewathc,0,24.792194578382706
4167,gerechtigkeit,briet,0,15.505934132470024
4168,geist,schwetis,0,10.638452000088161
4170,mühen,blühen,0,4.455843581093682
4172,spaziren,ehrfün,0,9.674813800387913
4177,dich,cdhi,0,17.32552358839247
4178,schlacht,gedahtc,0,24.64466773139106
4179,weise,lebenseeirs,0,17.265705320570206
4180,sehen,hgene,0,12.133356306287977
4183,gewalt,aufenthlta,0,17.494055642022026
4184,morgen,erognb,0,17.653462833828396
4185,karten,nregat,0,20.135485543145073
4188,bin,nih,0,19.028133498297798
4189,unterla,ba,0,7.977067311604817
4190,bebt,scbhwet,0,17.531805568271214
4191,flo,eogr,0,20.865991592407227
4192,wagen,kglaen,0,15.876897070142958
4193,wut,ultb,0,19.247057067023384
4194,kennen,brennen,0,4.487973584069146
4199,thut,gut,0,6.929047107696533
4200,blut,tug,0,18.235063340928818
4201,warum,herum,0,3.8869222270117865
4202,zungen,besneung,0,10.580088456471762
4203,becher,zecreh,0,16.46866183810764
4204,zart,erwgat,0,11.723758909437391
4205,pracht,tcahn,0,14.8904676967197
4206,bleich,rehic,0,18.416898515489365
4209,zwar,wra,0,8.904743300543892
4215,altar,hrefga,0,10.23745944764879
4216,gleich,ehcu,0,21.901439878675674
4217,schicket,schmüctek,0,9.891145653194851
4218,christian,mann,0,8.769243187374538
4219,a,hac,0,10.374729103512234
4220,huld,hcsudl,0,11.892374992370605
4221,kind,sdin,0,12.502525435553657
4222,gewähren,zähnre,0,11.084061675601536
4226,hart,rta,0,9.461168342166477
4227,abend,abdne,0,16.898281733194988
4229,schreyn,eilnk,0,14.031660927666557
4230,geschieden,fidreen,0,12.485505051083035
4237,hauff,fua,0,18.82772488064236
4240,rinden,grünedn,0,5.056677235497369
4244,geist,preits,0,10.153120199839273
4246,wangen,verlanneg,0,11.75377771589491
4247,nicht,gihcets,0,14.70996019575331
4248,keiten,zubernteei,0,22.42866367763943
4252,gegangen,wanegn,0,9.898522509468926
4254,gezeiget,seigtte,0,13.840843942430284
4256,metall,kristall,0,4.821190463172065
4257,segnen,beengnge,0,10.385802374945747
4258,macht,bhatewc,0,25.676519605848526
4261,rosenglut,purputublr,0,21.214163886176216
4266,dumm,dmum,0,7.60522476832072
4269,heer,reem,0,12.158039993709988
4271,bitter,ungewitrte,0,13.054408338334826
4272,verlassen,umbsfsane,0,17.60199981265598
4276,königes,se,0,15.128022723727756
4279,bleibt,bterit,0,13.975540479024252
4280,haben,nabegr,0,17.293421427408855
4281,liebesflamme,mmesta,0,13.011273490058052
4285,gefieder,riedwe,0,9.499507586161295
4286,stahl,hulzta,0,12.307832929823133
4287,brennt,erketnn,0,8.114281495412191
4290,angeflogen,egbon,0,13.665214432610405
4296,kriegen,ielegn,0,9.965750906202528
4298,tod,roth,0,6.006224314371745
4300,vernommen,komnme,0,11.738365862104628
4301,apfelbäume,träume,0,5.605517943700154
4303,scheint,gemynet,0,14.841730329725477
4304,stehn,wenh,0,9.828854825761583
4305,leid,fröhlithekci,0,23.25944561428494
4306,auff,ffuha,0,14.361564000447592
4308,behalten,verwalnet,0,15.858343972100151
4311,umfast,ltas,0,7.000991450415717
4314,verblaichen,zaichne,0,12.860487778981527
4315,gerne,sterne,0,4.453806665208605
4316,stund,ndum,0,14.557197676764595
4319,holz,zlots,0,7.882843229505751
4324,weiss,mias,0,9.732471625010172
4328,cypressen,geseness,0,19.41612434387207
4329,liebespracht,atlhc,0,23.15586217244466
4331,voll,llso,0,23.142011642456055
4337,lassen,verlessan,0,12.389581998189291
4339,sparen,frneha,0,13.1350130505032
4342,begrüst,stügbe,0,18.97269058227539
4343,funken,verunensk,0,22.328012254503037
4344,zucht,zulcthuf,0,16.137619760301376
4347,verscharrt,vertharr,0,8.114388147989908
4349,spricht,angihestc,0,13.298185242546928
4351,thal,zahl,0,4.738633950551351
4352,geschwinde,kinde,0,5.696106804741754
4354,schar,karl,0,8.243295722537571
4356,thun,unn,0,9.049193567699856
4357,leiche,schreckensbleiche,0,5.327229605780707
4358,trüber,hreüinb,0,22.57620472378201
4359,krank,andk,0,12.089373217688667
4362,wald,ersltalch,0,8.219991207122803
4366,gnaden,eingeeadln,0,7.331917630301581
4369,see,her,0,15.145630094740126
4372,vermählt,ungheftel,0,11.381307231055366
4373,glanz,sterneznkran,0,12.340020921495226
4374,himmelsfahrten,goldstanrtndea,0,21.37852605183919
4379,heuchelschein,syne,0,7.642130427890354
4380,rächer,hkeörc,0,19.95260344611274
4381,haar,rwa,0,9.100665675269234
4382,gleichen,königrnieehc,0,16.77588356865777
4384,wangen,ergleann,0,9.728589375813803
4386,ringen,umscheiglnn,0,8.74216397603353
4389,gesicht,geschitch,0,13.26551463868883
4392,haus,asu,0,22.84978527492947
4394,sterben,enreb,0,16.936347855461968
4396,geist,hetis,0,10.336892392900255
4397,dumm,tmsmu,0,17.340394337972004
4398,weise,leesi,0,14.482337845696343
4399,seyn,einm,0,10.210244337717691
4402,lesen,chinenes,0,19.85070122612847
4405,dannenwald,bdla,0,13.650867991977268
4409,kömmt,inmmt,0,22.229591793484158
4411,umgekehret,ausgezehrte,0,13.943769031100803
4412,lust,brust,0,7.412954489390056
4413,baute,kindeaulets,0,27.891084671020508
4417,sitten,überschrittne,0,9.304247193866306
4421,nieder,weedri,0,17.534557660420734
4422,tüchtigkeit,errfteu,0,11.137661139170328
4425,dargeboten,todetn,0,12.774868965148926
4426,besungen,emporgeschwegunn,0,9.348083866967094
4428,rauben,glauenb,0,16.035680876837837
4431,scherzen,heznre,0,18.906034999423557
4432,jahre,harea,0,10.616825686560738
4433,schatz,ruheplzta,0,18.435702270931667
4437,welt,gältelf,0,7.882498211330837
4439,pein,seyn,0,6.791825983259413
4440,vor,emrop,0,11.21100378036499
4442,dingen,knleign,0,16.099517398410374
4447,sklaven,strafen,0,6.657713492711385
4452,nicht,nitch,0,11.938360002305773
4454,nacht,lhact,0,11.9674924214681
4455,entziehet,sieteh,0,14.6730055809021
4457,art,gatrh,0,11.834553082784018
4458,bekandt,btesdna,0,17.403765572441948
4462,lebensfürst,düsrt,0,23.94293106926812
4465,gestalten,nelath,0,23.223705609639484
4469,trauern,beunadre,0,13.62671693166097
4470,nacht,vollhbract,0,13.307778252495659
4472,machen,eanlhc,0,19.36187235514323
4474,lässetrahten,lasterthaten,0,2.8854649199379816
4475,wegen,entgeegn,0,15.132081773546007
4476,spüren,vereirlen,0,10.182993491490683
4478,wind,lnid,0,11.651042567359077
4479,nieder,wieerd,0,10.371751149495443
4482,wurme,stumre,0,8.922959910498726
4483,trompete,purpurröeht,0,18.05543147193061
4484,ein,ynse,0,18.024766816033257
4485,weise,gleise,0,3.8332946565416126
4487,herein,fien,0,4.356252723269993
4489,spinnefeind,ersnhiect,0,11.993851555718315
4490,erfahren,warne,0,12.663416332668728
4491,flügelthüren,saffiren,0,7.7746232350667315
4495,klagen,gnewa,0,15.284948137071398
4496,brust,ltsu,0,25.19578923119439
4497,geritten,bittne,0,12.769245942433676
4499,feld,tlwe,0,21.570002026028103
4502,hertz,szertch,0,19.928542455037434
4504,rade,mdae,0,12.00850412580702
4506,verfallen,corallen,0,7.112985028160943
4509,funken,getrunkne,0,19.17757585313585
4510,eilen,vereniewl,0,11.145259433322483
4511,bang,angesg,0,20.608032438490127
4517,auff,kaffu,0,22.59739769829644
4519,nicht,lithc,0,16.44156461291843
4520,stein,esin,0,9.785665935940212
4521,lager,haegr,0,8.220231903923882
4522,alt,gewlta,0,14.104699770609537
4524,thränen,sehnne,0,11.601574579874674
4525,ein,felsgeensti,0,22.499710930718315
4526,frühlingsmorgen,sorgne,0,16.580469449361164
4528,unterdessen,vergesnse,0,14.505725860595703
4530,glanz,rosenkrazn,0,17.92658673392402
4531,beklommen,entgegenekmmon,0,8.728660106658936
4532,zittern,schntrteü,0,21.420678350660538
4535,herzelein,herenezil,0,12.987197399139404
4539,schon,nohl,0,9.891873412662083
4541,elfenbein,ine,0,12.82858149210612
4542,erden,werned,0,17.960743321312798
4543,stralt,gmteal,0,14.973798327975803
4548,sternen,rnenef,0,13.801436848110622
4552,grünt,denti,0,22.203280766805012
4553,hat,hta,0,14.892567210727268
4555,verneinen,aufleyenn,0,5.9907205369737415
4556,verstecken,erschnrecek,0,21.575156105889214
4557,lehrer,bekehrre,0,9.23785294426812
4558,beyden,vermeiden,0,5.158766004774305
4559,dürst,üstrf,0,11.175677829318577
4560,gedanke,zakne,0,13.123244921366373
4561,könnt,göntn,0,10.03633345497979
4565,meer,daerh,0,14.308655632866753
4566,märe,elrhe,0,4.79106871287028
4567,seele,hfeel,0,10.260331153869629
4568,schönen,fröhnne,0,8.647104899088541
4569,traum,kuam,0,10.277219030592176
4570,thurniren,triumfiner,0,11.15192985534668
4571,thon,helikon,0,8.124850193659464
4572,verlassen,gasnse,0,16.5081697040134
4577,versprechen,brechen,0,5.804694069756402
4578,brust,ltsu,0,25.19578923119439
4579,spalt,wlda,0,16.354156812032063
4580,blinde,empfined,0,10.457271311018202
4581,fern,nehrr,0,11.761092980702719
4582,panzer,zgenra,0,15.142127884758843
4585,haare,haebr,0,11.750828742980957
4586,sollt,dhol,0,7.178671518961589
4588,redligkeit,geltei,0,6.377102163102892
4591,ehrenstunden,verndunbe,0,13.182945622338188
4592,paläste,gäest,0,17.550627284579807
4594,geweyhet,erteeurf,0,19.601229349772137
4595,siege,grekei,0,15.577111985948351
4596,wie,ise,0,18.697163899739582
4597,warum,udmm,0,14.829555405510796
4598,lassen,nsasge,0,24.16379886203342
4599,morgenstunde,purpuurdnem,0,12.559714953104654
4602,haus,sua,0,19.386648919847275
4603,hingesunken,unnek,0,16.602359559800888
4605,armen,blühendewmnar,0,15.649073812696669
4606,flammen,zumeasmn,0,10.916250652737087
4612,herbei,aim,0,17.04076650407579
4615,paladine,sehinec,0,9.844359132978651
4616,taubenhaus,uas,0,8.936756610870361
4617,gesell,lslet,0,23.58070246378581
4618,mir,rid,0,18.25733820597331
4620,mieder,niedre,0,9.923099835713705
4623,stillen,amaerynll,0,13.971364869011772
4625,preisen,enwsie,0,19.91413752237956
4627,händen,ennde,0,15.640004052056206
4630,seyn,liebelnie,0,20.857007450527615
4632,scheinen,hainen,0,4.495602528254191
4633,schuppen,inselgrupnpe,0,16.992788738674587
4634,holze,stolez,0,18.64319854312473
4636,wäldern,fedrlne,0,12.847308688693577
4638,zögerei,geschier,0,16.10568332672119
4639,zugenommen,hergeomenmk,0,15.649645699395073
4641,liebe,eible,0,8.668188465966118
4642,haus,aus,0,7.055328422122532
4643,sterben,erneb,0,17.576088693406845
4646,stein,esin,0,9.785665935940212
4647,paar,lrak,0,8.806874328189426
4651,gezogen,geognwe,0,18.040809949239094
4653,ewigkeit,brautgeschmdie,0,20.237899992201065
4656,hier,rid,0,19.340773794386124
4657,versunken,getrunnek,0,21.57063473595513
4660,wogen,genlogfe,0,20.10117064581977
4663,zwingen,spnnreig,0,16.187858157687717
4664,erfüllen,stilnle,0,11.99470419353909
4665,ein,enys,0,20.009159300062393
4670,nieder,edewri,0,19.777003288269043
4671,drehn,snchö,0,15.71851995256212
4672,geschichte,cnetih,0,17.05896780225966
4679,dröhnt,ertönt,0,5.700525707668728
4680,hand,aldn,0,12.612769338819716
4683,ruhm,eigemuhnt,0,8.20842785305447
4684,lichterfüllt,schattenbidl,0,9.88056214650472
4685,schaffott,tgto,0,17.19753424326579
4689,mich,mchi,0,19.323932965596516
4690,kammer,jamrme,0,10.85188298755222
4691,überführe,reih,0,17.078971015082466
4693,zusammen,flammen,0,5.979284710354275
4694,glücke,seufzerbrücke,0,5.886952082316081
4695,mägdelein,stnei,0,5.887597746319241
4696,nennen,kennen,0,5.607716586854723
4697,hertze,schmerzet,0,8.357429451412624
4699,kind,rntin,0,11.626682493421766
4701,höhn,hneg,0,21.302221934000652
4704,tropfen,koelpfn,0,12.108175118764242
4705,letzten,ausgesetzten,0,6.191427230834961
4710,sat,hta,0,14.620764626397026
4715,magdalen,tsenh,0,14.732904752095541
4717,lust,brtsu,0,25.116139623853897
4722,natur,rnu,0,20.307153913709854
4727,verirren,girern,0,7.3128234015570746
4729,jeder,lered,0,13.228757646348742
4730,jahr,jahr,0,0.0
4731,ährengebraus,sua,0,20.805491977267796
4732,entgehn,shne,0,16.696528010898167
4733,elche,kelceh,0,15.99741236368815
4735,schwül,lüfph,0,21.7078308529324
4739,betrügen,lüeng,0,10.222285747528076
4740,ein,allien,0,9.364364253150093
4741,arm,erambr,0,14.703273561265734
4745,flügeln,lorbeerehgüln,0,7.894082281324598
4747,nachtigall,alslch,0,12.416821797688803
4749,nacht,gemacht,0,6.537122620476617
4751,empor,feuorerhr,0,16.369257397121853
4753,dumm,um,0,5.617244190639919
4754,lieder,nieder,0,5.671851449542576
4762,pasteyen,seurten,0,12.302639802296957
4764,gruft,lutf,0,14.143509493933784
4767,sitten,ernttile,0,20.545980877346462
4768,säffte,kräfeft,0,18.52529737684462
4770,behende,ened,0,9.379201253255209
4771,gebracht,mahct,0,25.367819680107964
4773,her,reh,0,15.241284052530924
4775,preisen,erweisen,0,5.121021562152439
4781,gelandet,gestranedt,0,8.019927501678467
4783,nacht,hltca,0,13.526905536651611
4784,aeuern,veräunre,0,12.195678075154623
4786,schlacht,chtakr,0,14.442124790615505
4788,haare,jaher,0,9.587893274095324
4789,auch,achu,0,15.238638877868652
4791,feuerschrei,meuterei,0,5.296384996838039
4795,still,srhclli,0,29.28205108642578
4796,erwehnen,hnenöh,0,12.247376759847006
4799,erhielt,spitle,0,13.15460533565945
4804,himmelsgaben,lebna,0,18.36701700422499
4805,nacht,gemahct,0,24.085926055908203
4806,frauen,shnuaec,0,12.238500807020399
4807,ergetzen,entetzesn,0,6.911205291748047
4809,brent,himmelsfirmament,0,8.078146351708305
4817,nennet,entbrentne,0,10.731122387780083
4818,ein,sney,0,16.45715512169732
4819,schatten,eraettnm,0,14.363662295871311
4820,angesicht,hlcti,0,17.14922947353787
4822,sinn,inb,0,17.9901794857449
4825,traurig,schaugri,0,11.238000392913818
4829,klüfte,ürgfte,0,4.986246824264526
4830,fröligkeit,iezt,0,24.536526997884113
4832,ruhte,geut,0,19.569701300726997
4833,tische,ifhsce,0,24.639366149902344
4834,staate,tnatere,0,10.366232660081652
4835,an,nak,0,13.602941195170084
4838,rose,deeiros,0,18.932441393534344
4840,beschüzzen,seztünz,0,17.5346229341295
4842,thun,unrh,0,22.058432473076714
4843,charitinne,sinne,0,7.218181080288357
4845,herum,kurmzu,0,17.466924137539333
4850,wissen,geresnis,0,18.800505214267307
4856,streiten,schreient,0,14.567733897103203
4858,erbarmen,arnem,0,8.458434263865152
4860,land,klippenrdan,0,9.54615725411309
4861,schafft,kratff,0,12.063615640004477
4862,erden,werdne,0,15.437167644500732
4863,nord,todr,0,16.545230282677544
4865,ritzen,fingerspitenz,0,16.630067825317383
4869,schreittet,erbttutee,0,13.35628785027398
4871,rein,seyn,0,6.477659145991008
4875,gefangen,verlangne,0,11.573980066511366
4880,entfernen,nleren,0,9.17182625664605
4881,gekommen,genomemn,0,6.481428623199463
4886,wettern,schmettenr,0,16.235411008199055
4887,erblast,abgefats,0,12.43769884109497
4889,erkennt,verbdenlt,0,19.6269777086046
4890,zimmer,schiemrm,0,19.85522672865126
4891,eben,erheneb,0,14.695689837137857
4892,verlieben,angeternieb,0,19.18160449133979
4893,gern,stenr,0,12.023060904608833
4894,ton,ocnsh,0,22.26374774509006
4895,füen,grnüe,0,21.80441623263889
4898,flucht,tucsh,0,21.218790372212727
4901,blinden,nendfi,0,21.94973882039388
4905,thun,nrhu,0,14.649682256910536
4907,stehen,ehegn,0,8.035946713553535
4909,sich,cihm,0,15.321527904934353
4910,erfahren,jahren,0,4.144516203138563
4911,glut,tblu,0,9.150170856051975
4913,öde,dblöe,0,19.673137029012043
4916,blättern,unglückswtetnre,0,13.464037683275011
4918,hände,wäden,0,17.535071584913467
4919,ungefähr,erh,0,13.53029129240248
4921,bequemet,stcmähe,0,9.668415122561985
4925,auch,achu,0,15.238638877868652
4932,zwielichtscheine,reein,0,17.641819847954643
4933,pastoren,korridoenr,0,16.687671343485516
4935,wort,prto,0,25.46362262301975
4936,übe,liebe,0,5.6964691744910345
4939,behangen,wangne,0,10.337441285451254
4942,kommen,fromemn,0,11.307250340779623
4944,fort,odrt,0,24.93960232204861
4946,sprühn,glnhü,0,13.35930347442627
4948,erzählten,flthnee,0,20.864740477667915
4955,undtahl,eihmanl,0,10.919951968722874
4957,nun,thun,0,6.306055254406399
4958,raben,begranbe,0,16.43349340226915
