,word1,word2,rhyme,distance
12741,allemal,sonnenstalr,0,11.325876818762886
13228,verwandeln,handlen,0,6.7430811458163795
13225,ergraut,csutha,0,15.292735629611546
13222,mondenschein,pantöffeleni,0,16.16168064541287
13220,erwählt,muthbtseeel,0,7.623360951741536
13218,gedancken,zancnek,0,18.645367834303116
13237,sprossen,aufgeschlosnse,0,15.763692643907335
13239,leiert,umscheteril,0,15.450583034091526
12724,wohnen,beneolhn,0,9.990524133046469
13260,erjagen,renfga,0,15.566539552476671
12729,reichsbaron,cohns,0,12.76498164070977
12731,hiess,verliess,0,7.512643072340223
13251,amtsberichte,gedicthe,0,9.491352187262642
13247,zertheilt,zugehteil,0,5.937460422515869
12734,an,freudenbhan,0,8.082030402289497
12809,reiser,häuers,0,13.312298456827799
12871,saffiren,zufühern,0,6.727772977617052
12979,nacht,durchgearhcbt,0,25.61696455213759
12978,wolgefällt,bestetll,0,7.862658871544732
12977,gleich,cihew,0,14.663735283745659
12872,liegt,gesctehigm,0,21.51060888502333
12974,gesungen,erschwuneng,0,11.348459667629665
12972,passen,lasens,0,10.973390208350288
12968,heissen,entreisnse,0,16.555672486623127
12876,lippenfiele,spilee,0,12.632779015435112
12966,gewitterhusch,orchestruchtse,0,21.71379237704807
12870,sollt,glod,0,16.13071807225545
12961,stritt,btettir,0,14.161117447747124
12869,verbrochen,versporcnhe,0,17.221298853556316
13005,geld,federfdle,0,14.055071089002821
13002,gseit,gleegeiht,0,5.692315260569255
12999,pracht,gecbtrah,0,12.613061957889133
12998,rechten,zctehne,0,16.700694508022732
12861,felsensteine,neeki,0,22.314551671346027
12862,ein,enitenwh,0,13.341203106774223
12863,gleichen,wappenreicneh,0,17.095321867201065
12867,vergnügen,erstieegn,0,15.185655805799696
12928,gewähren,altäern,0,7.51877302593655
12895,einander,alexandre,0,9.212161540985107
12896,singen,niggen,0,12.011317571004232
12920,bette,häett,0,14.101482603285048
12918,wanzen,tannez,0,22.518032921685112
12900,amme,maemlf,0,15.530411508348253
12914,namen,aenm,0,13.125773006015354
12911,gefahren,naarwe,0,12.423820283677843
12908,spiel,flie,0,17.589487499660915
12932,widerstehen,eegnh,0,21.503819783528645
12935,barmhertzigkeit,itrebe,0,15.046466191609701
12936,kunstjüngerlein,nnei,0,8.763692061106363
12952,gestiegen,schwiegne,0,16.502739164564346
12949,anderweit,syed,0,16.57750897937351
12948,wälderschein,drine,0,13.185903284284803
12946,kommen,ausgenommne,0,12.856790489620632
12941,westen,ästen,0,5.447343058056301
12886,schalmei,mia,0,15.800905969407824
12882,zieret,rreiget,0,13.245569970872667
13310,umgeschaut,weggahetu,0,17.689639727274578
12826,entbehren,gewehern,0,6.290271229214138
13076,reben,gebne,0,17.97589365641276
13074,beschwören,störne,0,14.221222665574816
13073,schief,ieft,0,13.524707794189453
13071,nennen,rennne,0,10.840557151370579
13066,rom,stmro,0,12.765867869059244
13065,cometen,erhrötne,0,12.101771725548637
13064,unerträglich,gutsommertäglcih,0,18.480606396993
13063,auszufragen,saegn,0,8.052347448137072
12831,geschehen,vorübergeenh,0,21.211112552218967
13086,sattelfest,wtes,0,7.223295476701525
13107,traume,waldessaeum,0,13.622320387098524
13103,scharf,wfar,0,12.257183498806423
12815,munter,runrte,0,10.728345606062147
13098,grund,endtutsn,0,14.383516364627415
13097,ziege,gnüeg,0,10.190927452511257
13092,ausgesendet,abgeenwetd,0,8.416810459560818
13090,jungfräulein,feni,0,17.01649358537462
13085,nachgedacht,hervorgetchrba,0,12.512475437588161
13061,zugeschrieben,bneielb,0,18.105811225043404
13059,locke,gloekc,0,19.339936362372505
13058,hand,gtnbaen,0,16.321263525221084
13026,erheitert,erweittre,0,11.204451984829372
12850,herausgeschaut,bruta,0,11.737282594045004
13018,sehen,wohlergeehn,0,9.669462098015678
13016,ists,swtis,0,12.213494035932753
13014,zinken,trinnek,0,20.21218427022298
13033,wundervollen,erlnlo,0,17.372323671976726
13037,morgenröthe,ötelf,0,15.108243147532145
12840,zehlet,gefehlte,0,11.70269701215956
12834,lebensquell,himmleehll,0,8.378708786434597
13055,nüchtern,schüchtern,0,5.0967993471357556
13054,quillet,stilelt,0,11.323203192816841
13052,streiten,leiten,0,4.706814527511597
13051,gewerben,verdernbe,0,19.62125555674235
12836,hinnen,snipenn,0,6.838289631737603
12838,lüfte,klüfte,0,4.611429214477539
12839,auferstehn,ghnsee,0,12.819421980116102
12703,zukrönen,verhnnheö,0,15.379468811882866
12538,brannten,nannetn,0,14.033086034986708
13612,neiget,izeget,0,6.073454644944933
13611,knaben,begraebn,0,11.739043924543592
13608,kleid,freundlichkiet,0,9.377564907073975
13607,hervor,crho,0,14.919489436679417
12540,turbantrager,lagre,0,10.570458941989475
13600,blühen,fliehne,0,13.231067975362143
12545,geschmeid,ehrlieigtk,0,14.545784102545845
13616,lobenswerth,plügelnthwser,0,14.913451194763184
13617,deckelglas,nssa,0,11.71081797281901
13638,la,a,0,8.077314270867241
12528,wohl,ohlh,0,19.637322425842285
13626,morgengrauen,wellenufnrae,0,15.83609061770969
12532,priese,wiese,0,5.859902381896973
13622,schalle,haell,0,11.650689125061035
12535,leider,ieerd,0,10.072709401448568
12536,stillen,füleln,0,8.812599976857504
12548,erachten,smandgera,0,24.781179640028213
12563,drängen,aufzuhängen,0,8.09156772825453
12564,land,fnad,0,21.277987162272137
13557,gnadenfüssen,küsnes,0,18.194793648189968
12570,schweigen,ölbaumzegeinw,0,13.360335456000435
13551,darauf,hinufa,0,11.841068585713705
12572,ordensbändel,abendpenedl,0,6.02469621764289
13544,fortgegangen,empenafgn,0,9.914541986253527
12561,zweige,icheel,0,9.340143521626791
12547,bande,tiberstraned,0,15.68580706914266
13571,wil,hochzeitsplei,0,13.212434556749132
12560,kennt,gegönnt,0,8.468191994561089
13592,begehret,bescrheetw,0,20.037495930989582
13589,flicht,zugethcri,0,14.585504743787977
12552,streben,gegeebn,0,5.5287693871392145
13587,bälle,eerlel,0,7.98843887117174
13585,verkehren,geerewhn,0,12.031579865349663
12556,stalaktitendome,phantmoe,0,10.295427958170572
13641,wein,schmeicheleni,0,18.664052221510147
12522,edelsteine,eneif,0,13.513722366756863
12521,tücken,drücnke,0,19.265300856696236
12482,plagen,waegn,0,6.9384346273210316
13717,erkannt,hnad,0,24.38504155476888
12486,lettern,wttrnee,0,21.06151220533583
13711,weihn,seny,0,20.333133379618328
13710,sanft,rtanf,0,10.51383966869778
13708,zahle,htlase,0,9.264821582370335
12491,seiten,betineer,0,19.62228775024414
12492,angerichtet,hingedttehci,0,18.813433011372883
13701,pflegen,segen,0,4.298712439007229
13699,verführen,stierne,0,15.884686258104113
13698,jahre,breawhe,0,8.65730259153578
13697,ruinen,dienne,0,8.44194851981269
13722,drauf,lebeufsaln,0,17.87399387359619
13724,füen,küen,0,6.501365926530626
12468,befleckt,tcked,0,21.50041325887044
13744,kleid,eitelkeit,0,8.542053010728624
12470,küsse,üslfse,0,7.342096911536323
12473,bang,entpsganr,0,13.091057088640001
13734,loberschallen,segelenawll,0,9.56184032228258
13730,verstehn,umzugenh,0,14.212198257446289
12479,gewissen,ausgerisnes,0,21.08895640903049
13725,alkmene,threän,0,11.856900215148926
12480,wohne,lindenkorne,0,8.319542090098063
12494,verkleiden,enedil,0,15.804111904568142
13695,festzustecken,entdecnek,0,17.03234471215142
13694,fühlet,htlüke,0,13.498028861151802
13667,gezuckt,gtuekrc,0,22.3951325946384
13665,ros,fsol,0,12.155604786343044
13663,mönchen,denunziaziöncneh,0,17.73628658718533
13662,schildern,bildnre,0,10.81320407655504
12510,wagen,egeajnr,0,15.703264660305447
13659,klang,argpsn,0,14.908975495232475
13658,bla,an,0,15.027691311306423
12513,licht,einsprithc,0,16.873788091871475
13653,kreis,ise,0,17.545420964558918
13651,winternacht,gebracht,0,7.74857923719618
13650,ärger,hengstenberegr,0,8.057355827755398
13645,schweben,geebn,0,5.515700976053874
13668,netze,tezeh,0,10.790184709760878
13542,versprochen,ungebrocehn,0,12.304845439063179
13683,lobgesang,silberklgan,0,8.608264181349012
12503,kommen,vorgemenmon,0,12.035549216800266
13677,nest,tswe,0,26.794608222113716
12502,begehren,geeäwhrn,0,11.324813948737251
12579,gsicht,gschithc,0,18.851308716668022
13390,kraft,entratf,0,12.022583590613472
12660,nennen,ringelrenenn,0,6.119153287675646
12662,unerträglich,möglcih,0,17.35819329155816
13383,gequählet,entseetel,0,9.613586001925999
13381,betügen,gülen,0,15.184350543551975
12668,plagen,tagen,0,5.925840669208103
13373,schauet,bethauet,0,5.85095461209615
12669,bethauen,veednaur,0,9.806768311394585
13370,spiegel,geflülge,0,8.438453250461155
13391,helle,gazelle,0,7.4106819364759655
13368,fliesset,erspriestes,0,11.051185131072998
13392,trennt,bneeknt,0,21.861980226304794
13428,klagen,versagne,0,16.49559995863173
12632,klirren,schirwrne,0,11.643195735083687
12634,widerstreben,ergeneb,0,16.07674280802409
13421,befahl,überall,0,7.634772088792589
13420,gemal,einalm,0,10.385205427805582
13416,freun,darine,0,15.597761048210991
12643,freude,heaid,0,14.500507672627768
12644,beute,löweheutän,0,15.167444494035509
13399,schwerd,wehtr,0,11.808039400312635
13398,groll,zllo,0,26.829059812757706
12654,herz,hinaufätsrw,0,17.005378829108345
13366,attaqviren,avaneiren,0,5.096159193250868
12671,schwane,hahen,0,13.751620027754042
12692,geben,webne,0,15.272821956210667
12693,wollen,rleonl,0,13.140985700819227
12694,lehrt,thre,0,12.683032459682888
13321,singt,verjüngt,0,8.61951478322347
13318,herzen,liebesrnkeze,0,12.74711306889852
13338,reichen,dergleicehn,0,9.87366673681471
12687,mauer,vogeabeulr,0,12.008361021677652
12686,lied,entflihte,0,21.784303665161133
13364,gemacht,augelacth,0,11.886758168538412
12672,bestricken,zuscenkchi,0,22.49993175930447
12673,fiel,selit,0,11.253224001990425
12674,schiebe,belie,0,15.55961365169949
13357,färben,verdneber,0,17.7285705142551
12678,räumen,eknime,0,9.451038678487143
13355,dorothee,ghsceeh,0,9.428424305386013
13347,leben,hbnee,0,18.63059319390191
13345,legt,geregt,0,8.048926936255562
12680,werk,berg,0,6.533121267954509
13312,pfründen,ndeinf,0,16.647437625461155
13430,ohr,oorh,0,9.232569058736166
12628,befällt,ählt,0,8.536208205752903
13514,verbleichen,gleicenh,0,15.92707528008355
13513,gottesman,geawn,0,11.328221480051676
13505,schwingen,knlegni,0,24.974291695488823
13502,schlachten,betrnheact,0,17.06170717875163
12595,frei,brvoie,0,14.51005638970269
13500,abendzeit,gütigktei,0,9.632765346103245
12596,gedicht,tcnih,0,25.716796663072373
13497,trank,monadenzank,0,8.744261529710558
13495,grund,ngdesu,0,20.290339363945854
13494,bestreittet,erbeuttte,0,13.028445031907824
13492,göttern,errettenr,0,16.226967811584473
13515,parolausgabe,schusterknbae,0,16.654507319132488
13536,kundt,gesundt,0,6.620656596289741
13534,alten,erhaletn,0,5.561447461446126
13532,sogleich,recih,0,20.382861561245388
13530,dauer,marue,0,16.392059167226154
12585,getragen,verzagen,0,5.245814482371013
13526,sentimentalisch,moralishc,0,11.977512624528673
13525,beyd,eild,0,10.76428132587009
13523,kinde,enndzüte,0,7.502205742730035
13522,krokodilen,ieezln,0,6.123177740308973
13520,lebenszunder,wunerd,0,13.65753173828125
13489,verhallt,traumgestatl,0,12.730367130703396
13488,sänken,tränkne,0,12.360338422987196
12616,spreche,vorbreceh,0,17.094898965623642
13457,verlobt,gelotb,0,24.75087324778239
13454,tiefblauen,himmensalue,0,11.463818497127956
13453,leiden,nmiede,0,16.938051223754883
13452,gehen,entsteehn,0,9.849227746327719
12624,gehör,appretrue,0,17.985861778259277
13441,früchten,richnte,0,21.55084620581733
13436,bundes,mdsune,0,13.483826319376627
13435,massen,lnssae,0,22.16848521762424
13463,hinauf,siegeualfs,0,13.749164316389296
13486,neen,keen,0,7.228664133283827
12600,stute,tuge,0,8.888357798258463
13478,untermenget,empngfteä,0,12.153612189822727
12603,dingen,negisn,0,11.840454154544407
12604,verwundet,ndeutm,0,13.312140040927464
12606,schlo,fol,0,15.874650319417318
13471,lindenstadt,hta,0,16.663776397705078
12608,kriegsgesinde,linde,0,6.064512941572401
12609,sinnen,deliconinnen,0,7.992123550838894
13465,gesang,zymberklang,0,6.195289399888781
11961,sabel,mislaerbe,0,8.620769394768608
11959,machet,krachte,0,13.183896806504992
15798,rar,dar,0,5.78680764304267
15796,höre,eehr,0,12.233498679267036
11363,gift,ttifr,0,19.533210012647842
15792,schier,cavaleir,0,9.175615257687038
15790,drückte,erquictke,0,7.897847599453396
15789,singen,dringne,0,12.846888966030544
15787,aufzustellen,schwelenl,0,7.393418735928005
15786,klingen,bringne,0,11.856739256117079
15782,herben,vernebrde,0,21.40446514553494
11368,fühlet,iezlet,0,7.040410439173381
11362,matrone,ehreeonrnk,0,14.723610772026909
11370,schattet,bestattte,0,12.362013869815403
11348,morgenfunken,todgiertrunekn,0,9.774665541119045
15820,glockenschlage,glpea,0,24.37823380364312
11351,immerdar,ivarka,0,7.3580247561136884
11352,an,anll,0,13.716543197631836
11353,besaiten,zteeni,0,18.039343939887154
15813,mir,liebsbegier,0,7.8273725509643555
15812,liebesketten,singraeknet,0,11.091084268358019
11355,wasserwogen,umzogen,0,6.619115617540148
15805,schier,rezi,0,20.173090087042915
15802,wunderklar,jahr,0,6.473487032784356
15776,lande,baend,0,16.127747111850315
11385,kan,nachtkumnpa,0,12.131568484836155
15745,hinein,mein,0,5.434076997968885
15744,überwunden,sdtnenu,0,12.051928308275011
11387,ziehen,zeenh,0,8.231073803371853
15740,himmelssphäre,äzehr,0,9.950651009877523
15739,rande,straedn,0,18.20988263024224
11391,rührt,verspührt,0,7.143854300181071
15747,trauren,bedauren,0,6.178332010904948
11373,ruht,tuht,0,17.874341434902615
15748,laub,raub,0,5.926061895158556
11383,mächte,rechet,0,11.478789329528809
15772,nachgedenken,knneärk,0,20.187330563863117
15771,gelder,äwlrde,0,10.97487121158176
15769,gesunken,fortgetunrekn,0,7.528165976206462
15765,freudigkeit,ztie,0,19.926242298550076
11378,gesichter,dichetr,0,7.343401352564494
15760,eigen,reigne,0,13.655080795288086
15755,feld,gltlset,0,8.999194039238823
15750,götterschenke,geträekn,0,12.974219481150309
11347,adlerschwingen,klineng,0,11.843588087293837
15901,felsenhaine,rinee,0,13.46631548139784
11302,braut,tuah,0,18.19494194454617
15897,falke,halke,0,4.8713513480292425
15893,brust,mstu,0,25.472689628601074
15891,zierde,üerwd,0,16.2231871287028
15890,wagen,aufzuschlange,0,13.32671398586697
15889,gebeine,bineeew,0,14.744749069213867
15886,ahnen,nnhaem,0,12.64502896202935
15904,zeiten,bestreiten,0,3.5424805217319064
15906,fruchten,juchnte,0,19.46972868177626
15924,heuchelthränen,hnesen,0,12.036283016204834
15921,hunden,stunned,0,17.00052785873413
15920,gegangen,erlengna,0,16.787441041734482
15918,kürtzen,weüntrz,0,13.895788139767117
15917,jahren,götterbaner,0,12.831537564595541
15915,entzündet,wohlgegnüetrd,0,12.762295299106174
11296,schweigt,geetgiz,0,16.96482361687554
15912,verpfleget,beweget,0,6.055865817599827
15909,trat,razt,0,13.933106952243381
15908,gleichen,erriechne,0,12.723481814066568
15905,farbenreiber,eseltreireb,0,11.106603251563179
11308,bringet,beietdgn,0,12.502044942643908
15883,schmecken,decekn,0,14.376037491692436
11312,nahten,tentha,0,21.536179648505318
11334,saal,abendmhal,0,7.253570450676812
11341,gebracht,übedcthar,0,13.632018937004936
15835,blicken,sciehckn,0,17.590621524386936
15833,vernahm,überamk,0,6.646443684895833
15831,morgenröthe,prheepot,0,20.025387022230362
15855,freudigkeit,zufriditehen,0,12.381546709272596
11313,sklave,selacfh,0,12.974789301554361
11315,fieberhöhne,töen,0,10.728231800927055
11316,vollende,dähne,0,8.14940553241306
11317,abgefallen,nlela,0,14.380772272745768
11318,portion,schon,0,7.349795420964559
11320,enden,sendne,0,9.81941400633918
15729,verhüttet,etütwt,0,13.053007231818306
15866,grüne,jeinsut,0,21.089835272894966
11326,weht,hegt,0,9.639390574561226
11327,zinnen,städternenni,0,15.024986584981283
11328,spei,gier,0,16.153400421142578
11322,lachten,betrachent,0,13.581951247321236
15926,ringen,sprinegn,0,13.18162488937378
15726,ertragen,scnaelgh,0,15.07055632273356
11473,frauenzimmern,kümmern,0,6.278771267996894
11474,entzündet,künedt,0,9.70187611050076
15573,scham,rosenkmar,0,10.334216859605577
11475,mähnen,schönen,0,5.536965158250597
15571,sage,eteagrr,0,16.29577128092448
15570,bräutigam,liebesflmam,0,7.974504046969944
11476,verdriessen,versüesns,0,22.819316864013672
15565,art,srtpa,0,8.759139325883654
11482,sünden,verndeinb,0,15.945244206322563
15560,umfliegen,vergnüneg,0,18.329612414042156
15580,ritterinnen,weggennweni,0,16.908465173509384
15582,sterblichkeit,isrtte,0,14.271499527825249
15604,niederwärts,hzer,0,15.004036532508003
15602,sündenfall,nachtigall,0,6.1651631991068525
15594,rätseleier,ieefrr,0,8.025484032101101
11466,günnen,verennrin,0,5.522281805674235
11468,sinnen,zerrinnen,0,8.489043765597874
15557,hören,beschwören,0,5.267430782318115
15517,nassz,hazss,0,13.975815561082628
15515,vergossen,verdrosens,0,9.51331885655721
15514,versagt,esgktal,0,10.726791911655003
15513,scheu,une,0,23.377486334906685
15503,wischen,erfrhsneci,0,23.462191263834637
15523,schaust,brsaut,0,24.201955159505207
15528,busenband,entsnwdcah,0,14.037410736083984
15550,gekauert,schautre,0,14.527565956115723
15549,überein,ynse,0,17.10996193355984
11488,auszurotten,verspotten,0,5.783159971237183
11490,vertheidigt,beiedgti,0,13.823892911275228
15545,mondenlichte,geteshic,0,13.931236796908909
15540,fluges,mantesleugb,0,19.172733306884766
15535,lustalleen,geenhes,0,20.395179324679905
15534,dort,rtoba,0,11.37391111585829
15532,verleitet,bestiteter,0,12.254290262858072
11500,friederich,ewgiilhc,0,17.962119314405655
15609,raubens,glaubnes,0,8.595435195498997
11454,sternennacht,shathcc,0,26.658840815226238
15690,ergetzet,ereettsz,0,8.692681789398193
15688,verheeret,verehtzre,0,11.497325208452013
15687,vergangen,umngfaen,0,9.024945471021864
15686,degen,erlegne,0,15.48862107594808
11414,gefressen,veresnmes,0,11.295892106162178
15682,bücken,schekcmnü,0,13.859960661994087
15681,lilgen,iltgen,0,11.058374298943413
11417,gefunden,hunden,0,5.6904760466681585
15677,geniessen,esnsmü,0,13.390054808722603
11409,hergeritten,abgeschtitner,0,14.930386437310112
15722,lamm,feuerschwamm,0,6.906884378857082
15721,heeren,geenwreh,0,13.70364957385593
15712,wonn,bronn,0,5.28842306137085
15711,kraft,zusammengafftre,0,17.806721687316895
11403,entsiegeln,zauberspeelign,0,13.713025305006239
11404,folgerungen,gnuezn,0,12.770839320288765
11407,lassen,ansichmassen,0,5.43804833624098
15701,betrogen,ggenoeb,0,19.54672442542182
15699,erkennen,enennr,0,15.064838409423828
15637,bozene,cenhsö,0,15.62983618842231
15634,erwachte,lheatc,0,17.778104464213055
15629,schäffelein,schnei,0,11.993206448025173
15623,ersteigen,zeiegn,0,5.178544812732273
11448,bräute,jubelgltäeeu,0,15.80439673529731
15617,trost,rtsebo,0,21.447843551635742
15640,weinen,enendi,0,16.51859442392985
15643,fieber,vebüorr,0,13.005366325378418
15644,streite,leuet,0,11.691315544976128
15669,bekümmern,trümmern,0,6.175976700252956
11422,verwinden,finend,0,14.64203511344062
15665,fassen,verlasnse,0,16.080401314629448
11424,einzigwahre,wunderklrea,0,10.69455787870619
15661,safft,weggerafft,0,6.509810288747151
15727,gebeinen,weinen,0,4.768024497561985
15658,malen,zahlne,0,11.02034616470337
15652,einschrauben,arebun,0,11.27786382039388
15650,art,offenbtar,0,9.126202265421549
11432,süsse,gsünsee,0,25.693567699856228
11433,ewigkeit,bestreit,0,7.218650023142497
11291,schöne,ehnö,0,12.105255391862658
11290,rütteln,schülntte,0,10.042354159884983
16219,entzwey,tyrannye,0,15.775150934855143
11133,widerkehren,ehenr,0,10.590805583530003
11135,gegerbt,gefäbtr,0,14.125929090711805
11136,ruhe,trueh,0,15.852030754089355
16212,pein,nies,0,24.44484265645345
16207,zugehen,zuversteehn,0,9.025081740485298
11142,war,sah,0,8.698274188571506
11144,gier,rüt,0,22.295846515231663
11126,wald,aufenthtla,0,15.182946311102974
11106,steigen,nigeer,0,15.540488349066841
16255,ergehen,reednh,0,22.5315973493788
11108,mond,boethln,0,16.06335841284858
11113,zwingt,dritng,0,15.676548639933268
16246,nach,zerbrhca,0,11.058867454528809
11117,wetterhahn,hindaostn,0,12.091121991475424
11118,geschwellt,efld,0,17.38677109612359
16236,untergangen,wangen,0,7.328028837839763
16232,sommertage,aegpl,0,13.430260870191786
16199,türkisen,iewesn,0,4.056142939461602
16166,hüten,wüthne,0,11.938625944985283
11168,toben,dronbe,0,14.256846215989855
16162,trage,plgae,0,12.210818979475233
11170,locke,marmorblokec,0,11.735157118903267
16159,armumfassen,zumirasnels,0,18.60937425825331
16158,plagen,todesalngke,0,19.807050493028427
11171,beygesezzet,ergeztze,0,10.212834040323893
16156,decken,erwecnke,0,19.23343340555827
16155,guten,wohlgemtenu,0,11.884335994720459
16152,lichtgestalten,hnatle,0,15.510842641194662
16151,webt,schwtbe,0,19.718834982977974
16172,auffstöllen,fölnel,0,12.749245219760471
16193,reutersjungen,gezwunnge,0,13.967492951287163
11149,glücke,bubenstüeck,0,9.930041684044731
16190,mein,marmeetslin,0,14.839934137132433
11151,geweyht,zeit,0,7.7454543643527565
16188,selinde,seufzerwiedn,0,18.1184204949273
16185,behalten,veraletn,0,5.736928833855523
16184,bey,schäfeyer,0,12.255064699384901
11154,namensschein,ien,0,9.804775344000923
16180,gelesen,verwense,0,13.804884910583496
11156,welt,aufgeetllst,0,17.71121491326226
11157,katzengrau,haidefuar,0,10.207348028818766
11161,jahren,hinearhnf,0,16.004707866244846
16173,befohlen,enhlho,0,16.789129469129776
16341,betrübet,ereigbte,0,17.020506540934246
16340,tanz,firlefzna,0,20.863212797376846
16338,verblümen,ehümrn,0,9.483834690517849
11056,schicksalschlägen,wegen,0,7.9276919100019665
16334,streit,weit,0,6.672937817043728
16331,ade,ese,0,6.799963739183214
11063,stoh,io,0,8.335065947638618
11068,binden,empfinedn,0,5.775416771570842
16319,preis,mias,0,9.01964251200358
11033,fernab,rbag,0,14.319512473212349
16372,leute,eeitw,0,18.62666914198134
16370,gesicht,spricht,0,7.133213043212891
16366,welt,gesttle,0,13.180735482109917
11040,grund,dunk,0,12.604166984558105
11043,bitterkeit,unverwesenheti,0,20.368350346883137
11044,vberwunden,gebunnde,0,18.895265314314102
11045,finsternissen,umschlenisse,0,9.181242916319105
11047,florenz,enrzlo,0,18.878170119391548
11070,frauen,abendgraenu,0,15.947302924262154
11072,freude,wedey,0,11.045219527350532
16280,verbracht,verhawtc,0,25.738108952840168
16279,offenbahrung,verwnrhgua,0,17.615847057766384
16278,cypresse,essnä,0,10.794265958997938
11091,gesteht,htfel,0,15.940860642327202
16269,entweichen,gnadenzceneih,0,20.13805103302002
16266,erröthen,todesnöenht,0,15.659509446885851
16265,probe,lbeo,0,21.260936631096733
11098,gras,sla,0,13.036897765265572
16284,drohe,frohe,0,5.825747648874919
16288,gewonnen,geronenn,0,6.3379777272542315
16314,fertig,gewäritg,0,15.307543648613823
16313,erfüllt,zuspillt,0,7.2532196044921875
11077,verstehn,geschneh,0,13.207354439629448
16304,geriesel,wiesle,0,9.119558175404867
16299,bothen,ttneod,0,21.485721164279514
16298,rosenblume,heilimetugh,0,17.078394571940105
16297,auff,vfofual,0,14.885002083248562
16295,brathen,rathne,0,11.363464302486843
11087,meer,eernih,0,19.75719239976671
16143,beweget,geleegt,0,15.06425592634413
11242,erstach,sprhca,0,11.272763782077366
11243,anzuhören,verhrneke,0,17.91856617397732
16004,blätter,vettre,0,10.983373112148708
11249,verschmerzen,herezn,0,5.792652818891737
15998,gediehen,verlienhe,0,13.915342754787869
15997,qvälen,flenhe,0,9.64122724533081
16013,nahm,chmsa,0,9.973401493496365
15991,heer,hrem,0,15.66048198276096
16014,ungeheuern,rubinenfeuren,0,7.650614129172431
16016,hertzen,kenzter,0,16.027328067355686
16035,gehäuse,eelsi,0,15.680712170071072
16030,ziehet,entflieeth,0,6.38465142250061
11234,soldaten,netaht,0,22.593355920579697
16025,mann,begnan,0,8.456142531500923
11253,fahnen,mahenn,0,9.704759862687853
15987,umkreist,aufgespesit,0,16.72894721561008
11278,erschreyn,stien,0,10.532255437639025
11284,sohn,sündenthorn,0,12.128850036197239
11286,machen,eharcn,0,13.150520854526096
15939,throne,loehn,0,11.856608284844292
15938,seiden,kenlide,0,15.244579315185547
15936,keil,hintertheil,0,7.805630048116048
15934,umgeben,snebtre,0,21.138140572441948
11289,bürgermeister,hergereisetr,0,7.0982833173539905
15954,nerenen,söncenh,0,17.65122275882297
11260,heerde,edrwe,0,9.471696747673882
11263,sehlen,vernlmhäe,0,9.651116689046225
15975,stemme,scmleehm,0,15.443578190273708
11266,adelinen,erschieenn,0,7.251658757527669
15970,gästegedränge,leichengeeprngä,0,10.72020869784885
15966,zusammenfügt,venggtrü,0,15.964836650424534
15965,hinaus,vaterhasu,0,19.101031197441948
15963,stand,schwanahennd,0,9.856228722466362
15961,morgenstunde,usnde,0,6.5944498380025225
15957,gedeyen,erfeneur,0,17.396881739298504
11270,thalen,strahnel,0,9.552174674140083
16047,getreibe,mondenscheieb,0,9.559468746185303
16114,tor,hervro,0,13.909407403733995
11192,gedult,hodl,0,12.243506537543404
11193,frage,klgea,0,13.336545732286242
16100,planetenlauf,afu,0,19.03940380944146
11199,wetterwillen,stillne,0,10.213257206810844
16098,korallenspitzen,sitnez,0,24.705428547329372
16119,gleien,heein,0,16.884297582838272
16097,alsgmach,erbehcla,0,12.686902946896023
16120,auserwehlet,verethäml,0,10.404470125834147
16141,strahl,qulaa,0,9.077389584647285
11180,einsamkeit,ziet,0,16.484096633063423
16138,hier,schrie,0,20.1342962053087
11182,gesänge,stnereg,0,12.003973484039307
16131,erschwungen,zgunne,0,13.173487875196669
16128,wanken,geisblattrankne,0,16.166919708251953
16127,munus,jejuusn,0,18.908155229356552
16126,gebeten,treten,0,4.711910009384155
11186,wein,töchterlein,0,8.116113291846382
16095,plagen,nachzausegn,0,8.838185628255209
11215,nachtigall,wiedrlaehl,0,10.082681390974257
11217,schafe,slhecfa,0,18.865571869744194
11219,bekannt,vatdelnra,0,16.193675465053982
16058,lufft,gerutff,0,15.449906349182129
11220,weicht,deucth,0,20.684061262342667
16067,gewähren,beschehner,0,14.24304813808865
16069,stahl,aml,0,11.30811489952935
16093,dein,neis,0,15.268754217359755
16092,bestand,hdan,0,9.392513540056017
16091,schmeisset,wegreisest,0,13.332860310872396
16090,sehen,nerhde,0,13.974315219455296
11201,nächte,bräcthe,0,6.764250914255778
11203,lohn,hhon,0,6.433860619862874
16085,rein,aihn,0,11.922857178582085
16081,regieren,nzriee,0,23.012358771430122
16080,mager,schwareg,0,14.844392034742567
16073,hayn,seny,0,21.105504247877334
11211,verachten,betrcnhaet,0,22.61415852440728
15497,gang,fagn,0,9.566516505347359
14917,gethan,habn,0,14.103906419542101
11823,lauben,tarnbeu,0,16.41212060716417
14915,begehren,aehern,0,6.6064346631368
14913,zergehen,stenhe,0,12.155896875593397
14912,wiesen,nienes,0,20.151015599568684
14908,dergestalt,bald,0,7.143728786044651
14904,flächen,bäcneh,0,18.043174107869465
14902,witze,tseiz,0,21.778430620829266
14920,vor,strapo,0,16.616560618082683
14921,schwerigkeit,streti,0,22.772329754299587
11820,gestanden,fanend,0,15.725035508473715
11806,matronen,belohnne,0,10.44533560011122
14943,beschattet,kindbesetattt,0,12.879895899030897
14939,klänge,stgernä,0,14.944678518507216
