word1,word2,rhyme
tod,blutvergiessen,0
nach,entbrach,1
nickt,mich,0
kan,angethan,1
kälber,allein,0
bin,nachbarinn,1
jahr,barke,0
krank,entlang,1
heit,erden,0
strecken,selinde,0
erfüllen,erfüllt,0
sollt,geschichte,0
mich,gegen,0
schwächet,gesäugt,0
verdrieen,alleweil,0
mu,scherz,0
zieles,uberwinder,0
see,fee,1
kläglich,vnsäglich,1
seel,seitenhöhl,1
pilgerwandel,streiterhandel,1
verdencke,jedermann,0
seyn,erfreuen,0
fröste,augemahlt,0
gesang,mahnen,0
hauffen,ruhm,0
wiederhall,überall,1
wahr,neiden,0
besah,sylvia,1
waren,glaube,0
widerstreben,linderung,0
will,flegelstiel,1
haus,schlimmer,0
beugt,vatikan,0
jungfernhonigseime,seidenwolle,0
welt,hörner,0
waren,sich,0
raum,erden,0
sorgen,freudenmorgen,1
orchestretusch,geigen,0
orten,herren,0
sinnen,stern,0
erschallen,vasallen,1
nie,getauchet,0
erschrecket,verdecket,1
meer,her,1
schlu,mu,1
nur,schöne,0
vergnügen,angelegt,0
inquisitenblässe,despotenschlaf,0
bedeuten,leuten,1
seyn,führt,0
pennal,bahre,0
erfreun,küssen,0
scherzten,reben,0
seyn,ein,1
dir,hin,0
dir,mir,1
eingeschenket,mu,0
gefallen,messen,0
fehlt,hüner,0
ein,untergang,0
zeit,ewigkeit,1
hülle,luft,0
blau,lau,1
sie,helikon,0
tauben,hauben,1
aufgeschnitten,glitten,1
schwer,weltgebäudes,0
wol,thut,0
wein,flüssen,0
süt,stande,0
gitter,entfloh,0
erglänzt,farrenkrautbekränzt,1
ein,erschein,1
paar,war,1
pierinnen,drang,0
thun,nun,1
genommen,trübesand,0
hand,bekannt,1
erfreut,vollkommenheit,0
an,an,1
gestreut,verneut,1
dafür,besen,0
mann,kan,1
durchlohn,hohn,1
beschönen,nachzugehn,0
schafft,gewart,0
dorthin,gewinn,1
länge,drehen,0
umzugehn,bewusst,0
glut,stunden,0
binden,empfinden,1
fieberträumen,anger,0
stehn,christo,0
zelt,hält,1
ab,brannte,0
nichtverderben,haar,0
zergehen,seyn,0
gedacht,sachen,0
euch,mutes,0
abgethan,nicht,0
nacht,winken,0
verdringen,most,0
ergötzlichkeit,ergötzlichkeit,1
gab,grab,1
fand,diehyder,0
kind,sind,1
paradieseswelt,erhelt,1
macht,kan,0
betrügen,lügen,1
sakristan,herein,0
thränenurne,lieder,0
fürsten,tapferkeit,0
ist,frisst,1
gehauen,portal,0
versühne,raub,0
gedanke,zanke,1
fünklein,seyn,1
ort,mord,1
verloren,mitternacht,0
fest,küssen,0
band,hand,1
sich,dich,1
straen,an,0
leyern,dingen,0
todtenuhr,sterne,0
jungfräulein,klein,1
lang,erreicht,0
ehe,daran,0
zornes,verwehrt,0
tod,blutigroth,1
gern,cho,0
streitern,leitern,1
brauen,dar,0
lust,bewust,1
lenden,seyn,0
hegen,ein,0
todtenhau,zeit,1
seyn,ein,1
verstecken,übersehn,0
nicht,bricht,1
traut,haut,1
denket,versenket,1
gekampfft,gedämpfft,1
geglimmt,seiden,0
seiden,kleiden,1
ruh,faust,0
betrügen,lügen,1
ein,seyn,1
a,dra,1
hier,abendroth,0
gukäugelein,erfahren,0
sonnenfülle,meeresduft,0
lauffen,hauffen,1
entsagen,kron,0
todesbeben,umweben,1
nach,stirne,0
vorbei,prügelei,1
wollust,ehr,0
sey,zion,0
gelegt,sterblichkeit,0
zeit,schäumt,0
zinnen,sinnen,1
porte,worte,1
minen,grünen,1
reiten,ich,0
walten,alten,1
wiederhall,lüften,0
bauen,anschauen,1
genik,ist,0
versagt,verbotenfragt,1
libethrinnen,thon,0
nach,mitten,0
führn,seele,0
moschee,nützt,0
künnen,sinnen,1
krei,wei,1
aechtungsschatten,fregatten,1
heldengeist,knüpfend,0
ab,spöttereyen,0
jahren,erfahren,1
mueth,bluet,1
likör,henkelöhr,1
gezogen,stund,0
herzen,land,0
schalmei,umschlingt,0
hertz,grossenhauffen,0
schlacht,schlagen,0
flammen,beysammen,1
thränen,wähnen,1
getön,mirtenbüschen,0
vermieden,frieden,1
lauf,beet,0
begehrte,fährte,1
verderben,schwerd,0
kan,gespenster,0
feldschalmey,lohn,0
ungenad,huld,0
leiden,neiden,1
fröhnen,schönen,1
rauben,beschäftigung,0
leben,geben,1
cur,spur,1
goh,nit,0
gedanken,franken,1
schrecken,bedecken,1
eingedrückt,erblickt,1
träumt,aufgethürmt,0
rauscht,lauscht,1
werth,hassen,0
ro,gebrochen,0
erdengüter,weltgebieter,1
bitten,ungeheuern,0
noch,joch,1
ein,seyn,1
verschwinden,gru,0
innen,blumenbrünnen,1
schrieben,latein,0
frist,sehen,0
nebukadnezar,borne,0
stammte,gefällt,0
tag,dunst,0
heut,beut,1
uns,duns,1
zugelenkt,gedenkt,1
hände,wände,1
zeichen,gestreut,0
dreye,haus,0
kähnen,thränen,1
brust,schnee,0
entzwey,frey,1
oberherren,ein,0
pfützen,gemacht,0
wich,bogen,0
welt,leben,0
dringt,entspringt,1
seyn,seyn,1
liljenfeld,hält,1
gegangen,wangen,1
leben,geben,1
geschworen,schwört,0
liecht,sonnen,0
wüste,müste,1
bürde,würde,1
flur,unerträglich,0
todesnöthen,redligkeit,0
hat,friedensstadt,1
nieder,wieder,1
an,getahn,1
dictum,pictum,1
herüber,trüber,1
schläget,sinn,0
grüen,ehret,0
ungefüllt,stätte,0
ritterschafft,thun,0
stunden,empfunden,1
tanzt,rhein,0
geld,welt,1
nit,bitrübt,0
gedränge,nach,0
gemüt,geglüht,1
umgeben,verlassen,0
erblassen,bräute,0
liegen,las,0
zersprungen,weh,0
noth,koth,1
hörbar,ehrbar,1
färben,verderben,1
durchschritt,sagen,0
schön,stehn,1
approschieren,miniren,1
klar,jahr,1
wäre,gehöre,1
winkt,wand,0
ares,flammt,0
hold,zartenaugenliecht,0
gemüth,lieder,0
verdru,mu,1
kund,kann,0
daher,schwer,1
licht,verspricht,1
verwehet,kerckerfrey,0
gast,hast,1
sehn,beklagt,0
lust,steg,0
handgefasset,hasset,1
taufen,gewand,0
wahrheitsender,segenspender,1
wampe,schlampampe,1
apfelsinen,gänsefleisch,0
vergehen,auferstehen,1
jammerblicke,zurücke,1
untergehen,orte,0
schön,gehn,1
beben,hell,0
kirchhofmauer,wermutstrauche,0
leben,reben,1
singet,wohlgelinget,1
spiel,scheiden,0
alten,stundenlang,0
beglückt,ungeduld,0
gebracht,macht,1
steinmühle,thut,1
wohlgemuth,guth,1
wolkengu,pracht,0
bedenckt,schenckt,1
glänzt,triften,0
durchflossen,sprossen,1
stehn,zihn,0
entspriesse,betrübte,0
erde,werde,1
ichein,käyserseyn,1
himmelspracht,nacht,1
verleihe,weihe,1
kaltgrimmiglich,versprochen,0
ehemann,kind,0
wonne,sonne,1
aufenthalt,durchwebt,0
seyn,ein,1
gemein,mache,0
seyn,doppeldafft,0
betrüegen,wiegen,1
weihn,seyn,1
klang,preis,0
wort,doch,0
grüen,schlieen,1
thür,für,1
legt,trägt,1
ein,schein,1
heldenmuth,gut,1
berathen,gottesman,0
canaan,kan,1
einmal,jahre,0
erbitten,hütten,1
schritten,hat,0
feldern,brauch,0
wiederkommen,abgenommen,1
kammer,friedensport,0
macht,magd,1
runde,auferstehn,0
stab,bieten,0
hetzt,fallen,0
soll,apoll,1
sey,heucheley,1
zwergen,bergen,1
erreicht,lied,0
um,herum,1
stielt,lüste,0
gebracht,klagen,0
unterthan,führet,0
sonne,mägdelein,0
schafft,liedern,0
beygewohnet,frucht,0
gelenket,schenket,1
ziert,schmirt,1
auf,heraus,0
gethan,sind,0
sprechen,brechen,1
geschrieben,lieben,1
tröwen,schaf,0
weint,turteltauben,0
gesungen,gelungen,1
hoffen,zugeschickt,0
liegen,wiegen,1
menge,hand,0
schuld,spüren,0
wolbetagtegreysen,ehrerweisen,1
hielt,eisesfalle,0
falles,au,0
sinnen,himmelszinnen,1
wettgesange,gro,0
bezeigen,verschweigen,1
entweicht,verlohren,0
vermuthen,niedrigkeit,0
glänzt,bekränzt,1
salome,trägt,0
liebesflammen,ein,0
kan,gethan,1
verlor,früh,0
erblickt,erschrickt,1
streit,widerkehren,0
lahore,mähne,0
erkandten,abgegangen,0
bissen,ein,0
sakristan,ist,0
über,ihm,0
stunde,wangen,0
herz,schmerz,1
angeschaut,baut,1
leuchten,verschränken,0
zischen,sündengold,0
lust,must,1
machet,lachet,1
ziehn,verschicke,0
leben,hegt,0
baar,gar,1
die,war,0
flügel,giebt,0
zeigen,tand,0
quillt,erfüllt,1
stund,wangen,0
dar,war,1
capelli,ampc,1
an,mann,1
ohren,frieden,0
fliesset,szyten,0
bekennen,brennen,1
exempel,tempel,1
hinaus,haus,1
blind,wafen,0
erkennt,getaufft,0
gesund,mund,1
verspricht,sinnen,0
witt,luft,0
sohn,schon,1
wut,geschieden,0
hurrah,da,1
bemüht,lied,1
an,schuld,0
angeblickt,schmückt,1
lag,mag,1
wonne,hinein,0
leben,leben,1
stolz,gefechte,0
rey,bey,1
thier,schier,1
angebauet,schauet,1
fallen,schallen,1
verloren,neid,0
chöre,gottesheere,1
durchflossen,aufgeschlossen,1
werthen,seyn,0
süss,paradies,1
urian,an,1
schelmenmund,kund,1
aufgeben,seyn,0
ausgerissen,nachgeschmissen,1
verlassen,hassen,1
sprich,fürchterlich,1
hertzen,liebesschmertzen,1
schicken,beglücken,1
einigkeit,zeit,1
sternenschaar,morgenklaar,1
leyd,ewigkeit,1
blätterrahmen,damen,1
seht,versteht,1
flo,schnob,0
nimmer,schimmer,1
wacht,sylvesternacht,1
wein,trinken,0
seyn,scheide,0
gefährden,werden,1
echt,recht,1
grab,ab,1
machen,entzünde,0
sinn,gewinn,1
ein,wil,0
bürde,erkant,0
zeiten,seiten,1
jammer,kammer,1
gerne,sterne,1
wohn,belohnung,0
grab,gab,1
miniren,behält,0
leiden,neiden,1
jahren,wei,0
geschicht,jahre,0
betten,an,0
drehten,reihentanz,0
geschickt,gepflückt,1
regen,kind,0
kaum,raum,1
werden,ergiebt,0
niederflieen,schlummerstatt,0
geschwätze,billigkeit,0
schlund,hund,1
abzuziehn,schein,0
klingen,umzubringen,1
ergiebet,ruhn,0
hält,sey,0
lo,scho,1
winkelgassen,fassen,1
erquick,da,0
wohnen,dionen,1
ein,pflicht,0
zurückgebeugt,fleugt,1
mich,mich,1
her,heben,0
gemacht,bracht,1
compagnie,früh,1
gestirn,prachtieren,0
haus,bäumen,0
umfat,auserlesen,0
vermählet,vertrag,0
allen,sey,0
nicht,gericht,1
schnell,brannten,0
philister,register,1
kräht,herein,0
späten,beten,1
ihm,ruhm,0
wagen,tragen,1
trauet,bauet,1
tritt,mit,1
getahn,zehen,1
kann,ein,0
himmel,getümmel,1
treugesinnt,kind,1
an,erden,0
kunst,dunst,1
erwacht,sehen,0
bot,ernst,0
schauen,vertrauen,1
wut,glut,1
liebe,triebe,1
felder,gelder,1
rächer,köcher,1
schone,throne,1
kan,daran,1
dienen,erkühnen,1
trost,jost,1
see,gefroren,0
lag,nacht,0
welt,feld,1
luft,winde,0
schlehenstrauch,au,0
neigt,gemacht,0
reh,gartenklee,1
seyn,geben,0
haus,aus,1
gesehen,nachzugehen,1
schlangen,hangen,1
empfohlen,sagen,0
freund,nennen,0
pfand,lufft,0
tracht,dämpffen,0
geliebt,flammen,0
polstersitze,witze,1
tantz,schwantz,1
weise,erhitzt,0
seyn,ein,1
starben,tage,0
lied,flur,0
sonne,glück,0
hart,geberden,0
brand,schaal,0
gestriten,zugebiten,1
wieder,glieder,1
ist,erfahren,0
zierde,geist,0
sinnen,hinnen,1
schafe,schlafe,1
untergang,klang,1
quillt,gestillt,1
schmertz,entzwey,0
tantz,jungferkrantz,1
peinigt,vereinigt,1
woche,loche,1
erbaut,vertraut,1
wei,dancken,0
bohne,enanderno,0
gethan,an,1
geregt,schlägt,1
theresia,vonallen,0
wieder,land,0
bewusst,flieht,0
klein,mägdelein,1
faust,saut,1
pirsch,tod,0
minder,kinder,1
ruhm,ehren,0
still,eben,0
noth,brod,1
erbe,vollbracht,0
mark,geschlecht,0
wohlergehen,ich,0
monarchie,despotie,1
beqvemt,beschämt,1
schmerz,schlagen,0
blühen,fliehen,1
schlagen,schlagen,1
blies,haaren,0
sterngeschmückte,dunkel,0
ein,zuverröhren,0
mann,kan,1
gebot,rebelle,0
hebt,gefild,0
gemeine,liebesbitte,0
fieber,kommen,0
hand,umgeben,0
sachen,machen,1
schützt,unausgesöhnten,0
verflossen,zeit,0
kan,bemühen,0
dafür,geben,0
dir,mir,1
umschwebt,hebt,1
kräncke,dir,0
saiten,fiel,0
bleiern,feiern,1
wei,prey,1
mann,ertheilen,0
u,bein,0
zweck,sichten,0
schlo,ro,1
räumen,gekannt,0
wagen,rütteln,0
femme,thron,0
seyn,auen,1
kam,zahm,1
schaut,vergehen,0
ane,wir,0
stutzt,hand,0
gepriesen,an,0
sahn,geküt,0
brauch,auch,1
hall,schall,1
werden,auen,0
geziert,entführt,1
ein,ein,1
tantz,freüde,0
tagen,tragen,1
gegangen,umfangen,1
erworben,frucht,0
flammen,sein,0
scheunen,greinen,1
zeiten,bereiten,1
noch,gehabt,0
euch,reich,1
zahn,reiche,0
auszuschuhen,land,0
stunden,hervor,0
aus,nieder,0
sehen,zehen,0
pein,sein,1
rachgeberde,erde,1
doppelkinn,sinn,1
schwingen,bringen,1
lacht,macht,1
ringer,empfahn,0
kind,benedeien,0
thor,empor,1
gelegt,bewegt,1
brechen,entehrt,0
widerstehen,viel,0
zwingen,springen,1
speit,glockengeläut,1
türken,wirken,1
himmelstracht,pracht,1
sterben,entferben,1
leben,schön,0
verrostete,verborgen,0
winde,kinde,1
schenken,kränken,1
verschertz,begehn,0
nieder,wieder,1
trostesbar,aar,1
veracht,geneiget,0
hut,ruht,1
tagt,versagt,1
ihr,für,1
bleibe,frage,0
nicht,bricht,1
gleich,wangen,0
entweichen,zeichen,1
laben,laden,0
stehn,sehn,1
gebrause,regen,0
wehrt,stehlen,0
gepregt,ruhm,0
wehen,arbeitruhn,0
trauern,traut,0
haare,ein,0
brust,ermessen,0
pein,umfangen,0
minneglücks,nonne,0
umwallt,lichtgestalt,1
frey,preist,0
war,nahm,0
reisen,verlieben,0
feuer,bogen,0
letzt,ergetzt,1
hirt,wird,1
seyn,ein,1
bewegen,fort,0
plagt,klagt,1
vergebens,begraben,0
kamen,gezehlt,0
zersplittern,schüttern,1
freudenmahl,ihrelieder,0
dran,schleichen,0
tag,mag,1
erdenthale,male,1
welt,kürtzen,0
du,ruh,1
betrübet,überall,0
klingt,buch,0
gequält,haus,0
zucht,zuflucht,1
lieben,dornenbahn,0
frist,zu,0
herzen,schmerzen,0
fest,lät,1
singen,frost,0
versäumet,geben,0
reihen,gut,0
schweben,geben,1
nähen,theatersaal,0
schon,hohn,1
scherz,kümmernissen,0
augestossen,bekümmernü,0
gepräget,empfangen,0
empfohlen,wiederholen,1
wil,dingen,0
gebeugt,steigt,1
wochen,ruhm,0
beygelegt,schlägt,1
nichten,trabant,0
wach,neiden,0
weisen,trank,0
schnee,weh,1
gestell,hell,1
hand,fand,1
liegen,bubenstücke,0
geigen,zweigen,1
gleichen,wunderzeichen,1
gebrochen,beehret,0
beschert,winde,0
an,plan,1
behend,kinderschuhe,0
bewehrt,verzehrt,1
ich,dich,1
stillen,füllen,1
wancken,labyrinth,0
domitiane,plane,1
an,angericht,0
nicht,spare,0
gütte,gemütte,1
frog,trog,1
wunden,munden,1
gleich,königreich,1
gehege,wege,1
mann,beneiden,0
hand,gewand,1
schinder,armenwagen,0
bin,zieyn,1
lipppensafft,geschafft,1
stecken,leyd,0
boden,moden,1
anzusagen,feuerwagen,1
reit,willen,0
aufessen,frommen,0
erkohren,berief,0
gar,sohne,0
ersezt,jezt,1
nachzulernen,kan,0
erden,werden,1
weiden,ruh,0
kennen,zehen,0
geschlungen,vollermaienpracht,0
zeugen,feigen,1
goldgestickt,herniederblickt,1
hertz,schmertz,1
trof,hof,1
vergleichen,an,0
weiten,ergraut,0
verschwunden,gefunden,1
her,schwer,1
diamantenfuncken,gesuncken,1
hie,paradies,1
centnerlast,centnerlast,1
verschweigt,bluhm,0
plage,tage,1
noth,fällt,0
wären,bekehren,1
thun,schlägt,0
sachen,gedencke,0
erlauschen,rauschen,1
engeln,stengeln,1
leid,erfreut,1
entgegen,nachtigallen,0
macht,bewacht,1
werden,erden,1
kan,an,1
grabe,kridlermordgeschrei,0
süd,erkennen,0
bang,trommelklang,1
umbgeben,seit,0
fell,gesell,1
mancherley,sey,1
herde,erde,1
brust,lust,1
herz,hinaus,0
verhöhnen,sehn,0
verblendet,lassen,0
besteht,poet,1
singen,summen,0
augenstrahl,gönnt,0
ruin,matten,0
gewissen,entflieh,0
achat,flügelthüren,0
schäferey,geschlichen,0
höhen,sehen,1
nennen,sohn,0
jung,genung,1
getümmel,erschol,0
gehn,sündelos,0
wiese,louyse,1
heut,bestreut,1
wall,schall,1
liebligkeit,ei,0
gedanken,sanken,1
wund,fu,0
lauff,auff,1
mue,grue,1
gethan,plagen,0
hinweg,zweck,1
dich,geschehen,0
seyn,thür,0
frommen,fechten,0
gefahr,erschreckt,0
schäcker,marcipille,0
gezogen,betrogen,1
kan,werden,0
verstehen,einzugehen,1
morgen,nacht,0
seiten,gelegt,0
hügel,spiegel,1
winde,mädchensang,0
hand,erfüllen,0
lust,brust,1
reich,schlachten,0
verödet,flötet,1
geritten,bitten,1
raum,liegen,0
umlaubt,blüht,0
klaget,lät,0
darauf,stark,0
besorgt,horcht,1
seyn,natur,0
käfer,blumenelf,0
kan,dran,1
gut,thut,1
zittern,sausen,0
rose,rose,1
aufweichen,flut,0
ein,bein,1
brausen,pausen,1
lüste,offen,0
du,ruh,1
an,zeiten,0
kind,wind,1
thienen,rasch,0
hurre,schnurre,1
schnee,blut,0
verwundert,plunder,1
gotte,wie,0
gotteslamm,büsse,0
entlang,ringen,0
ziehen,feld,0
erfüllen,geht,0
erhöhn,beziehn,0
winke,gehen,0
getrieben,versehren,0
verbaut,erlauschen,0
führt,zihrt,1
plan,lebensbahn,1
fluten,ruhten,1
gränzen,schlafgemach,0
gehn,herrligkeit,0
erdenfette,sternenfeldern,0
starrt,haar,0
mut,knecht,0
lettern,brettern,1
tahl,zahl,1
hertz,stehn,0
dein,vergebens,0
allein,wahne,0
tausendschön,höhn,1
pflaum,ging,0
siegesbinden,grab,0
frucht,gehöre,0
leben,lust,0
nun,thun,1
wehrgehenke,gedenke,1
entzündt,flammen,0
krippen,lippentwir,1
leid,durchgebracht,0
zinnen,städterinnen,1
bekehr,orakel,0
gro,herflo,1
erdenball,nachtigall,1
bestricket,sü,0
ich,quälen,0
lachen,quälet,0
verbannet,da,0
trauen,tuhn,0
send,mann,0
hoffnungswesen,lesen,1
bahn,welt,0
jüngst,bezirken,0
pretieux,stö,1
ein,seyn,1
gereist,geist,1
pracht,märchen,0
herrlichkeit,zeit,1
dienen,eigennutz,0
leben,beben,1
seyn,ein,1
süsse,genüsse,1
mein,seyn,1
getreten,schaffen,0
flammt,stammt,1
methode,tode,1
anstecket,erwecket,1
besuchen,grünen,0
golden,dolden,1
seyn,lehren,0
hoffen,offen,1
lesen,verwesen,1
sage,frage,1
ab,gab,1
wohnt,belohnt,1
her,her,1
saget,gleich,0
unvollkomne,hin,1
wollustbecher,schrancken,0
noch,hat,0
schöne,rotte,0
beigemache,erwache,1
blickt,züge,0
hertzen,hast,0
ging,ging,1
verfahren,haaren,1
verehrn,besinnen,0
ball,an,0
fascikelsatt,brate,0
geschwinder,ueberwinder,1
gruft,luft,1
saaten,edelthaten,1
geist,verdru,0
entfloh,saitenspiel,0
alt,kalt,1
träumerein,bringen,0
pfeil,heil,1
schäferinnen,beginnen,1
recken,auszustrecken,1
nicht,nicht,1
denduft,her,0
ergossen,jsrael,0
gespeiset,stieg,0
geworden,nicht,0
aufzulösen,scherz,0
brauen,niederthauen,1
stein,seyn,1
ehren,mehren,1
sehn,seyn,0
seele,schwele,1
burgund,hund,1
fehlt,zu,0
ja,da,1
brunst,gunst,1
setzt,wallen,0
zwingen,dringen,1
sprüht,lied,1
empor,vor,1
ihr,verderben,0
mehr,versprühen,0
nil,tod,0
leid,erfreut,1
verachtet,gauch,0
an,kan,1
recken,gefunden,0
wälderschein,ehren,0
gesang,an,0
bild,drücken,0
sohne,krone,1
herbey,sey,1
natur,umgiebt,0
vaterland,meine,0
sinnen,stunden,0
gesicht,spricht,1
gethan,fragen,0
bild,gilt,1
gust,erkiest,0
geschrieben,üben,1
myrthen,erklang,0
schlüsse,küsse,0
zwar,war,1
zungen,umbrungen,1
geborgt,gesorgt,1
fliest,giest,1
angenehm,beqvem,1
fischerey,fischerey,1
trallen,gefallen,1
dornenbahn,kan,1
zurück,entlaubt,0
bewahren,hungerjahren,1
zeichen,rein,0
seiden,nur,0
warten,froh,0
feuer,leyer,1
wehn,sehn,1
ehrenprei,mundes,0
zu,glimmt,0
herab,hinab,1
glühen,gitter,0
kapelle,welle,1
vnlust,blöcken,0
zugleich,gesellen,0
slaven,knut,0
auff,volauff,1
ein,schein,1
hönen,backen,0
blühe,sey,0
flasche,becher,0
kronen,thronen,1
kinderzeit,waldhornmelodieen,0
grausen,schlägt,0
her,versehen,0
ergetzet,erstickend,0
blut,gut,1
gebracht,lacht,1
ehre,triebe,0
schau,thau,1
thron,kragen,0
währt,verzehrt,1
schärfe,verwerfe,1
schwänken,freuen,0
blitz,ritter,1
nacht,gebracht,1
freuden,wunden,0
hängt,hinangedrängt,1
sinn,hin,1
klagen,verzagen,1
drey,glaube,0
zeit,gesälligkeit,1
ein,geschicke,0
zu,küchenmeister,0
bey,angstgeschrey,1
gelingen,machen,0
leben,genau,0
betrogen,gebogen,1
müssen,kind,0
mägdepack,sack,1
hause,klause,1
klüfte,bahn,0
an,flammen,0
verlangen,wangen,1
auffgehet,brennen,0
plautius,mu,1
lang,bang,1
erfreut,gefunden,0
röthen,scheidensnöthen,1
traum,schlafe,0
durchgestiegen,liegen,1
bangen,verhangen,1
gut,barmhertzigkeit,0
wohl,soll,1
stehn,gehn,1
lieder,um,0
gewut,berauben,0
funfzigjagen,tagen,1
mu,willkommen,0
fenster,angstgespenster,1
nicht,stünde,0
stande,brande,1
ungewissen,kissen,1
singen,zerstört,0
gossen,aufgeschossen,1
gold,hold,1
sonderlich,glich,1
schlafgemach,wach,1
willen,ervöllen,1
an,bedienen,0
tanzt,gepflanzt,1
erscheinen,thron,0
an,hahn,1
schenken,nicht,0
hochaltar,haar,1
zurücke,sonnenblicke,1
vertraut,werden,0
hertze,perlemuth,0
fürsten,dürsten,1
hinterfür,tritt,0
nennen,todt,0
ruhm,cron,0
kosensmüd,erglüht,1
bringe,nacht,0
begrüet,abgebrannt,0
getroffen,erkannt,0
nehmen,hinüber,0
märe,ritterehre,0
augkristallen,mifallen,1
erwehlt,wunderwercken,0
frühlingszeit,lachen,0
lacht,nacht,1
an,worte,0
lieben,trew,0
stadt,hat,1
linnen,sternenschein,0
zieret,dringt,0
habe,zähren,0
geben,prei,0
tod,schönen,0
hin,händeln,0
niederlassen,züge,0
zurück,ehre,0
auf,höle,1
seyn,ein,1
lauffe,tauffeum,1
nur,schöne,0
unterthanen,gekennt,0
morgentischgen,ihr,0
erheben,leben,1
wagen,zal,0
sternenprangen,may,0
glieder,da,0
glückesrath,hat,1
ferne,sterne,1
hals,feine,0
dieb,jhr,0
schlug,trug,1
schatten,gatten,1
beschwerden,hölle,0
altäre,wäre,1
schlangen,prangen,1
weinen,grab,0
begehrt,hertz,0
gewand,erkant,1
singen,dringen,1
stufen,orgelklänge,0
wangen,feur,0
nicht,gefangen,0
gethan,mann,1
bringen,sinn,0
dir,lag,0
söhne,thöne,1
rund,treten,0
übergeben,verricht,0
bestreut,karosse,0
gegengift,übertrifft,1
sternennacht,zauberkreise,0
witt,nit,1
werden,ein,0
kastalinnen,helikon,0
bist,werden,0
zit,wit,1
haupt,geglaubt,1
zwingen,ab,0
erwiesen,jaspisfliesen,1
bösche,verlösche,1
sinn,hin,1
gesehn,umfing,0
schneyen,schreyen,1
pleisse,fleisse,1
meise,sinn,0
brief,tief,1
erdenstrome,dome,1
sein,thon,0
nit,witt,1
ro,tro,1
zusagen,aufgeschlagen,1
pflücken,schmücken,1
verheert,zufliessen,0
ruhetag,mag,1
siehet,geschiehet,1
vollzieht,gelegt,0
tauben,zusammen,0
ungewittern,splittern,1
breit,zagen,0
beschwingt,luft,0
seid,zeit,1
trauer,nu,0
wohl,soll,1
legen,geschnitten,0
gebühren,ziehren,1
verstehn,umzugehn,1
busch,bin,0
scheiden,kleiden,1
lust,himmelsferne,0
herrligkeit,verrathen,0
layd,geben,0
erde,liegt,0
leer,sieht,0
bluth,juden,0
nacht,macht,1
jahren,waren,1
eh,höh,1
ewigkeit,kommen,0
hunger,junger,1
gassen,lassen,1
verschnaufen,macht,0
treue,reue,1
drang,geständni,0
bestehn,flehn,1
augen,laugen,1
verderben,kinderey,0
dencken,güte,0
leicht,erreicht,1
gefahr,erstiegen,0
herein,vergessensein,1
untergehn,an,0
zerspalten,umflicht,0
erhöht,geschickes,0
sass,maass,1
nägelmahluer,genadenwahl,1
ergiesset,mohrgesicht,0
giebt,paaren,0
bin,zier,0
flimmer,herein,0
hinnen,spinnen,1
schwan,liebesfehde,0
lust,wust,1
mein,wiedersehen,0
erweichen,erreichen,1
fällen,gutt,0
empfängt,erheben,0
treu,reu,1
beschwerden,werden,1
todtenuhr,verglühen,0
unentweiht,geschwind,0
geleget,verbannt,0
glase,bruderzwist,0
kennet,unterbricht,0
umstrikt,entzükt,1
gehau,nattern,0
wei,naigen,0
heerd,begehrt,1
burgund,dar,0
schlanken,zu,0
abmatten,erkennt,0
verspricht,kind,0
nach,geflissen,0
bedenket,lohne,0
gestützt,fallen,0
bas,unterlas,1
stifft,dingen,0
lust,mögen,0
gleich,ist,0
schlüssen,küssen,1
vmbgeben,widerstreben,1
zerbricht,hertzen,0
müssen,sehn,0
glänzet,brust,0
erden,preis,0
zerbrechen,zechen,1
wunden,gefunden,1
wein,süss,0
nur,todtenuhr,1
sigel,gesteckt,0
gebracht,ueberlegen,0
pein,rüstig,0
todeswunden,gesunden,1
sommerhau,aus,1
gut,blut,1
sonnenschein,flur,0
himmelsbogen,aetherwogen,1
ohre,lust,0
brennt,nie,0
singen,klingen,1
haaren,waren,1
spricht,wände,0
ehrenruhm,schimmern,0
brust,sinnenlust,1
pein,rinden,0
wercken,mercken,1
verlohren,gelegt,0
fakkelzubeschweeren,versehren,1
wunderpracht,lebenssafft,1
zögerei,herbei,1
fenster,ruh,0
sternenkampe,wampe,1
land,babel,0
entbrannt,ferdinand,1
anzuschaun,graun,1
klüffte,jrrthumsgiffte,1
empfunden,gebunden,1
sticht,nicht,1
ritterorden,worden,1
bestrickt,wanke,0
bestimmt,nimmt,1
acht,bedacht,1
liebesspiel,sauffen,0
weint,meint,1
zu,ruh,1
blühn,fliehn,1
gesagt,wagt,1
an,bergan,1
denken,war,0
gaben,haben,1
gemüther,güter,1
anzufangen,daran,0
klang,drang,1
bläht,laster,0
heiss,wiegen,0
verdru,licht,0
ihrfreudenzähren,allenmeeren,1
gemach,morgenstunde,0
seyn,seyn,1
schande,lande,1
wiegen,krippelein,0
sturme,männer,0
schmierereyen,gedeihen,1
frieren,spazieren,1
zal,mal,1
si,nit,0
aus,oft,0
wird,klirrt,1
veracht,sünde,0
klagen,erwerb,0
trunken,gesunken,1
auffhört,voll,0
lassen,noth,0
sehr,schwer,1
vermischet,schein,0
erwerben,sterben,1
meinet,wunderding,0
weinen,umgaukeln,0
pracht,düster,0
goldesschacht,wacht,1
verstehn,heer,0
