word1,word2,rhyme
gemühter,pracht,0
forstgehege,lege,1
wein,felsenhügel,0
war,träume,0
ehre,erkennen,0
vielgeküte,lüste,1
fächeln,boden,0
fällt,welt,1
hin,klingenhieb,0
wagt,empor,0
fast,regungslast,1
erschwingen,singen,1
hertz,getrieben,0
nachgeblickt,zugenickt,1
fluchen,an,0
himmelwärts,glanz,0
horchendentritonen,lied,0
beglücken,pferden,0
verfahren,dahin,0
stritt,lag,0
seelenschmertze,gebeugt,0
anzuschaun,zutraun,1
magnet,mitternacht,0
blüte,sparth,0
augenweide,sein,0
fürsten,an,0
wahn,an,1
filidor,ohr,1
besessen,schertzt,0
thorenspielen,neckereien,0
ertrinken,versinken,1
beschmitzet,angehitzet,1
sein,gelang,0
letzt,gethan,0
gefangen,nicht,0
wurd,fleugt,0
edelsteine,feine,1
fessel,hand,0
verdammen,entflammen,1
bezeugt,bequemet,0
mu,verdru,1
sitzt,nützt,1
thöne,gethan,0
welt,stellt,1
haare,liebe,0
virtuose,weinen,0
wagen,hochzeitfeyer,0
seen,pracht,0
sterben,verderben,1
thalen,düften,0
gerechter,erden,0
bleiben,gelassenheit,0
heilen,ruh,0
kann,gethan,1
fu,ku,1
rand,land,1
magd,kranckenbette,0
schreiten,land,0
seide,leide,1
nennt,kennt,1
gerecket,vermerckt,1
ruh,zu,1
zittert,engelseligkeit,0
haar,klar,1
schaf,straf,1
fakel,orakel,1
seyn,mein,1
ergrimmt,binden,0
geschwungen,erklungen,1
regen,entgegen,1
stunden,lacht,0
gebein,mut,0
wär,enanderno,0
gestreut,verneut,1
zuviel,fressen,0
gnadenbissen,müssen,1
morgeroth,stoht,1
lacht,lacht,1
schrei,nacht,0
lyäen,faunen,0
allein,seyn,1
ein,seyn,1
weisen,osten,0
dir,lebensauen,0
mischen,stirnen,0
eigen,neigen,1
gewendet,endet,1
lust,brust,1
blind,wol,0
fein,seyn,1
pfaden,baumarkaden,1
gehört,hauffe,0
kennt,seyn,0
noch,doch,1
kehre,versehre,1
wald,aufenthalt,1
seyn,seyn,1
träume,davon,0
ziert,führt,1
jsrael,schild,0
phrase,nase,1
hin,welt,0
paar,dar,1
vonallen,jüngsthingefallen,1
brust,majestät,0
loben,sittsamkeit,0
für,lieben,0
lieblingsschaar,grüften,0
augenblick,glick,1
passen,gassen,1
brenet,erkennet,1
darbey,treu,1
schwane,schier,0
aufrissen,beflissen,1
sind,blind,1
kan,du,0
fu,wollst,0
erden,gerechtigkeit,0
feiert,shakespearefest,0
allzuviel,seid,0
mund,liebe,0
können,hinüber,0
schmiede,rüde,1
he,no,0
linnen,innen,1
handeln,klar,0
lernen,seyn,0
stern,bücken,0
nicht,gebricht,1
schiede,müde,1
beerenhaut,kraut,1
hinfort,vermehre,0
licht,bricht,1
alsdenn,lebendigen,1
fügte,besiegte,1
lang,krank,1
flur,entfuhr,1
da,angebinde,0
ist,gehn,0
gebricht,spricht,1
schätzbarkeit,täntze,0
besessen,fressen,1
jahr,jahr,1
webt,schwebt,1
eisenkette,bayonnette,1
hingeflohn,doch,0
mitten,flu,0
rauschen,bringen,0
wort,erretten,0
dir,für,1
häyn,war,0
behüt,armen,0
gemacht,seide,0
schöne,gesehn,0
eitelkeit,weh,0
sticht,nicht,1
gaben,begraben,1
wolffellstrumpf,schiene,0
poeten,tödten,1
leopold,hold,1
regen,mahlt,0
gregor,erdenstrome,0
schmerz,herz,1
fische,segelhau,0
mir,liebsbegier,1
loben,umgeben,0
gewissen,stammt,0
verloren,tag,0
freuden,weiden,1
kauff,tauff,1
freund,feind,1
sind,besser,0
seyn,seyn,1
trab,schnurgerade,0
ku,erscheint,0
jahr,klar,1
herzgeselle,aufwecken,0
nah,kleide,0
überkommen,genommen,1
mich,hinan,0
mund,kund,1
dich,mich,1
menschensohn,leben,0
schnaubt,haupt,1
begehen,finsternü,0
mündelein,verlangen,0
gut,schläge,0
garten,warten,1
band,hand,1
verneut,zier,0
wei,paradeis,1
nippen,purpurlippen,1
verneut,erzeigt,0
zerwühlet,gespület,1
uebermuth,blut,1
lüfte,rasen,0
aufgeleckt,aschenhaufen,0
mayen,wohlgestalt,0
solt,gelüsten,1
beil,gefallen,0
welt,flügeln,0
seinetwegen,stehn,0
a,nacht,0
gebracht,gedacht,1
geniessen,gewehren,0
lallen,fallen,1
versorgen,gebaut,0
wind,kompa,0
bückt,lege,0
gelten,welten,1
erwacht,blumenfelde,0
seyn,meisterschrancken,0
hören,verstrickt,0
erlesen,geführt,0
ich,ich,1
lange,verloren,0
gehn,gesehn,1
schon,chore,0
nimmt,tausendschön,0
macht,erschallen,0
leyerlieder,fliessen,0
thäler,umrauscht,0
streitet,leitet,1
klingen,versenket,0
hand,füllet,0
baare,strecken,0
ein,seyn,1
söhne,lät,0
sehn,nachzugehn,1
gebracht,unterliegen,0
lehren,begehren,1
wacht,macht,1
lo,scho,1
steuren,geschliffen,0
himmelreich,fabel,0
sklaven,erfreust,0
milde,hände,0
sternendach,darnach,1
erfüllet,entquillet,1
dürste,sehr,0
bande,tiberstrande,1
feyer,luisen,0
klug,umfieng,0
sagen,geküt,0
stundenlang,gelang,1
empor,zeiten,0
oft,unverhoft,1
bewegen,entgegen,1
ehren,begehren,1
rinden,hand,0
sitten,schritten,1
erkannt,zugewand,1
ergetzen,ersetzen,1
munter,mitunter,1
glanz,ganz,1
dich,feld,0
geht,magnet,1
ansahen,umfahen,1
trieb,rieb,1
zeiten,scheiden,1
hin,willen,0
schweigen,neigen,1
wohlbekandt,spaziren,0
spielten,nicht,0
ort,friedensport,1
matt,übergleite,0
ma,cannefa,1
wegen,wegen,1
nun,thun,1
hirtenknaben,erhaben,1
stund,kund,1
grab,ab,1
vlie,gatten,0
worden,orden,1
verderben,armen,0
freudenvoll,füssen,0
hitze,flammen,0
nacht,brauch,0
ausschreyen,weyhen,1
röthen,schmerz,0
hamberchsma,ha,1
ein,süsse,0
lichterglühend,hold,0
klagen,versagen,1
ein,hain,1
herum,klingt,0
verflossen,binde,0
erkennen,spöttereyen,0
beizuschreiben,nie,0
sommerzeit,fahnen,0
an,kan,1
gattet,beschattet,1
findet,bedacht,0
rache,dache,1
kan,ende,0
mich,mich,1
rosenglut,purpurblut,1
begegnen,treibt,0
verfrühten,scherz,0
erhaben,erschienen,0
abendzeit,kan,0
zuletzt,jahr,0
hochgeschätzet,begehren,0
thaten,muth,0
ausgeschlaffen,ist,0
edeldam,prassen,0
gut,mut,1
dar,lüften,0
sentimentalisch,moralisch,1
abgebildt,pinselmahlen,0
gestehen,seyn,0
bin,nun,0
abeweisen,genesen,0
sorgen,morgen,1
wohnen,seyn,0
befreyt,unterhält,0
gewi,mehr,0
beschreiben,lobgedicht,0
stum,backen,0
kan,kähm,1
alle,geschick,0
hund,gelesen,0
verbleichen,gleichen,1
sauer,machen,0
videt,augenschauet,0
geht,magnet,1
pfeil,luftflügel,0
gränzen,glänzen,1
scheint,geweint,1
glauben,tauben,1
durchdringt,schweiget,0
denduft,wiederkunft,1
waffengarten,helleparten,1
läuffe,solt,0
sternen,geweinet,0
wohl,gemüthe,0
allhier,tempel,0
verfliessen,glick,0
pein,mein,1
nu,holze,0
herz,dolch,0
reben,umweben,1
lauschte,rauschte,1
pfeil,stunden,0
gedacht,schlacht,1
gehen,entstehen,1
lernet,entfernet,1
überlief,schnob,0
kalt,immer,0
pommerland,ritterehre,0
haine,weine,1
zu,thür,0
rose,rose,1
ruh,zu,1
wei,gleis,1
rache,scheide,0
hier,zu,0
wach,trüber,0
verwehrt,zugehört,1
kind,gericht,0
schlangen,prangen,1
ewigkeit,ümgeben,0
schätzen,verwahrt,0
wellen,fällen,1
scherzen,sitten,0
tann,dann,1
zungen,aus,0
gebotte,steht,0
zahl,schaal,1
webet,hebet,1
weisen,preisen,1
pfauen,thor,0
thaten,rathen,1
schwingen,heute,0
gesichter,dichter,1
speisen,abeweisen,1
bethören,biegen,0
funken,beigemache,0
begraben,zerrinnen,0
scho,thun,0
ding,gering,1
schein,seyn,1
schlossen,genossen,1
verderben,erwerben,1
an,gethan,1
sünde,finde,1
zeiten,schweigen,0
augen,hände,0
schein,hain,1
marie,phantasie,1
wancken,gedancken,1
finger,ringer,1
vor,erkohr,1
gaben,niedrigkeit,0
lieget,vergnüget,1
entwinket,stimme,0
trautgesell,gerne,0
zahl,quahl,1
prangen,elfenbein,0
zernichte,vertraut,0
leben,geist,0
o,froh,1
harmonie,rhodope,1
schliessen,küssen,1
gelacht,gedacht,1
bier,erfahren,0
gewand,geist,0
folgerungen,haus,0
spur,nur,1
spricht,crönet,0
geht,genialität,1
drauff,kauff,1
dorthin,gewinn,1
entgegen,nicht,0
betten,erretten,1
batterien,glühen,1
stickerein,ein,1
werden,wacht,0
nehmt,schatz,0
melodey,grauen,0
halten,walten,1
zeigen,verschweigen,1
treiben,zu,0
wissen,jahre,0
rose,virtuose,1
mahl,reigen,0
lieben,betrüben,1
mondesschein,seyn,1
sehr,mehr,1
feld,welt,1
ruh,geniessen,0
bebt,schwebt,1
gedanken,schranken,1
allein,tag,0
throne,jerusalem,0
schmertz,hertz,1
wellen,vertraut,0
heer,hie,0
wechselküssen,glücke,0
wagen,verbannt,0
kalten,gott,0
blumenmann,an,1
zieht,mehr,0
breit,blo,0
rein,hielt,0
springt,paar,0
wiederholen,befohlen,1
sie,ihr,0
griechen,gewichen,1
betreten,zwänge,0
wellenschlage,tage,1
tod,drauf,0
du,gardinen,0
stemme,schlemme,1
steiget,zeiget,1
kennest,schall,0
gut,wandern,0
wolckenfeld,schönheitpracht,0
beschattet,segen,0
last,archimed,0
cypressen,eitelkeit,0
an,kan,1
gegekt,buben,0
wohlan,dran,1
canaan,gerücket,0
unerkannt,land,1
zusammen,wagen,0
vorbey,sey,1
lust,gewust,1
knappen,wappen,1
genommen,flehen,0
an,haben,0
besah,da,1
breit,herlichkeit,1
steh,branger,1
brust,leiht,0
bauer,lauer,1
homer,übersezen,0
unterscheid,beliebt,0
dirne,producirt,0
schwanden,gestanden,1
erblikket,bestrikket,1
fort,wort,1
ecken,gestalt,0
schmertzen,lieb,0
luft,donnerschlag,0
bekränzen,ehren,0
wiese,kiese,1
fehlet,lachen,0
jagen,versagen,1
hinein,sein,1
erstarke,gefahr,0
land,kind,0
seyn,niederlegen,0
trug,ding,0
mir,ausgelegt,0
ohr,dir,0
pracht,gedacht,1
grünen,verrath,0
leben,eben,1
myrrhen,angstgeschirren,1
iliaden,heit,0
geben,wangen,0
lacht,bild,0
geschehen,ersehen,1
wesen,genesen,1
hahn,an,1
gehet,archimed,1
schoe,todeslose,1
leiten,gebaut,0
ehrenruhm,eigenthum,1
blut,gluth,1
froh,müssen,0
groe,sind,0
tage,lust,0
schallen,flammenmeere,0
kan,werden,0
säffte,kräffte,1
anke,bliebt,0
sinn,dencken,0
schlo,schlagen,0
freundlichkeit,verneut,1
gesagt,erzehlen,0
leben,geben,1
eingehaun,schlu,0
schlu,bestimmt,0
mägdelein,sein,1
scherze,wähle,0
gangen,schein,0
wallt,singt,0
schulden,gelinget,0
zusammen,matten,0
ewiglich,frost,0
gedicht,wallen,0
schön,gehn,1
a,ewigkeit,0
böden,spähn,0
nu,zu,1
mayen,reihen,1
trennen,benennen,1
füssen,geniessen,1
erden,geberden,1
knabe,gleicht,0
kraft,entraft,1
zelle,gefällt,0
stürmen,finsternissen,0
rein,schein,1
nase,glase,1
zurücke,blicke,1
thor,tod,0
berathen,wunderthaten,1
gedancken,schrancken,1
entzünden,himmelmahlet,0
draus,genommen,0
lachen,wohl,0
verkleiden,freuden,1
venus,buntefantasus,1
geneigt,gebeugt,1
boden,alten,0
gab,freuden,0
an,finsterni,0
bekleiben,verbleiben,1
gewagt,menschenkinder,0
irrt,wüst,0
auffgezogen,flüssz,0
unentwandt,hand,1
klippen,angesichte,0
monsieur,c,1
behalten,verwalten,1
zahm,scham,1
beben,nieder,0
vergangen,verlangen,1
treu,berücket,0
brust,hand,0
lüfte,blüthendüfte,1
thu,hertzen,0
saugen,augen,1
mach,nicht,0
zier,mir,1
offenbahr,fort,0
ein,jahre,0
sehn,streiterbahn,0
gedichtet,freute,0
korelle,lust,0
marcipan,kan,1
umbrandet,gestrandet,1
hinaus,graus,1
macht,bedacht,1
emanuel,muth,0
sehen,wohlergehen,1
heissen,entreissen,1
flitter,gitter,1
frost,singen,0
verblichen,höle,0
entsteigt,streicht,1
tauschen,genannt,0
zurücke,kan,0
gebracht,ruhn,0
golde,sehn,0
gleich,degen,0
geld,freuden,0
flo,fest,0
seyn,ein,1
sey,nicht,0
lang,erden,0
stehn,gehn,1
einmahl,wahl,1
gezisch,baar,0
blicke,verlangen,0
tanz,güldkettlein,0
nacht,reigen,0
canaan,angethan,1
leuten,tobst,0
heilen,grossenhauffen,0
umzugehen,drehen,1
smaragden,teufel,0
ein,ein,1
vereinet,scheinet,1
spann,hahn,1
nieder,wieder,1
pegasbrunnen,aganippen,0
seyn,schein,1
abgethan,verricht,0
prophezeihung,erneuung,1
gitterstäben,karg,0
thun,ritterschafft,0
ergraut,haut,1
empfunde,munde,1
durchlief,luft,0
sizt,izt,1
worden,hin,0
gemüthern,gütern,1
welt,migefällt,1
brot,verhungern,0
tische,herein,0
kennen,erkannt,0
rein,seyn,1
vaterland,zecher,0
rest,läst,1
sprach,nach,1
spiel,wäre,0
darnach,entzweyen,0
missen,küssen,1
freuden,weiden,1
her,tage,0
stund,gsund,1
entsetzen,harren,0
sinnen,rand,0
schmertzen,hertzen,1
gebüsch,tisch,1
bluten,gluthen,1
schwinden,überschwemmt,0
allerley,sey,1
tagen,hin,0
augbrawen,anzuschawen,1
aufgeschnitten,glitten,1
führt,gefället,0
dazu,ruh,1
gelegt,pflegt,1
beschert,baun,0
hertze,schmertze,1
stücken,kapelle,0
pracht,scham,0
weiberzehren,kehren,1
pokälen,geübt,0
thun,seyn,0
schreck,versteck,1
gehört,gekehrt,1
grüen,gehört,0
sinn,schwül,0
leben,heben,1
trefflichkeit,gemüthern,0
kachen,beneiden,0
fleugt,kriecht,0
an,willen,0
gedencke,perlenträncke,1
weine,trinken,0
ersehne,thräne,1
lichte,angesichte,1
schwer,her,1
sah,wälden,0
bliebe,liebe,1
doch,sucht,0
antiquitätenlisten,humanisten,1
jetzt,dann,0
dran,verrathen,0
gartenklee,aloe,1
gott,feld,0
namensschein,ein,1
unsterbligkeit,schreibt,1
hält,besieget,0
herzen,verscherzen,1
heimgestellt,gefällt,1
schein,schätzen,0
dich,beschehrt,0
schmertz,hertz,1
wissen,beflissen,1
mein,geschehn,0
ein,schänden,0
bitten,überschritten,1
schulden,hulden,1
warum,herum,1
freudenleer,otternnest,0
singen,gethan,0
sang,erfrorn,0
ruh,zu,1
thron,hochzeittäntzen,0
drauf,vorüberziehn,0
licht,angesicht,1
goldesschacht,wacht,1
gnaden,eingeladen,1
erzürnen,birnen,1
allein,sein,1
schaden,entladen,1
wahren,sterbenszoll,0
scheinen,weinen,1
könig,genüssen,0
abgespühlet,gefunden,0
zeit,bleiben,0
glauben,sein,0
heben,mehr,0
brust,haupt,0
hand,tand,1
sind,busen,0
überspringen,klingen,1
geworden,geworden,1
bräuche,reiche,1
nur,preisen,1
thaten,todtenuhr,0
nacht,erdacht,1
tugend,jugend,1
verrosten,da,0
bänken,verschränken,1
erfüllt,gilt,1
himmelsfahrten,goldstandarten,1
giebt,füllen,0
schleier,erde,0
schlaffgeselle,ein,0
fant,gigant,1
mund,jahr,0
uberwinder,zieles,0
auserkohren,ab,0
bedencklich,zergänglich,1
schein,schmertzens,0
her,mich,0
aar,grauen,0
braut,beute,0
rose,scheinen,0
hoor,wär,0
ruhm,licht,0
knie,sie,1
kammer,aus,0
angstgeschirren,gekriegt,0
verlust,schmierereyen,0
stellen,compagnie,0
lehren,zuverkehren,1
wenden,ichein,0
haben,nächte,0
wissen,vergwissen,1
ist,quälet,0
prangen,warm,0
kräncken,dencken,1
gewand,sind,0
hertzen,schmertzen,1
ri,bekümmernü,1
seitab,trab,1
schaf,tröwen,0
gestehen,geschehen,1
wunderpracht,lebenssafft,1
geht,steht,1
leidenschaften,herz,0
verstehen,gehen,1
bade,gerade,1
blitzt,tage,0
ab,grab,1
alhier,nichts,0
meine,wille,0
bohnenacker,sturm,0
seyn,trauerlied,0
werden,erden,1
mir,dafür,1
dich,nicht,0
feuersprühend,gold,0
liegt,küssen,0
stätte,kette,1
klebt,gewebt,1
quilt,enthült,1
halle,kann,0
geberden,werden,1
würden,bürden,1
braut,erfochten,0
bette,hette,1
wieder,doch,0
alten,kern,0
pflegt,glauben,0
bilder,schilder,1
sonnenlicht,nicht,1
lebenslang,scheer,0
silberhorn,dorn,1
kind,alten,0
danieder,glieder,1
gro,erdenklo,1
verspricht,nicht,1
wogenkämmen,stämmen,1
schwert,nieder,0
seyn,sonnenschein,1
erdacht,erdacht,0
frist,bogen,0
sehr,betrübt,0
gepflogen,seyn,0
du,natur,0
warten,verbricht,0
düster,geflüster,1
sto,qualm,0
flatterschönen,treiben,0
grüne,weicht,0
gräntzen,ehrenkräntzen,1
dringen,hinaus,0
vollermaienpracht,nacht,1
geschehen,brechen,0
nein,nun,0
lippen,lichte,0
donnerwettern,rettern,1
hör,lehren,1
eisenbahnen,hurrah,0
streben,dir,0
blick,niedrigkeit,0
grünen,sohn,0
gestelle,dort,0
ewigkeiten,breiten,1
leide,schön,0
matt,blütenblatt,1
gerechtigkeit,wiese,0
gebühren,band,0
fort,brüder,0
leben,mich,0
schwesterlein,wein,1
wanderstab,soll,0
mäste,ein,0
klavier,papier,1
reigen,zweigen,1
trocken,blick,0
reise,weise,1
nicht,verpicht,1
zeichen,leichen,1
wein,seyn,1
sich,gelegen,0
eigenthum,ruhm,1
mir,hier,1
benedeyet,geweyhet,1
trank,weisen,0
muthe,ruthe,1
fern,edelgestein,0
hinüber,qual,0
welt,feld,1
gewerbe,erbe,1
unvollkomne,hin,1
aus,finden,0
sagen,klagen,1
trallah,da,1
nieder,ausgestritten,0
theilen,biher,0
wiesenteppich,dich,0
wieder,nieder,1
behälter,kälter,1
tuch,pfort,0
hoffen,übertroffen,1
zugehen,zuverstehen,1
schus,dort,0
sind,spitzen,0
mir,ihr,1
erden,werden,1
sagen,welt,0
haben,laben,1
aufzuhören,schmeckt,0
lande,lager,0
strümpfe,paar,0
sachen,beklage,0
spiel,hat,0
lassen,feld,0
dunkel,geschüttelt,0
glühn,ziehn,1
spricht,trincket,0
immerdar,kaviar,1
vier,empor,0
nit,git,1
zieht,mehr,0
genant,fand,1
schauer,scheiben,0
heut,streut,1
schicken,beglücken,1
tod,nah,0
platz,verstanden,0
bethören,ehren,1
sinen,dasgesicht,0
melden,wisst,0
kalt,wald,1
fahne,boot,0
fälle,helle,1
hirschelein,gefangen,0
mir,leide,0
dabey,sey,1
vermodert,lodert,1
brust,liebeslust,1
herz,schlagen,0
wind,sporn,0
betrübet,ergiebet,1
klang,brust,0
seyn,machet,0
volgeschlungen,erschwungen,1
fehlt,aus,0
pfade,scheingestade,1
sey,bleiben,0
gesessen,freud,0
nicht,gesicht,1
element,blumenfirmament,1
arten,hat,0
ohren,lenoren,1
stralt,kan,0
geniessen,mutterbrust,0
seid,beschert,0
trillern,stillern,1
drükken,umfing,0
büen,hegt,0
schlaaffgemache,meer,0
empor,ohr,1
schnit,glied,1
wort,fröhnt,0
mittagszeit,weit,1
vögelein,hain,1
drin,hin,1
philosoph,ohr,0
leyd,stecken,0
sin,dahin,1
david,behüt,1
braut,liebeslaut,1
kleid,ufersand,0
hochzeitfreuden,erwehret,0
sterben,verderben,1
durchdringt,verziehn,0
erfüllt,qvillt,1
verlangen,vnderfangen,1
gelehret,schweigen,0
gethan,ihn,0
nacht,hingebracht,1
länge,enge,1
hold,traute,0
dar,sehn,0
sehn,wagen,0
thau,spricht,0
gesang,bedencklich,0
versprechen,brechen,1
werden,gleich,0
verwesen,bleich,0
haut,thurm,0
vergehen,auszudeuten,0
leben,grund,0
rar,dar,1
erkennt,joh,0
koth,gott,1
thun,binden,0
pierinnen,rosenfelder,0
so,scho,1
auch,auch,1
saamen,namen,1
treiben,bleiben,1
darein,gestellt,0
schritt,an,0
lachet,hertz,0
kamen,namen,1
rosen,losen,1
kühlen,fühlen,1
ehrenstunden,gehen,0
simedion,gut,0
hüften,kavalier,0
erkennen,nennen,1
geschehen,tracht,0
lebenszeit,streit,1
hassen,zieht,0
dirne,stirne,1
ruh,todespein,0
herzensgrund,entflogen,0
genährt,bewährt,1
begann,voran,1
compagnie,sauffen,0
vier,her,0
liebt,erden,0
gedichtet,richtet,1
pflicht,nicht,1
zuletzt,unentschieden,0
art,rauch,0
müssen,küssen,1
vögelein,hain,1
üben,lieben,1
beschwören,stören,1
wohl,seiten,0
mondenlichte,gesichte,1
gefährlich,schneiden,0
klein,sonnenschein,1
ketten,brunetten,1
blibt,mag,0
gewogen,betrogen,1
verhindern,kindern,1
haus,saus,1
gedrückt,stern,0
seligkeit,füllt,0
leute,bemüht,0
norden,garten,0
zechen,satt,0
frieden,beginnen,0
schein,schein,1
strau,kampf,0
werden,kan,0
her,wein,0
geliehen,sonnenblick,0
rund,zeit,0
wol,klagen,0
abort,durchzittert,0
streit,ewigkeit,1
versteinen,versteh,0
flittergold,dich,0
hand,rosenband,1
luftgefild,bild,1
dort,ort,1
tugend,freundlichkeit,0
hand,becher,0
armen,erbarmen,1
ihn,ruht,0
vermag,legen,0
greis,dichterreis,1
balkone,sohne,1
winden,hand,0
wären,bekehren,1
verspricht,nicht,1
venus,verband,1
friederich,befehlen,0
fort,sogleich,0
lockerleben,erheben,1
überkam,niederlie,0
jugend,blüte,0
brausen,sausen,1
ungeheuern,rubinenfeuern,1
euch,freuen,0
jahren,erfahren,1
wehn,heist,0
klänge,zimmern,0
schildern,weiten,0
ist,schön,0
kron,thron,1
ausgethan,kan,1
herum,kurzum,1
rom,gesetzt,0
widerstehen,gehen,1
singen,sensenschwingen,1
gewinnt,sind,1
verdru,mu,1
springen,schaar,0
stunden,vberwunden,1
ersonnen,gewonnen,1
abhält,welt,1
schwer,auf,0
lauben,trauben,1
helt,verstercken,0
treiben,geschchen,0
weiden,scheiden,1
vnbestand,schand,1
jahren,paaren,1
geplärr,lenoren,0
bleibe,leibe,1
vaterland,keltern,0
statten,fregatten,1
zugenommen,bereut,0
klar,fahren,0
angesicht,stunden,0
jahren,pein,0
neu,für,0
herbey,bergan,0
tot,lauf,0
erreicht,verwehrt,0
hinein,schein,1
gewi,schmachten,0
verwaltung,lehrer,0
weinen,weh,0
athen,wissenschaft,0
aus,saus,1
offen,unterschreibt,0
sind,schein,0
schlagen,allein,0
weben,licht,0
blüten,mahle,0
lesen,leugt,0
blicke,geschicke,1
predig,ledig,1
rande,strande,1
entfalten,gestalten,1
günsten,entstehn,0
richtershand,undschand,1
sebeln,singen,0
art,hattest,0
ringen,mondesglanzgeweiht,0
klar,apfelbäume,0
schenken,kränken,1
seyn,gewinnen,0
auf,friedensport,0
du,u,1
verbunden,ergehen,0
meinen,funken,0
seyd,leid,0
geweyht,kinde,0
fürstenfinn,schäferinn,1
bund,stund,1
hier,für,1
verschnaufen,laufen,1
hat,hat,1
sey,mag,0
seyn,seyn,1
wieder,welle,0
an,zeit,0
seele,höle,1
seelenbrodt,osterlamm,0
blut,thut,1
zweig,herzensgrund,0
getagt,zugesagt,1
paar,klar,1
balsamiren,stirbet,0
geschlafen,lust,0
fern,hern,1
zufriedenheit,schenken,0
see,hau,0
kind,sind,1
beginnen,sinnen,1
schwärze,sey,0
inne,laut,0
wiegen,vergnügen,1
gestehn,vergehn,1
blume,angelacht,0
sauerkraut,gebaut,1
an,man,1
ein,mu,0
schaar,gefahr,1
geist,an,0
nicht,gebricht,1
seyn,flieht,0
ruhekammer,jammer,1
drehn,steigen,0
heime,wort,0
zerschmettern,wagen,0
unterstehen,majestät,0
dein,geben,0
wagen,schlagen,1
kosensmüd,nacht,0
männlichkeit,zeit,1
quaal,tausendmahl,1
fässer,besser,1
allgemach,frisst,0
keck,darin,0
getragen,tagen,1
schauer,trauer,1
treffligkeit,bad,0
schön,bestehn,1
art,lamm,0
verstehn,anzusehn,1
finden,binden,1
sasse,gasse,1
pein,ein,1
singt,schwingt,1
sinn,grufft,0
throne,niederträufende,0
überbringen,liebt,0
freun,lebensbahn,0
bestillen,bey,0
erneuern,schmücken,0
angesteckt,erweckt,1
hören,verstören,1
freunde,gethöne,0
bringen,aus,1
gesangesweisen,schönen,0
nicht,menge,0
grüne,rühren,0
hand,regieren,0
weyden,gethan,0
an,trafen,0
gold,hold,1
gebohren,verlohren,1
mied,gefiel,0
hoheit,hoheit,1
flüstern,wort,0
blinken,sinken,1
kaum,raum,1
verwesung,odem,0
falten,verhallten,1
barbara,sinnen,0
schrein,düster,0
tugend,jugend,1
füssen,wissen,1
witz,sitz,1
schmachten,verachten,1
weyden,beneiden,1
kümt,nimt,1
ausgelegt,höhen,0
ergetzt,treu,0
deckte,heckte,1
immer,frühlingsschimmer,1
schmerzensklängen,gesängen,1
lacht,macht,1
leichen,erreichen,1
freundlichkeit,wangen,0
springen,reihn,0
entglommen,vollkommen,1
kronen,tagen,0
zelle,ort,0
kammer,aus,0
ahnen,ewigkeit,0
fechter,gelächter,1
zeit,verschwendet,0
reben,erheben,1
liebe,schwer,0
wochentag,mag,1
kleide,pochen,0
nachtgeläuten,sehn,0
schlaffen,sieger,0
schaun,fraun,1
stimmelein,rein,1
sitten,erlitten,1
bin,müssen,0
tage,sage,1
raubet,bahre,0
erfreut,zeit,1
lichte,gesang,0
allbereit,joch,0
hirten,klang,0
windet,verbindet,1
tümpel,schauert,0
barmherzigkeit,ewigkeit,1
lufft,treu,0
lehren,ergeben,0
gedicht,gericht,1
hat,welt,0
geweyht,ewigkeit,1
hurrah,da,1
todt,minen,0
glanz,schwanz,1
nachtigall,waffenschall,1
ergraut,sturm,0
willen,stillen,1
quillet,füllet,1
lacht,jugend,0
blickt,nickt,1
kaiserrecht,knecht,1
bot,ergossen,0
seyn,wein,1
beyde,verbunden,0
erdenklo,werden,0
friedensport,kammer,0
gutt,sol,0
ab,drauf,0
hassen,verlassen,1
hoffen,brüste,0
entschlief,lief,1
verlohren,offen,0
bley,sey,1
schreyen,gemacht,0
leichenstein,seyn,1
legst,kan,0
bahre,funden,0
der,jahren,0
zahl,ball,1
geweyht,zeit,1
compagnie,früh,1
macht,verlacht,1
neigen,prangen,0
bewahren,schoo,0
sonnenwelten,entgelten,1
entlang,gesang,1
vorübergehn,bestehn,1
zusagen,zukkermund,0
glaubensgrunde,auerkiest,0
treue,ohr,0
baum,raum,1
besessen,gefehlt,0
anficht,schl,0
noth,todt,1
wüterich,wären,0
pfort,gebethe,0
mehr,sehr,1
freuden,regieren,0
beglückt,hin,0
streichen,sehn,0
mir,gebühr,1
kind,aufgesetzet,0
tag,klag,1
beschencket,kommen,0
ferne,glanz,0
zeucht,keucht,1
geht,geben,0
klein,sein,1
tage,waage,1
sommerwald,bald,1
weinet,chor,0
tand,kleid,0
gefieder,drangen,0
schreyen,verneuen,1
nassz,hassz,1
bellen,bestellt,0
sauerkraut,vergessen,0
buben,stuben,1
schön,stehn,1
auferwacht,scherz,0
waltet,schaltet,1
wellenfrauen,stern,0
erreichen,verwalten,0
an,gethan,1
flei,beut,0
wegen,erlegen,1
wieder,erstlingslieder,1
hetzen,metzen,1
gewesen,auserlesen,1
schoo,halten,0
fliehen,mich,0
glauben,hut,0
lasset,trauen,0
höhen,nacht,0
drescherschlag,frühen,0
tragen,schlagen,1
wein,pein,1
sehn,gehn,1
lebensbahn,ruhestelle,0
spricht,nicht,1
thal,überal,1
mich,gnadenthron,0
fassen,stampfen,0
bewiesen,wallen,0
nach,schwach,1
gediehen,gelegt,0
