word1,word2,rhyme
grüne,rühren,0
trauer,geldverlie,0
beweinen,zähren,0
traun,schwer,0
hort,fort,1
land,stand,1
rosen,roth,0
umfangen,wangen,1
spricht,licht,1
schweben,zuckermund,0
sehen,geschehen,1
so,bin,0
tadel,land,0
rebenlauben,turteltauben,1
daurungskürze,langsamsetzen,0
nachgespürt,erblinde,0
nacht,fleht,0
hold,schmolt,1
ein,seyn,1
waaren,sparen,1
dungen,zungen,1
mit,rumpfe,0
tödten,beten,1
heimatherde,licht,0
gekehrt,aufzuthun,0
ausstie,jahr,0
empor,chor,1
wegzupflücken,schmücken,1
übergab,grab,1
verräter,geist,0
glühen,stehn,0
touren,musik,0
heget,leget,1
haus,machen,0
angstgeschrey,linderung,0
pracht,macht,1
hauff,junge,0
fein,sternenschein,1
ergiet,fliet,1
zu,sprechen,0
geruckt,mit,0
giebt,gabe,0
allgemach,verderben,0
florilis,singen,1
klar,dar,1
anziehn,zugeheilt,0
gehn,versencket,0
zertrieb,blieb,1
hochgeschürzt,rosenband,0
recht,schlecht,1
hassen,fassen,1
alles,palles,1
leiden,freuden,1
gescheh,kennt,0
göttern,donnerwettern,1
brand,pracht,0
stute,ehrfurchtsvoll,0
kann,that,0
gelehrten,zerstöhrten,1
liegen,einfliegen,1
tag,lautenschlag,1
schertzen,fleisse,0
lust,verstand,0
daher,schlummerschwer,1
itzunder,mag,0
brunst,umbsonst,1
vergehen,wehen,1
kundt,zerkrachen,0
geschehn,an,0
ringe,brand,0
wird,führt,1
quell,erglänzt,0
werden,himmelszimmern,0
orden,lesen,0
todtenkranz,ampelglanz,1
klüften,überall,0
hebst,tyrhenermeere,0
seyn,palmenhayn,1
spannt,hand,1
schein,seyn,1
frülingszeit,blumenheid,1
schokolade,fehlten,0
gehn,sehn,1
noth,seyn,0
nicht,di,0
spiegelkindlein,mündlein,1
singen,verzieht,0
verloren,thoren,1
brüllen,hau,0
blies,lauf,0
doch,seide,0
verschönt,tönt,1
heimatweh,ade,1
heyl,er,0
sünden,finden,1
zutrennet,entrennet,1
geduldig,schuldig,1
lieben,trieben,1
geboth,sey,0
sass,maass,1
darneben,sand,0
seyn,hertz,0
die,verachten,0
niederschlagen,verklagen,1
helikon,kastalinnen,0
sey,beinentzwey,1
geworden,nicht,0
speist,weist,1
war,streben,0
zwielichtscheine,spiegel,0
können,nennen,1
ist,gnadenbundesmann,0
hände,gerichte,0
munde,pfunde,1
bestrichen,stichen,1
satt,zerbrechen,0
pfeilen,beklagen,0
complimenten,kennten,1
leiden,tyranney,0
gemeinde,vor,0
see,begehren,0
drängt,welten,0
entzückt,beglückt,1
lo,ma,0
du,grünen,0
zeichen,schädelstäte,0
schönen,sehnen,1
christ,bist,1
zieren,führen,1
hat,bethauen,0
hauch,verjüngt,0
berauscht,gelauscht,1
schimpff,zehen,0
glückesrath,hat,1
erfüllen,hochzeitwunschverehren,0
land,roman,0
graugeworden,geworden,1
wetter,drehen,1
wohlgefälltdu,noch,0
ginge,hinge,1
feuer,angezogen,0
genommen,flehen,0
ruh,fühlen,0
geblieben,vertrieben,1
fressen,vergessen,1
schmerz,herz,1
leid,cho,0
klinget,singet,1
durchmessen,versprühen,0
seyn,worden,0
sonnenschein,liederwein,1
heilgenschein,sein,1
hassen,gassen,1
nachbarinn,tugendsinn,1
gelüstet,nistet,1
blickt,bette,0
gesinnungsvoll,toll,1
wissen,liebesblicke,0
gerührt,gefunden,0
reben,wein,0
vergilt,triebe,0
evoe,see,1
seyn,grund,0
siegesbinden,beute,0
leben,guts,0
treu,frey,1
strümpfe,federstümpfe,1
zigeunerdirn,gefunden,0
leben,geben,1
sitze,brüllt,0
sieht,geschieht,1
lieben,nicht,0
rühren,seyn,0
gnade,wade,1
unverdru,mund,0
creatur,spuhr,1
kreis,alle,0
fern,schwerze,0
schlu,mu,1
geht,steht,1
entsteigt,irren,0
raub,staub,1
nacht,schauer,0
lied,hierher,0
verstieben,blieben,1
spüre,thüre,1
seyn,leben,0
verkleinet,scheinet,1
auf,hände,0
hand,gewand,1
entgegenblühn,erziehn,1
metternich,sich,1
leichen,verbinden,0
sy,gspart,0
besteht,vergeht,1
versiegen,sehnen,0
stecken,gifft,0
haben,gaben,1
gmerkt,bstärkt,1
reichen,vergleichen,1
besorgt,horcht,1
ihm,geblühm,1
übergleite,matt,0
morgestral,mattethal,1
erkante,erschreckt,0
welt,hin,0
herzen,ort,0
sinnen,vermuthen,0
ab,hirtenstab,1
flieder,wieder,1
entbrennen,einen,0
wären,schreyn,0
patiente,brennte,1
besprochen,noch,0
schöne,sehnsuchtsthräne,1
gewesen,bewandt,0
umschallt,ehre,0
streichen,eichen,1
gesicht,kurd,0
erweckte,nur,0
vmzubringen,dingen,1
ku,verschweigen,0
schattenzucht,frucht,1
mann,kan,1
liebzukosen,frühlingsrosen,1
sorgen,jahre,0
wiederschein,seyn,1
pfort,tuch,0
erwehlt,sachen,0
verehrt,verstöhrt,1
sinn,grufft,0
gesprungen,nach,0
dar,wahr,1
geplaget,ende,0
freundlichkeit,blicke,0
branger,gotte,0
rohr,leuchte,0
dran,kan,1
rosilis,gewi,1
gaben,haben,1
nicht,nicht,1
vor,angesicht,0
einräumen,träumen,1
wild,schilt,1
du,thu,1
hauch,auch,1
klein,hin,0
laufe,laufe,1
hertze,seelenschmertze,1
magneten,worden,0
flut,mut,1
gelegenheit,ihr,0
saiten,begleiten,1
unter,seiten,0
gepicht,jahr,0
fehlet,lachen,0
lehren,kan,0
immerdar,getrunken,0
dunkelkühlen,eingeführt,0
anzuschauen,badeposituren,0
bang,trommelklang,1
bestricken,paar,0
leiden,freuden,1
tapferkeit,verwegenheit,1
hin,ihn,1
entzükt,gold,0
caj,stück,0
zornerbitzen,schwitzen,1
unterstehen,umzugehen,1
angerichtet,versemacherei,0
gestehn,gesehn,1
wittert,dort,0
geht,geschawet,0
reis,brennen,0
held,loberschallen,0
hand,mühn,0
geht,steht,1
graute,jahren,0
seyn,nimmt,0
bring,ring,1
zeiten,bereiten,1
mir,herab,0
thut,stehn,0
eingeschlossen,nimt,0
entschlafen,strafen,1
strecke,decke,1
seyn,ein,1
kariren,stohn,0
schwingt,wehen,0
wiegen,liegen,1
gemäht,verlieren,0
schauer,scheiben,0
hochzeittag,vertrag,1
schliessen,küssen,1
ungeziefer,schiefer,1
eingelenkt,vertauscht,0
stechen,länge,0
lügen,ziegen,1
tragen,weicht,0
hoffen,eingetroffen,1
kalb,händen,0
beben,weben,1
wol,tol,1
wieder,lieder,1
sache,juden,0
weihn,erlernen,0
berühren,verführen,1
pflicht,mir,0
höhnt,grau,0
pferd,fell,0
seide,unterjocht,0
schmerz,zeiten,0
beschattet,leichefühlt,0
ruheort,segenswort,1
beten,brauchen,0
schönstgeschaffne,musenträume,0
hertzenszwinger,brunst,0
bitterkeit,dräut,1
streut,beut,1
ein,vermählt,0
erweckt,allzuwerth,0
fensterlein,herein,1
streun,ziehn,0
gange,klage,0
flor,flittert,0
kan,eigen,0
gassen,verlassen,1
riesenklippe,geregt,0
blumenscherben,duftigen,0
umarmt,erwarmt,1
reih,zermalmen,0
streitet,verleitet,1
leidet,regiret,0
gelang,fort,0
ewigkeit,erbarmen,0
führt,vermählet,0
hand,bewandt,1
ruhestelle,helle,1
entsteht,neid,0
erstiegen,sünden,0
weh,see,1
bin,seyn,0
nicht,verspricht,1
schleichen,zeichen,1
thaten,rathen,1
höhen,sehen,1
hingestreckt,doppelkinn,0
fliehn,durchziehn,1
gehoben,wege,0
berücket,dran,0
ringer,flüge,0
wald,bald,1
vermeiden,scheiden,1
gnadenreich,that,0
becher,herab,0
sehr,wol,0
barbaren,gefahren,1
hub,gesehn,0
wiegen,schmiegen,1
sonnenschimmer,immer,1
süden,karyatiden,1
neue,segen,0
verzeihe,reihe,1
freuden,melposen,0
mehr,ehr,1
sag,wei,0
haynen,scheinen,1
freuen,streuen,1
geworden,sich,0
sinnen,beginnen,1
aus,haus,1
flügel,zügel,1
wissenschaft,athen,0
ruh,zu,1
bleiben,reiben,1
stehet,gehet,1
prophet,herrn,0
glut,nicht,0
seyn,ergetzen,0
macht,gebracht,1
träumchen,däumchen,1
glück,neigt,0
seyn,liebesbande,0
schelmenmund,kund,1
mich,abwenden,0
befehl,jsrael,1
aus,haus,1
wissen,büssen,1
bild,quillt,1
mir,dafür,1
bundesacte,packte,1
zugericht,heiligthume,0
nicht,hoffen,0
geruht,gut,1
heut,entzittern,0
gericht,nicht,1
frieden,pyramiden,1
bekleiben,flüssen,0
wettern,schein,0
nun,wär,0
nicht,liecht,1
sind,abendwind,1
schalmei,melodei,1
schulgelehrten,ehrten,1
strahlt,ab,0
hand,stutzt,0
sage,tage,1
verfehlet,machen,0
entdeckt,erweckt,1
wehen,krähen,1
ehen,zärtlichkeit,0
eigenthum,siegesruhm,1
überspringen,klingen,1
man,ballen,0
füssen,narcissen,1
gehst,stehst,1
nicht,heid,0
widerstreben,wissen,0
ja,dicht,0
tuilerien,ziehn,1
vermögen,bewögen,1
mittagsstunde,kissen,0
verkleiden,freuden,1
seyn,schein,1
schwol,eis,0
mu,schwinden,0
scherze,jahren,0
weide,freude,1
conterfei,baun,0
sonnenschein,mich,0
worden,morden,1
mund,themire,0
gliederweh,schnee,1
gebracht,gemacht,0
linde,geschwinde,1
lästerung,verherlichung,1
tisch,fisch,1
kan,mann,1
stillen,antillen,1
tage,ertrage,1
grobian,hand,0
genesen,leibeshöle,0
lied,sieht,1
scherzen,herzen,1
werden,ergiebt,0
gewinnen,weide,0
pracht,gesehen,0
heimathland,wiedererkannt,1
stäte,gebethe,1
pein,gemä,0
blut,glut,1
flasche,du,0
gebracht,zu,0
hochzeittag,mag,1
gern,sehr,0
geschickt,oden,0
fragen,tragen,1
dublone,bohne,1
geblieben,gedacht,0
gartenklee,aloe,1
ehren,kehren,1
magd,beklagt,1
sein,erfrischet,0
krähn,umzugehn,1
fällt,drehen,0
leichen,erbleichen,1
du,entschliefen,0
obgesiegt,vergnügt,1
getroffen,hoffen,1
lang,bang,1
cumpanei,zögerei,1
winde,ro,0
traum,schaum,1
noth,gott,1
königreichen,er,0
ro,schlo,1
versagt,pfotenagt,1
rippen,klippen,1
dich,ich,1
ermessen,drachen,0
nicht,noth,0
gab,zauberstab,1
sterne,sternenkranz,0
feienschloss,wetterhahn,0
wercke,seyn,0
wiegen,gesang,0
thut,wohlgemut,1
dir,mir,1
seligkeit,weh,0
sache,rache,1
setzt,wetzt,1
kranz,tanz,1
ab,wellengrab,1
bange,fange,1
schwärzten,myrthenwald,0
gesprungen,milungen,1
schenken,gedencken,1
herr,her,1
geist,heist,1
sorgen,dort,0
für,wäscht,0
mann,fürstenthümerbrechet,0
täntzgen,emerenzgen,1
aufzulösen,entschleiern,0
seyn,entnommen,0
todtenschaten,helden,0
meinet,zujagen,0
leben,begehren,0
aubreittet,bestreittet,1
herbey,mancherley,1
schlägt,regt,1
bin,weit,0
zu,gedancken,0
geregt,gelegt,1
aus,reich,0
betroffen,hoffen,1
winken,sinken,1
gluth,thut,1
zerstören,bezeugten,0
spihl,vihl,1
gewissen,junggesellen,0
kan,zu,0
baum,traum,1
garten,weit,0
schlugst,trugst,1
gemeint,feind,1
gehauen,marmorklauen,1
fieber,herüber,1
trug,freite,0
entbrennen,gegönnt,0
entzückt,verblichen,0
gedecket,gelecket,1
zierten,seite,0
trauet,bauet,1
venus,leben,0
brodt,verzehret,0
verzogen,erfreut,0
bäume,schnell,0
uhr,knarren,0
schwingen,bringen,1
wer,schwer,1
braut,vertraut,1
wangen,leiden,0
gehauen,erdgeschosse,0
brüllte,nachzulallen,0
wohl,dämmerlicht,0
wunderkraft,geschaft,1
herzen,entgegen,0
kan,follen,0
josten,baron,0
verwesung,stürzen,0
theil,empfinden,0
hinstreckt,rande,0
gespielt,murrastein,0
hauffe,lauffe,1
leib,speere,0
dich,sich,1
zweige,sonnenneige,1
drin,hin,1
nieder,verfalle,0
ein,abendschein,1
versahe,nahe,1
mir,ungeacht,0
blühen,ziehen,1
zerbrechen,zechen,1
seyn,entreissen,0
schenk,krachen,0
rand,sand,1
dorngesträuch,euch,1
fällen,nachstellen,1
bog,betrog,1
haubt,geglaubt,1
gründen,finden,1
liebe,grübe,1
westen,schien,0
stand,gewand,1
voll,soll,1
tragen,sagen,1
finden,erblichen,0
grund,tugend,0
ligen,verfügen,1
gränzen,glänzen,1
bemüht,wiegenlied,1
hält,zügel,0
an,versehn,0
gewohnt,verschont,1
gegeben,hast,0
verlust,brust,1
stehen,erhöhen,1
schweigen,neigen,1
stelle,kranck,0
preise,weise,1
schalle,falle,1
sauffen,weh,0
entrollt,flittergold,1
werden,wangen,0
sonnenglanz,strahlenkranz,1
sitten,schnörkelei,0
blumenfirmament,hören,0
zu,ruh,1
wolgezogen,ist,0
weite,spur,0
superna,taberna,1
nein,sein,1
um,um,1
jahren,kahn,0
vollermaienpracht,nacht,1
dienstbarkeit,fand,0
erden,bu,0
erfreut,verspricht,0
begriffen,processen,0
an,her,0
eichen,anschauen,0
sind,wind,1
gestade,verklagen,0
geschlieffen,sorgenmenge,0
licht,nicht,1
gezogen,gebracht,0
kirchendach,vorbei,0
ohren,väter,0
stadt,aar,0
lebet,schwebet,1
flammen,beysammen,1
gedecket,haus,0
block,rock,1
besessen,fressen,1
mag,hochzeittag,1
geschehn,schleichen,0
streifend,schleifend,1
berücken,tücken,1
aeserknochen,zerbrochen,1
immer,geschäffte,0
klingt,herum,0
prahlet,strahlet,1
spaz,thun,0
erblasst,sich,0
will,wissentlich,0
sünden,finden,1
gut,scho,0
muth,ruht,1
lieben,mehr,0
selber,forellen,0
mayen,reihen,1
weisen,angelt,0
jammer,schimmern,0
pfaden,baumarkaden,1
sich,dich,1
brust,lust,1
richterseyn,bin,0
anrücke,schall,0
ich,himmelsstrich,1
heraus,begann,0
weib,zeitvertreib,1
wär,verzagen,0
thun,morgenwind,0
seht,versteht,1
nur,todtenuhr,1
gehn,natur,0
willen,ervöllen,1
vereint,schwanden,0
gestalt,quellen,0
höllenleid,schertze,0
kommen,zaun,0
streun,erfreun,1
kennen,verbrennen,1
freudenmorgen,aufgeweckt,0
wald,wald,1
ori,chori,1
gelange,überfallen,0
haupt,fest,0
sitzen,hören,0
lüstern,flüstern,1
abe,vergünnen,0
geschlagen,tragen,1
verschwunden,stunden,1
verbindet,reich,0
leer,mehr,1
harmonie,lust,0
kleine,reine,1
theurerseelen,zuzehlen,1
brüsten,wie,0
zieren,obgesiegt,0
brust,unbewut,1
will,still,1
schmerzen,scherzen,1
lebens,vergebens,1
silberbrust,neu,0
emanuel,ungefäll,1
haaren,bewahren,1
stärcke,getragen,0
beingerippe,edel,0
wird,klirrt,1
gebricht,flackerlicht,1
machen,streiterthal,0
siehet,vergnügen,0
muth,zeit,0
gethan,machen,0
sternenchor,sinn,0
fern,herrn,1
grund,geboren,0
bekriegt,besiegt,1
versprochen,erlöst,0
eberstein,seyn,1
thut,seyn,0
müssen,nicht,0
hasten,rasten,1
siegen,fliegen,1
schicket,schmücket,1
gehalten,erkalten,1
pferdehufen,sausen,0
sachen,machen,1
her,schweben,0
meil,gestalt,0
mein,sein,1
leide,geschwisterpaar,0
drückt,fische,0
fund,vergnüget,0
vonallen,jüngsthingefallen,1
seyn,schein,1
ruh,fern,0
flohen,drohen,1
gehen,geschehen,1
schon,agathon,1
bestricket,berücket,1
lungern,klappert,0
gehen,steht,0
giebst,liebst,1
bezalen,hunderttausendmalen,1
erkennen,welt,0
steh,weh,1
darnach,entzweyen,0
weil,heil,1
bekennen,gar,0
dämmerschein,wein,1
unbewut,brust,1
angesicht,überzeucht,0
untergehn,segen,0
knappen,wappen,1
gleicht,reicht,1
nicht,denken,0
kranken,dir,0
schild,ruhebette,0
verblühn,grün,1
anzuschauen,herein,0
bund,willen,0
fort,gnadenort,1
begehen,widerstehen,1
dich,feld,0
brust,lust,1
versteht,geht,1
zehen,nennen,1
lehren,hören,1
verwelken,zahl,0
welt,dargestellt,1
hin,phariseer,0
thust,sinne,0
schmücken,entzücken,1
schützt,schützt,1
hand,rand,1
leben,schweben,1
adeline,schleichen,0
nicht,gange,0
geschlagen,tragen,1
stund,gsund,1
schanzen,tanzen,1
vermeldt,gott,0
geschrieben,prophezeyn,0
bette,kette,1
weib,leib,1
geben,leben,1
rabble,krabble,1
herfür,thurme,0
geweint,fassen,0
scherz,herz,1
geschicke,gelücke,1
zären,hören,1
hinterher,hand,0
arm,besitzen,0
geist,wort,0
weib,gauckelspiel,0
mann,müssen,0
dürst,kinder,0
ausgestritten,gott,0
frauen,niederschauen,1
erfüllet,entquillet,1
mund,wund,1
alwo,traurigkeit,0
gaben,haben,1
erfrischet,gemischet,1
nieder,wieder,1
zuspillt,grufft,0
will,seyn,0
fährt,derheiter,0
ankam,nieder,0
schien,kühn,1
ziert,wind,0
scherze,kerze,1
kahm,lust,0
ehrbarkeit,zeit,1
kan,gutt,0
schweben,pein,0
rips,lips,1
kerzenschein,haus,0
übersezen,homer,0
gethan,freuen,0
grunde,munde,1
kron,sohn,1
seeligkeit,vollführen,0
seyn,seyn,1
schlagen,tagen,1
leyd,ewigkeit,1
pracht,seh,0
pracht,gedacht,1
bin,blut,0
herzinniglich,mich,1
vergit,küt,1
krystall,all,1
nicht,betrübt,0
seyn,seyn,1
waidgeselle,schwelle,1
auf,an,0
mehr,her,1
fliehn,hin,1
vergnügt,fügt,1
pusikan,gedencken,0
haupt,umwanken,0
noth,tod,1
gewi,paradies,1
kinderzeit,waldhornmelodieen,0
ruheglück,blüthen,0
leier,tokaier,1
ehren,hören,1
wasserfalls,hals,1
zielst,fühlst,1
nachzugehn,stehn,1
lieben,getrieben,1
tanzen,da,0
brennen,noth,0
mehr,au,0
lüften,klüften,1
zusammenfügt,schafft,0
deine,seyn,0
pein,ich,0
stein,bogen,0
hin,fliehn,1
wetterstreit,krempe,0
liebesgunst,lindern,0
geblüte,stille,0
scherz,schmerz,1
zuspät,leiten,0
lebensfürst,sen,0
bin,treten,0
minnejahren,waren,1
sprieen,verflieen,1
lohn,schon,1
könig,acht,0
kind,findt,1
bild,lüge,0
ehen,gehen,1
sternenprangen,wangen,1
treu,frey,1
singen,leit,0
zu,ruh,1
wieder,sehnsuchtsthräne,0
stund,muth,0
dann,mann,1
nieder,ausgestritten,0
schein,kennen,0
erfreun,neen,0
haben,apoll,0
besteht,schwingen,0
feind,feind,1
vaterland,vaterland,1
stehlt,wolt,0
dunst,kinde,0
ende,mu,0
gegeben,leben,1
da,bereits,0
nur,schweigen,0
reichen,gleichen,1
verdunckelt,finsternissen,0
decket,beflecket,1
spricht,vergehen,0
epigonenthum,teutonenthum,1
wein,pein,1
besinnen,fiel,0
linde,seele,0
ist,lust,0
schier,blümelein,0
hat,schatten,0
pein,seyn,1
beygesetzet,geschätzet,1
auffgebaut,schaut,1
zeigt,steigt,1
durchdringen,bringen,1
dir,leute,0
schön,innen,0
dringen,geneigt,0
aus,kaffehaus,1
gutt,glutt,0
cha,a,1
darein,gestellt,0
heut,beut,1
zu,stern,0
eitel,ähnlich,0
sehn,streiterbahn,0
alle,falle,1
wehn,singen,0
preisen,trägt,0
ohren,schlafe,0
luftgefild,bild,1
schimmern,zimmern,1
sternenfeldern,erden,0
verderben,geblendet,0
weinen,allein,1
gemacht,ein,0
schämen,grämen,1
bewegt,gelegt,1
heran,kann,1
himmel,weltgetümmel,1
schwer,wär,1
mann,kann,1
bauersman,angethan,1
empor,kind,0
layd,verdru,0
reisen,kreisen,1
angesaget,klaget,1
geworden,nie,0
mann,kan,1
aufgekläret,genähret,1
frage,bleibe,0
kreisen,leben,0
hielt,eisesfalle,0
an,kan,1
schallen,wehrt,0
getauchet,aufgehauchet,1
nacht,ruh,0
genossen,verflossen,1
grab,freier,0
gelingen,dazu,0
angewandt,rein,0
sinn,dencken,0
hoffen,offen,1
wunde,kissen,0
boten,raben,0
geweckt,mitternacht,0
sein,mörderschwert,0
leise,weise,1
hand,ein,0
doch,bist,0
genug,schlug,1
nicht,spricht,1
garten,arten,1
violen,abzuholen,1
hassz,verloren,0
begraben,schwaben,1
sey,treu,1
aus,hinan,0
war,jahr,1
sonntagsruh,blindekuh,1
altar,klar,1
da,parlaments,0
sind,bindt,1
a,ma,1
fleie,weise,1
ermant,hand,1
entflogen,strahl,0
singen,gemeine,0
glieder,wieder,1
gott,kronen,0
drauf,hinauf,1
scheint,felle,0
nacht,gewacht,1
unerträglich,hält,0
gerechtigkeit,breit,1
geist,schweist,1
najadinnen,schlaaffgemache,0
mühen,blühen,1
gepräget,bestand,0
spaziren,führen,1
gru,trauerblicke,0
mag,hochzeittag,1
zu,nacht,0
geschehn,wilder,0
mir,du,0
dich,dich,1
schlacht,gedacht,1
weise,lebensreise,1
meh,gseh,1
sehen,gehen,1
flamme,hinnen,0
satt,geweiht,0
gewalt,aufenthalt,1
morgen,borgen,1
karten,garten,1
ausgethan,welt,0
pfand,bezahlen,0
bin,hin,1
unterla,ba,1
bebt,schwebt,1
flo,ergo,1
leben,trauerzeilen,0
wagen,klagen,1
wut,blut,1
ebbe,hölle,0
kennen,brennen,1
erwacht,schlägen,0
hingedichtet,mai,0
liebt,ein,0
gefröhnt,thermopilä,0
thut,gut,1
blut,gut,1
warum,herum,1
zungen,besungen,1
becher,zecher,1
zart,gewart,1
wil,ziehen,0
pracht,nacht,1
bleich,reich,1
lenkt,natur,0
gleichen,bist,0
zwar,war,1
findet,glaubenslicht,0
sü,auch,0
lied,glüht,1
stillte,erschallen,0
tag,mag,1
verschwiegen,erklang,0
silberscheine,fragen,0
altar,gefahr,1
gleich,euch,1
schlüften,felsenbogen,0
schicket,schmücket,1
christian,mann,1
a,cha,1
huld,schuld,1
augenlieder,wieder,1
kind,sind,1
gewähren,zähren,1
gott,todt,1
hilfflo,müh,0
producirt,klavier,0
wunderthier,zelinden,0
hart,art,1
abend,abend,1
erwacht,zaubernacht,1
list,sinne,0
schreyn,klein,1
geschieden,frieden,1
verziehn,durchdringt,0
zieht,hassen,0
uf,bohne,0
stüzzen,stille,0
hingebettet,kettet,1
d,apollen,0
palmenstamen,sternenfeldern,0
meyden,gekehret,0
hauff,auf,1
miene,gleichen,0
bahre,kalt,0
rinden,gründen,1
nicht,westen,0
morgenrot,izt,0
ungenad,huld,0
geist,preist,1
erweckt,weyrauchhügel,0
wangen,verlangen,1
gewinn,schlaffen,0
nicht,gesicht,1
keiten,zubereiten,1
wegstipizt,galgendieb,0
gehn,hain,0
reis,geschehn,0
nimm,zähr,0
gegangen,wangen,1
um,sey,0
gezeiget,steiget,1
schlucht,dom,0
metall,kristall,1
segnen,begegnen,1
macht,bewacht,1
nacken,vaterthränen,0
melden,erzittern,0
rosenglut,purpurblut,1
zuthal,horn,0
ort,wunderkraft,0
tritt,mit,1
lacht,ertragen,0
dran,mehr,0
dumm,dumm,1
seyd,verwundt,0
seyn,macht,0
heer,meer,1
glaube,weggerissen,0
bitter,ungewitter,1
verlassen,umbfassen,1
erkennt,joh,0
zurück,entgegen,0
simeon,schämen,0
angesicht,als,0
hier,für,1
königes,es,1
dieb,hand,0
lachen,gedanken,0
bleibt,treibt,1
haben,graben,1
weg,zweck,1
liebesflamme,stamme,1
machen,gnadentrohn,0
gott,sagt,0
friert,wei,0
gefieder,wieder,1
trug,schlug,1
stahl,zuthal,1
brennt,erkennt,1
canapee,klee,1
liebe,verhüllen,0
seyn,an,0
noch,bilder,0
angeflogen,bogen,1
blik,herum,0
seyn,fügt,0
fett,gangen,0
sollt,geschichte,0
glück,morgen,0
kriegen,liegen,1
drein,lieben,0
tod,roth,1
krafft,wenden,0
vernommen,kommen,1
apfelbäume,träume,1
beiden,spur,0
scheint,gemeynt,1
hungersnoth,brod,1
stehn,wehn,1
leid,fröhlichkeit,1
auff,hauff,1
hier,treu,0
behalten,verwalten,1
augenstrahl,entzwey,0
rauben,düstern,0
umfast,last,1
früchten,schäumt,0
gefangen,schmugglerschiff,0
verblaichen,zaichen,1
gerne,sterne,1
stund,mund,1
gedacht,aufgeschrieben,0
landein,klagelieder,0
holz,stolz,1
gesichte,sie,0
umgeben,siegeszweigen,0
lasterreich,höll,0
glanz,entstammt,0
kakadu,gewehe,0
weiss,mais,1
bereit,wille,0
gespeiset,leichen,0
genu,verdru,1
roth,goht,1
noch,auff,0
cypressen,gesessen,1
ist,christ,1
liebespracht,lacht,1
mondenschein,fallen,0
sehnsuchtvoll,güssen,0
voll,soll,1
angesichte,erwacht,0
quicken,freüde,0
heben,wieder,0
may,erdensohn,0
verlor,noth,0
lassen,verlassen,1
zugekehrt,anzuschaun,0
sparen,fahren,1
schlüsselbund,grund,1
ruft,hinaus,0
schwanken,klage,0
begrüst,gebüst,1
funken,versunken,1
zucht,zuflucht,1
zugericht,wehrt,0
angezogen,weiter,0
hertzvergnügen,liegen,1
verscharrt,verharrt,1
paradei,her,0
spricht,angesicht,1
sand,feindes,0
thal,zahl,1
geschwinde,kinde,1
monarchie,vieh,1
sinn,säffte,0
schar,klar,1
führt,sauer,0
thun,nun,1
leiche,schreckensbleiche,1
trüber,hinüber,1
zahl,gedächtnimahl,1
krank,dank,1
mu,finden,0
hast,zerquält,0
wald,erschallt,1
gerben,gold,0
raub,hin,0
pracht,morgethau,0
gnaden,eingeladen,1
hingesandt,war,0
glühn,tuilerien,1
wischen,ersterben,0
see,reh,1
nebenstunden,beizuschreiben,0
an,wandern,0
ritterthat,bad,1
sucht,gelag,0
versprechen,begleiten,0
vermählt,ungefehlt,1
glanz,sternenkranz,1
vergnügen,vergnügen,0
himmelsfahrten,goldstandarten,1
menge,nicht,0
beten,scharf,0
ersonnen,weise,0
lange,daran,0
heuchelschein,seyn,1
rächer,köcher,1
haar,war,1
gleichen,königreichen,1
erden,list,0
wangen,erlangen,1
lehren,wahr,0
ringen,umschlingen,1
spur,todeslose,0
gelüst,lieben,0
gesicht,geschicht,1
jüngst,meinenretter,0
erscheinen,triebe,0
haus,aus,1
gäste,jüngferlich,0
reich,venus,1
blüht,sieht,1
sterben,erben,1
hoffen,mich,0
geist,heist,1
dumm,stumm,1
weise,leise,1
seyn,mein,1
eil,hören,0
geigen,ratten,0
lesen,chinesen,1
düne,gründe,0
genung,nebeldämmerung,1
siht,regen,0
gut,führt,0
dannenwald,bald,1
leben,schmertzen,0
grabsteinwänden,schlägt,0
verbinden,kennen,0
kömmt,nimmt,1
verzieht,frost,0
umgekehret,ausgezehret,1
wir,für,1
lust,brust,1
baute,kindeslaute,1
teile,machen,0
sünden,todesnacht,0
melancholei,lief,0
sitten,überschritten,1
geschehn,bindt,0
dich,umgestaltet,0
schlägt,zieren,0
nicht,sin,0
zwar,jahr,1
nieder,wieder,1
tüchtigkeit,erfreut,1
georgen,besiegen,0
nennet,flora,0
dargeboten,todten,1
besungen,emporgeschwungen,1
verschencken,gaben,0
rauben,glauben,1
plage,jahren,0
schein,wächterlein,0
bescheinet,gedeihen,0
scherzen,herzen,1
kind,singt,0
brust,ist,0
feigenbäume,gnadenziele,1
jahre,haare,1
schatz,ruheplatz,1
ungefüllt,stätte,0
zugenommen,seyn,0
um,wein,0
welt,gefällt,1
ein,geniessen,0
pein,seyn,1
vor,empor,1
locken,lorbeerkranz,0
dingen,klingen,1
zu,ruh,1
dich,mir,0
liebespein,verschwinden,0
barbaren,noht,0
natum,gott,0
sklaven,strafen,1
flittern,mute,0
vorbeigekommen,gewissen,0
wahr,unbedacht,0
hold,ehre,0
hemmt,entwischen,0
er,wanderer,1
nicht,nicht,1
reise,mut,0
nacht,lacht,1
entziehet,siehet,1
ehrlich,ah,0
art,gahrt,1
bekandt,bestand,1
seyn,ehren,0
wagt,empor,0
lippe,schädel,0
ohr,gerechtigkeit,0
lebensfürst,dürst,1
